track_id,spectral_centroid_mean,spectral_centroid_var
048464,1834.1803685578147,45714.416902847595
048465,1897.3936234926819,264663.22380108596
048466,1839.5235884723882,16170.489832469477
048488,1428.1730545220444,362993.3159853976
048489,1506.2217290324952,115165.42215231867
048491,1466.6839743033263,96459.97238951227
048492,1414.7165815634792,156975.5262539349
048493,1414.2849584329754,54598.79496157024
048494,1410.435800858855,134787.45297349687
048530,2874.201327798598,157380.6227135271
048532,2812.035302110509,522301.75127781904
048533,2314.802749071723,331714.4185645623
048535,2590.7260053691957,249306.80386820785
048537,2364.0329122206476,172586.70929967123
048553,2437.2391830835213,677985.0751633515
048554,966.9745467773927,130998.21100987413
048555,2261.4316577946183,19569.379614196045
048556,3040.6761700810066,328400.60071508534
048557,2356.399484978931,209966.37216960714
048558,2516.6871617717607,150542.51666580353
048559,2229.8142858811907,289777.41981145233
048560,2391.215526656329,76665.29817346777
048596,2312.6898083355386,455200.0366100579
048597,2707.3405991367185,416017.2668653758
048598,2530.943775743254,128175.72139860896
048599,2309.9853143413116,413533.4317234616
048600,2561.99393875789,467717.0364208675
048601,2491.6344420916275,230281.1696230647
048602,2244.379771013602,200372.29646405048
048680,972.9613582707842,68788.29493807103
048681,1847.1284096995494,65161.06567722125
048682,2058.0631554993556,78418.35032620271
048730,2154.9804438214856,351084.5169111621
048731,2603.675427214447,675188.1771972368
048754,990.4115953153736,88858.63564732
048763,2046.1026035026916,72793.65320553462
048778,994.0515936689665,4107.950574652459
048782,977.2668503481957,1831.6516114316357
048793,1786.0696603501844,406405.1245108422
048796,716.6996024591828,45609.00027164517
048805,1469.9243488361367,144648.31697467624
048806,1218.3127727754534,26404.2452158814
048807,1866.7025339116774,454945.18299753394
048808,2295.9926208476613,265552.4506029993
048809,1887.0837774741872,364230.86900600104
048810,2249.0587769047193,482156.90827828436
048815,1732.248567522,273247.07097978255
048820,1900.8533951011032,508411.0969047444
048822,1943.2742820955336,392083.81158951746
048826,1914.910435867544,314866.58363114967
048828,2616.473529123596,802418.6102327264
048852,1005.9351673988825,37474.58988823127
048853,924.45227875199,54433.60861676855
048854,1560.577252764125,116930.15985312693
048855,2200.430866371764,1121711.439513229
048856,1023.6932587708288,29092.25083961305
048857,1609.9551212126814,172977.84309238818
048858,1278.5548202342773,273047.1300969495
048859,1744.1734861486887,246907.61303540974
048860,1197.3019317153571,19628.763002242496
048861,821.168619232833,16567.244989925577
048862,2691.1570488054313,135894.97247617255
048863,1372.0606983723894,39898.92756256045
048864,1568.2824690876826,243318.8924706246
048865,1490.0556214393948,88934.54369411875
048902,2214.7567968353824,226926.89777960494
048910,1924.3745770787857,85516.87788910068
048925,768.7122656094232,58589.1205555027
048931,1317.9146867739967,207318.60519692724
048933,1295.0065246197187,82277.6041483697
048949,0.0,0.0
048973,1442.2950489328853,883123.9428694202
048983,949.0821423035695,101543.07573602264
048986,750.6683224845539,214071.1028522361
048990,859.555041639131,335251.5394959709
048999,1748.0035756276463,291110.7785111499
049023,393.1710469426313,9514.37439696256
049027,1282.8091541504195,27186.6568628528
049029,922.4678369459045,281074.0235756102
049030,691.6748853322388,254052.25829170176
049031,897.3770289382505,250328.31395762326
049032,914.8287585273027,196647.6625104017
049039,2275.59106773063,290573.12191956275
049060,1863.0778973393396,206805.4952821853
049061,2814.451582983752,24033.830729823127
049062,4431.030966134687,332297.40550801606
049064,4181.306340264966,40525.658765782675
049066,600.3345133098838,19123.357853034944
049067,3579.781635281145,97963.32549560972
049068,2290.191958007061,112930.32992575262
049070,3259.904781654685,1277521.0960668353
049071,2406.7206061261063,605016.3414414253
049072,2645.6480099930345,550687.3512312392
049073,2856.740728112022,106632.99706999435
049087,2439.9148763714006,263491.06346439815
049098,1744.2682749336516,213334.04692263153
049099,2210.2199171399866,216549.15774298416
049103,2232.46027475301,286700.0359449732
049106,2213.950977049902,206689.55784958755
049130,1904.9040624359104,361772.63287701015
049135,1327.7867142850498,674942.7087740409
049136,1190.5064894169177,450523.55499095033
049138,2014.170551716112,322165.5732943601
049139,757.5088464595335,112528.14079544971
049161,1552.8595456913781,17863.533123033973
049167,4460.967286795607,682420.7924724587
049169,997.679416006856,45252.76294128966
049173,3616.4136675559,105684.28126422534
049355,2381.183005607748,110680.98853080357
049361,2412.0606609151523,117840.12049414092
049363,2031.9745118033106,197755.91841096416
049364,1717.5212601859669,104931.87119949164
049365,2104.951240180323,136834.17163807346
049393,2245.190189295679,355072.76073017356
049394,984.5160626626832,208144.24789818673
049395,1180.0986117689376,302822.44599829055
049399,2856.8038604075573,965936.850697233
049401,2002.0144304294197,39393.02226438548
049404,1159.3246351834582,234667.4040164135
049406,1644.9701044311996,469115.0332118043
049407,2463.1968858146297,97006.0795324324
049408,2859.6598217516494,411347.34744701034
049427,2665.5748335891903,141448.55887130223
049431,2302.0140191092914,166580.48574725076
049433,2739.51427161792,231736.39549993997
049441,2497.024017503764,266517.352574757
049443,2480.480809092702,134010.2373289036
049444,1489.918654184025,209828.37834209614
049448,1915.3668314605234,161640.94514350218
049471,2723.813199842191,397008.1347212684
049472,1694.3838055356991,743978.2282520722
049473,1524.1103198584735,584161.5872247725
049475,1578.5387905065525,425774.12202697067
049476,2914.097639736852,932220.1587072689
049477,3229.332632146687,2236582.4111651233
049478,2056.611320433281,955554.0064232284
049479,2476.3663073475,1038909.5320666638
049481,1073.1444313706395,300884.38919606496
049529,946.2244147655085,64526.54088403273
049530,1386.3444589126204,248727.03271693495
049531,1087.891983410785,24789.285739004554
049532,1618.8655533444587,334574.71160365304
049537,1197.0846190326038,131546.72771692867
049581,1393.1693675456013,548635.6681720496
049582,1349.9134005758283,385377.5495010888
049583,1549.2359127841596,869394.7965744352
049584,1789.1153573678182,763771.5531413194
049585,2059.861421360911,681890.8664994311
049602,1720.1704745602158,615757.1558863427
049605,2630.4100168186756,599365.0444898563
049607,2420.5415763044316,968953.2297274334
049663,471.00839071567435,16596.02023998701
049811,2131.918299811069,105063.45859814268
049812,2251.077193143436,93190.9255678506
049813,2063.512588040738,68825.62410134263
049814,2236.3768553620207,84005.82122356158
049815,2130.565142003734,138784.61943603554
049816,2365.964317794536,127488.3072742848
049817,2369.5267601157334,104551.38986344555
049819,2095.4394422769174,75923.73958143778
049842,1238.0898000407124,464700.40389724454
049843,1285.180411093908,405395.47270807094
049844,1057.2618965787242,165210.41649961323
049845,1428.258297513998,81855.0506934849
049846,1330.8196136242893,639004.0339392471
049847,1467.0721353211127,507174.62341589277
049848,1044.4310646552742,218128.77988364114
049849,1229.5173094558913,729154.7248730202
049856,1125.5586209159385,329740.9900108577
049857,1315.4067559773396,393014.59930032765
049930,3798.3568353718024,1127071.287958014
050056,2427.7000223830064,135169.87467920975
050058,1182.2110899222344,415886.5984285495
050059,1931.399548515068,680982.3165770187
050060,1153.5689222703288,203932.55457702826
050061,1668.535127981343,132933.63635060517
050072,2744.1534539485565,575628.3955267682
050137,2202.8501554999116,126469.26033165814
050138,2110.608362542797,152856.46950062702
050140,1670.0906768611428,302046.5045997097
050141,2874.5446844738967,774308.9772460002
050163,1612.5933823766675,184764.9341576949
050164,1318.4977438617948,326600.3119960004
050165,1972.9263771323615,348938.12308639364
050167,902.3194601251652,78943.84360690566
050264,1727.4928572681733,270892.39135301556
050267,2710.2706841705844,392294.9854022721
050268,1624.8351416223882,124880.48154087426
050269,2325.9957073553946,537757.8084650149
050270,3037.735584688283,244482.04777853642
050272,1615.658563830221,392098.2528021438
050273,1531.78718397156,235579.8555670543
050274,2837.161550296428,1171260.3670851497
050275,2006.974151473315,867328.7124973078
050276,1626.7148335545398,481843.3829300606
050283,1979.5990183099261,323879.68850655
050284,2417.6965328897663,108854.68450326283
050288,2133.318941120641,380575.6327802604
050291,1791.7997386135742,277268.19999041484
050312,821.3737193412044,28601.88052077981
050320,698.8657066983156,29155.858176356905
050321,2142.3747485222207,521617.6132641095
050322,1910.5883986537199,209835.3378698185
050323,1637.3041452839366,221435.2275608752
050367,831.0046626527023,94242.97550216054
050368,911.0858625054788,53028.767188733305
050369,978.1438858033508,5304.905428093336
050370,1076.310452320284,148813.38698614028
050371,487.43571808465595,29655.771565011895
050386,1249.7928494380044,540243.658255065
050387,2071.4982525148953,1113615.9772785944
050388,2462.0428568063317,1035923.3607141637
050389,2339.9270680461873,1385358.5629614643
050409,1957.1685760845398,311224.6323587965
050410,2625.491376605962,208216.74749730137
050416,2035.987898406133,221762.68647639392
050444,2212.138620438,105708.40463810398
050445,2078.450959776282,111197.78586769968
050446,1908.8973414739876,158689.04984633948
050447,2091.9419476379203,72416.4451613356
050448,1964.3070429519998,94861.53499893179
050449,1220.7366943503914,627559.8145145441
050460,2100.3698215806194,1056137.899638626
050466,2387.5700947455844,524013.7927118722
050539,2208.355834688424,20387.736993719573
050540,2186.6128112687757,42374.67741934729
050541,2347.5303453363413,34919.84848866933
050542,1745.7179802970907,20660.991988740854
050543,2217.998710458216,28902.29537797793
050544,1695.5818642153436,113767.84345758618
050545,2148.4313952918033,28788.553929055193
050546,2384.7062420134716,33644.875862471825
050598,1807.1137795041523,277085.6389251371
050608,985.4230538669481,68004.07117765406
050609,888.9978985376063,77694.22237578784
050610,2055.4571923722233,199223.36282733042
050611,2090.870789854775,878086.4121799088
050612,1866.0539821107172,748005.602947317
050613,1809.5177578344508,271317.489815992
050614,908.4721112462819,3948.0458673911585
050616,1050.274408607459,433258.1460244182
050617,1242.0659555149507,176463.11850371122
050618,1738.7469073955187,575603.9704348193
050619,1144.670702846386,828401.8502112493
050620,1127.7507680321353,95461.73174620839
050621,1795.4084916244472,316937.06663218065
050622,935.1277592671851,100604.01420242534
050623,1306.8282344264908,388740.75498776964
050650,2877.4918257220666,40746.068892843614
050651,2556.6286065014206,396446.97590185347
050653,2121.0396168571046,294123.64740201493
050671,1849.1895792816526,231430.6185256779
050672,1446.1607467303263,201275.9503909254
050673,2021.3970902396957,403010.4882757862
050745,2057.007954019149,350541.1201965884
050748,2435.091148913305,393125.51992080774
050749,2343.6390808102706,313463.6115368387
050750,2197.0276718938626,543861.4427964224
050751,2443.67790573537,344742.94284392125
050752,2820.4832933815833,502587.331146447
050753,2781.110665197911,235752.90471623276
050754,2775.698636384966,559524.0699358502
050812,2111.05064953787,111373.43954015362
050818,2639.608596602621,194487.50387215381
050819,2692.041024290877,320277.6027467297
050820,2700.456765447941,136863.61349786786
050821,2525.5242712699965,108573.20687727269
050822,3072.21446487754,311956.2374875129
050823,2655.7301449814577,190092.26874967746
050828,2720.002087116964,431431.05630002735
050829,3939.4886562093393,145674.38200365336
050830,2514.975832822651,271650.85374231485
050832,2509.310102440597,670303.009923716
050833,2869.6741243258925,396500.3511025527
050836,1951.3338497211594,119014.11949539097
050837,2074.693410899396,174786.168785505
050851,1373.6527127775469,175034.49856304287
050852,1562.8069078348515,146743.2638528462
050853,1256.678062942031,355116.7824268578
050854,1201.7019625235537,121292.26833984513
050856,975.8055594359955,303531.7171635539
050857,1615.59571505109,64420.13505597484
050858,1124.8487189805267,149113.11136367772
050859,1969.0575428943582,473498.03296734486
050860,2511.3239883518568,827446.1864826096
050861,2522.6453005592566,271841.861468505
050862,2618.925844243786,395171.24700198823
050863,2720.518945005952,382729.33367930434
050864,2912.6250014705333,487697.37374249304
050865,2457.4518331395107,150712.25677146084
050866,2513.12391218762,110911.28198758881
050868,2428.4641648383977,662994.3722574367
050869,2629.454279321501,96310.51203909154
050882,1146.2439214869914,600671.5880574182
050884,2314.676866163272,2126792.999056694
050888,883.785645970577,158432.1442828723
050890,1197.5478237808784,224442.32212617042
050891,891.8760078659399,829124.9663061264
050892,1533.3671119415542,250596.18833716636
050952,1144.9642796566598,105613.56743828066
050954,547.2567909919514,220696.59288460994
050955,1313.092745498655,26668.16135091102
050956,1372.5429775590449,79520.06352403742
050958,854.2502481634406,72317.29726591457
050970,762.5173166541305,185363.08561275472
050971,1110.7640569875284,147589.65613946755
050972,1096.2413706185207,416254.9257782186
050975,1939.6443596337829,553507.8794858928
050988,762.5173166541305,185363.08561275472
050989,1110.7640569875284,147589.65613946755
050990,1096.2413706185207,416254.9257782186
050993,1939.6443596337829,553507.8794858928
051004,1422.2792683801176,402106.647575859
051005,1061.021403558884,562907.2773417893
051006,2225.457215561799,662099.1389734703
051022,814.1344181706103,51884.36192808644
051023,1439.1258657765432,254861.77738233656
051111,656.7906534208911,113826.18755882313
051112,1436.9267979498563,681969.8454129082
051113,692.2011786313174,211916.87387384413
051114,1554.9792072686766,953877.483071626
051115,2945.3935207622885,4291304.456688463
051117,1069.2155206747673,393036.1974610201
051118,2479.476748176937,921129.1402298163
051120,1803.1827647726532,104595.5324814757
051144,761.1081404820004,17873.580152957635
051146,2069.9043482857483,379825.11261669645
051149,1641.6208626714995,85988.29894359937
051151,279.2170539838868,2106.406977749497
051157,735.9663773618477,110933.28771213649
051158,1480.0634147407052,134029.4194916117
051166,855.1331552077785,237103.60104852787
051167,1415.3573452833637,879386.0728766336
051168,1521.0376580745879,704920.3300605668
051169,2074.316376936692,477298.8220440682
051193,1506.199102615838,178560.95434593665
051194,2754.768504488528,178027.2497724391
051197,1810.5436073601422,516928.0555930538
051200,1627.430216747824,139608.10925103413
051201,1748.462227149138,457115.79148890363
051202,2759.6783523322506,1586761.5467230412
051203,2087.252365757778,205357.13977793057
051260,1463.979295045391,852286.157776898
051261,2579.7731647997743,1755997.929831178
051262,1154.8338571217157,604979.1938608484
051263,2955.2545721796473,525317.5757317976
051264,953.7305962760661,93681.95499987583
051265,1852.6251915053472,145362.0472761722
051266,2267.7551840865217,180528.23058774375
051267,2215.256198742172,468471.745263148
051268,1610.9647138129887,257473.3059327836
051269,1640.1673464340556,421951.98209159
051271,1890.9390932990902,511542.3260597322
051272,1576.1127708703489,191441.81555481514
051273,787.3973951606592,409274.7800152562
051274,2472.6975399337275,451757.1089906305
051275,1796.4060295495515,1070421.8818680353
051276,2438.55352301739,448847.54923838953
051278,1729.8753283388764,8932.833941303554
051289,2142.6799442703245,107531.24338542986
051291,2506.521558511411,447170.64762655617
051292,2218.01885444072,42392.13253968532
051296,2156.1132480630818,316173.8020557859
051297,925.2073137565196,66611.81102490138
051299,448.9380006556666,22101.858834713887
051301,1170.639141536668,36661.26259283047
051303,1371.210636744045,40553.79067259389
051304,729.6496444854524,226771.86563321252
051305,755.3446047660011,12399.518328626184
051309,2143.282943876914,115360.98335030848
051316,2387.8604406951818,267703.61283333506
051317,2408.4810670257643,169269.0407506699
051321,1423.0672673934073,202258.7621542207
051322,863.220696932189,109460.84062071513
051331,1506.7248085260908,260503.09565339528
051332,1245.2328781607914,259562.4167515659
051333,1455.2137075917053,218380.7937334821
051344,2018.0332426119994,169284.806939945
051355,2508.1979187509464,427709.42803252686
051359,2204.465461842114,66077.7574313898
051360,2898.028013154313,327581.32218867156
051382,1395.3561594984428,85706.23189528506
051383,1472.109054876784,43401.63829110658
051387,1549.8662625515235,32047.429823231894
051388,1724.5201003868483,17686.056434294645
051479,582.846193960618,34868.24515664794
051481,2324.879205113691,334439.7088857303
051502,2994.7368404969147,1266915.627743209
051503,2204.5768351290544,549328.4486469749
051505,1394.4671743417061,859887.901284466
051506,1854.4278866714517,687696.9505215249
051508,2097.63854914614,760960.1855587382
051511,2781.500696012078,646259.2608214656
051512,2546.2432762126546,894208.247580213
051513,1956.1142517327003,531060.1538248685
051514,1106.9599416379926,41530.98903342622
051515,1590.6004070656036,508707.5294484287
051516,1951.2132416622649,901423.4907156943
051517,1966.0255200049987,719160.9407064359
051519,2489.0466223084236,1492728.047288782
051547,2304.4403109942564,188265.434228929
051548,1959.190617349168,191230.5574028604
051549,2466.7568666952166,221162.7478936376
051552,2471.5049544715453,179345.85960559687
051555,2513.6874731067687,221864.6986386666
051557,2040.7582114889328,129237.7334565333
051575,1308.9519986233854,708989.1205725913
051576,2233.8956763910287,1451861.0382464037
051577,1687.1688670639091,480813.0745497216
051578,1652.3275372017135,1817842.800199222
051579,1866.876109478778,1196342.347545661
051586,2489.7196573851184,229811.77070456318
051592,2172.498090577184,208372.78452575507
051595,2115.600837498682,53361.33512496797
051596,2119.6098445369835,72206.53552532384
051597,2147.7005852114535,59507.90362791827
051598,2124.530624329761,35121.31605656257
051599,2104.6840131281347,69486.91546904725
051600,2180.9096614118284,61761.40593048328
051601,1200.18023452213,181006.70470675442
051602,2114.6394216769895,60057.77748131595
051603,2111.4761847503887,62824.70338953844
051604,2006.609914361479,63360.66849268225
051646,2427.720662463887,966640.2889694821
051650,2316.714782993769,851060.9874242777
051651,2220.1848928737904,285426.3233538661
051653,1245.223093847357,470733.22546974133
051655,1600.7747269456022,965770.2541358493
051657,1278.5218188990034,703067.45818385
051659,1484.163053849894,709908.6205922666
051661,1373.5336051305399,549333.1599591608
051663,1631.0185657735742,534421.0419034692
051667,1790.3645033968435,1057174.280709024
051678,2817.00042033681,836711.5176018765
051680,1333.7975870298044,821805.1667626576
051683,1925.447645347421,813672.8828149028
051689,830.1226138481107,67534.10995866076
051690,991.3023042085939,81109.14659210033
051711,2093.7179251557623,543797.5966580983
051712,2324.306192901839,435186.80281491164
051713,2145.6463886830456,410508.4117474398
051714,1509.72000535436,521334.8652436714
051715,2271.731206755742,144451.61892104126
051716,2451.4372018627296,306886.41817020834
051765,1938.340859625661,166174.5442615441
051766,1974.4035614483166,203731.17342755836
051767,1824.056935685229,280905.27625672676
051774,1959.3227714983495,167104.76063056898
051775,2575.9631083240865,2380165.478497783
051776,933.7320649301715,20737.22160211929
051777,1900.0014919787307,791332.0246874978
051778,2035.9426092988901,446476.4305170236
051779,2016.97877215248,657287.5540214675
051780,2769.4408304401063,382057.43918601784
051784,2663.6087647256595,670434.8417618918
051785,1591.0740616342832,33611.839864275586
051786,1237.8304378024952,99044.02671533087
051846,495.46354019984574,95337.66661833171
051847,1477.7831498524345,931501.7823311228
051848,524.9552708334958,11911.952613337051
051849,977.9748632688701,439493.06976868695
051850,1688.858558160766,867152.7798942231
051851,1061.7030122830754,443587.7282134629
051852,852.5847534460588,250550.03452554246
051853,932.6255276944345,728615.9378493277
051854,1322.064498818563,1249292.619792162
051855,1485.450288373455,1280277.7275289556
051856,1335.9669425208624,1519105.2451689346
051857,1180.2516039175575,547968.4791929265
051858,1389.8307574843484,400796.85228342644
051870,1650.141615496016,957575.9011426644
051875,2410.1206795585836,1204075.0910355607
051876,2145.4187731355173,1162549.0450131632
051918,1769.1592932171166,296028.5202009245
051919,1870.9836282931021,247698.19133672383
051923,1994.6761717692025,205363.41917777876
051924,1432.2167775140438,773453.2822316111
051925,2214.142008537637,253171.98790322396
051926,1750.502045055432,1666735.4200081192
051927,2503.060553909467,1547844.8086262692
051932,2714.541149276506,239391.24626307754
051933,2564.454236281101,177385.2582763006
051934,2650.8747090624292,188478.90274552096
051936,2289.6831406310857,342127.9672199734
051937,1399.0688280238596,73038.79524163637
051938,1065.525716664511,95324.29491453168
051939,1878.528024307818,817697.7023197516
051940,1433.3308845467332,124697.8692509498
051941,931.3282870972206,24533.862451847195
051942,1011.2285718002505,41625.72405443604
051943,763.934699185786,26927.331877925084
051944,1129.2235289734292,29144.427842421544
051945,1099.9636821230806,15551.438274609412
051946,922.1892608399423,11929.224576278
051947,1116.6415281324714,70514.4040953694
051948,898.8446047131939,7092.218989807618
051949,1146.7151227736315,12380.588196338333
051950,3400.2257730266906,1287563.972427632
051951,2429.567623479476,1526726.9229548061
051952,1787.3666597617012,1821009.2354878187
051953,1760.1099509568069,1283709.6315861498
051954,2004.7785682558706,2043065.3150728478
051955,1443.1313034657476,1942333.0488342962
051956,2327.8277618047705,1703260.5167150984
051985,2935.1422318880655,857794.5045615218
051986,2561.4549612786113,1060730.7759152742
051987,2065.603296580876,197229.80711256547
051988,2419.384187807207,541396.1486619918
051989,1716.1401313362126,400461.3438053735
051991,2618.457917287019,1339612.1061582237
051992,2524.3052248120325,728230.2954690903
051997,2967.2279061105505,1708697.639243119
051998,1975.6995638060694,1609754.6574901217
051999,1990.635678033257,796622.5206247851
052000,1855.1159853378367,1191076.203244516
052001,3376.611256004727,1819638.1788422724
052003,2540.4972610647997,109575.21553730815
052004,2639.9957492083267,56641.2608242866
052005,2535.476334592922,70770.19802929167
052007,2616.64669022475,146619.1314723124
052008,2442.1826683240406,257418.63636533203
052033,1899.2991332070785,297526.39822187484
052034,1549.578223866807,123120.25876887247
052035,986.083181341433,913253.5319374651
052036,2058.1327088874746,528729.7798185578
052037,661.0328809186907,89472.37708034403
052038,1252.2877107222048,112526.82047397597
052039,1886.034981999919,855662.0634671211
052040,1658.7623826465451,357261.97355347796
052041,2133.1734168352787,362579.1545438646
052042,2946.9314698784146,282780.5939789012
052043,1622.934491445329,124629.1356000963
052044,1347.3866721712945,767431.8157447856
052045,727.7683629579352,65143.09166516926
052113,957.8184315203357,330671.80898711324
052114,2477.1840612317064,1008971.716863907
052115,2262.437430294134,621649.9958540727
052116,2023.364990387227,578951.7288579915
052117,1895.6588458685164,639788.4681837762
052118,1558.3236434515807,444641.2366332972
052119,2190.6445363037774,951398.7755649927
052120,2006.8334251499323,708675.1584949953
052121,1606.1765100612477,1127750.2070029678
052122,1804.1182553408878,1227194.4945829897
052123,2187.773914859432,956356.6128416432
052124,1775.0542362966382,1537086.2075536205
052125,2068.194662790083,724793.9737069588
052126,1774.2792307021678,1477215.5139988004
052127,2027.4944730080806,426281.6119179328
052128,2109.149692675768,729896.3143252586
052129,1731.7538980777742,1274063.8120493998
052138,1193.0302982293008,349035.0163152613
052141,818.154367343037,246057.88008340262
052220,2169.2864968637027,222872.14335146794
052221,2270.0546689421685,367590.00301745714
052222,2450.820445621173,289387.92077176814
052224,2338.6993255769025,570775.8286975656
052225,1704.1147336863955,134773.2657469157
052229,1636.4803010005594,299788.809585213
052250,1796.0141860771987,251391.03517990612
052254,1558.7234594217207,313378.5294924834
052255,1682.5785953799893,273430.81940723927
052256,2305.5056552123356,216640.28079121368
052257,1644.2292533690545,418874.8875612158
052258,2172.7495192309666,363413.0459679698
052261,1721.399048754362,161106.7557574115
052274,1850.5542315529178,117468.13530131425
052276,1877.110890192403,101175.03182688591
052339,1775.9624106088565,314248.6814050944
052351,2299.579825828247,673996.1342699416
052352,1550.044851329005,256928.91076725675
052353,2163.800774397991,167836.73988163564
052354,1454.18787592446,169996.02529508856
052355,2153.1187428248786,92477.72709145451
052357,1950.7125902999378,869033.3766824161
052358,1794.3342654502935,289758.0612213059
052359,1984.0896533582168,283302.5900959635
052360,2084.5878247863347,427399.0747378128
052361,2130.5497075434578,222974.30239239798
052362,2116.340866924907,215271.24912299664
052363,2033.10592390578,260204.18539273477
052364,1915.6116431197427,597432.7957880856
052375,1545.5275328483685,132022.08598960194
052378,1557.9836085914753,100189.53339703439
052380,1549.3887817732195,42782.10420350174
052387,1880.5938874103783,162123.84797487035
052389,2843.698390958155,313158.67254859157
052393,1417.67361682796,47048.13288093032
052404,2179.7109242384913,217576.13451858397
052405,2635.412864695709,199884.5976875882
052406,2228.9007727535636,138112.6840029708
052407,2658.499574873379,167755.3681620911
052408,2540.1733598936507,128555.15387139363
052409,2441.3256751513686,73179.14815413074
052444,1905.8479422085638,198872.646039201
052446,1263.4700288601127,292356.62972179806
052447,1154.9570700763782,202738.87287262751
052448,1515.0704040747462,215637.78989191315
052449,1118.4442665212273,79065.3545693113
052451,864.5828005365099,163632.9817855569
052452,1309.4310539713995,374778.6260765118
052473,2038.4052606043713,110360.8561892644
052474,1963.0331538890414,125511.3900244482
052475,1849.0719048696708,96710.46679640638
052476,1923.7277477582936,71571.24638948933
052477,1898.152197366274,55467.40840383787
052478,1987.8642743860742,120588.82302129043
052479,1959.9931389172857,97395.45391604285
052484,2048.1513246510945,203857.441133488
052485,2228.0716199419,472071.3138345502
052487,1883.4969170928607,162567.04364268266
052489,1873.5495988658379,290585.41766569624
052493,2414.476714035306,428863.37942910905
052500,1208.8512095805543,731890.1775167518
052501,1527.0784508946367,948947.8612061437
052502,1361.361697568851,1166703.3330653228
052504,1583.2723066640401,865067.0841071157
052506,1397.9866490458944,971823.6347820722
052508,2010.328376598465,952012.9959274506
052520,2253.142099263142,477465.64836618217
052521,2038.1254761627677,128034.44635389809
052522,2240.1911412543213,241376.5914320442
052547,1554.922670115377,403765.3479468241
052563,2416.600973179984,161343.5803700007
052564,2237.881831939326,432889.5941207677
052565,2473.864776538119,169258.9636463897
052566,2378.5188059352945,186219.80084952712
052567,2515.860361568894,124120.21225588868
052568,2387.262678651071,287934.596519527
052569,2401.603804751635,158863.1229697961
052571,1109.9573935415633,343891.13727924234
052573,1279.7175033445233,417380.3720104616
052577,2175.6915946577406,494560.50475579133
052578,2024.0803663320564,607148.4699787861
052579,1869.5040816942203,386991.9537223172
052583,2361.1490853353857,876125.1592445992
052597,2340.5329456323548,774963.6896629982
052599,2050.4714672250648,630387.1251166512
052628,3381.137520307962,1337971.6561219962
052629,3047.1631681626222,963589.8350204214
052630,1809.1635012870665,412192.5166807746
052631,1932.8417047073553,553897.2432133871
052632,2697.957702595765,644222.4537373004
052633,3866.732982427127,1373212.0708835567
052634,1279.6110814012404,200149.41525128242
052635,3013.247462225827,1279134.8000105426
052636,1205.5778722243297,1129775.7406917687
052637,1864.033238785954,1310533.7944189252
052638,2520.4405844793214,1543744.0269778345
052639,2576.9715155699355,1094216.2370480162
052641,3157.960985064436,1288920.6703307813
052642,1429.3602936876364,197517.2488917051
052644,3002.6420776490536,2335886.4478787617
052645,2659.02921849394,458778.5356128418
052646,1991.483150386299,853693.1630328803
052647,3613.6890540531786,3063804.875987223
052648,1520.887098418774,714731.6949760135
052649,1553.5574838948003,692993.807385207
052650,816.0957746229069,8122.140379903417
052696,2031.3600774081997,236438.31184459775
052697,2124.3825504495876,260014.75702345616
052728,933.3415737223476,352145.47267727804
052729,1135.2771557741876,67841.33457985014
052734,518.868349985576,8784.117255751991
052735,1336.267279317182,33183.82556440469
052737,1221.99825255181,244895.81745365987
052859,1568.4317669426584,7840.954331173143
052860,2039.794967784555,11214.472239175893
052861,2596.546427560116,8487.280290592598
052862,1953.28591724192,44170.7891732288
052876,2030.0091869368568,227763.6524556385
052881,1987.1367486568324,184497.86532822507
052898,2588.944698279712,343189.09942915087
052899,2657.813179166969,210545.78895548228
052909,2457.9898143464657,207517.33840882944
052910,2053.193048327415,101464.05202906749
052911,2205.7355576667815,19774.388028210597
052912,2525.2393219964374,110878.21996231814
052945,1060.6154990621592,273739.3553649789
052946,1352.9477494414612,265268.8117283298
052947,1300.3915290538005,341396.3727163732
052948,1448.3792720251224,154350.17553679578
052949,1805.747182783294,1814544.8449996563
052950,1568.31642948791,328325.7100819321
052951,1283.3915376652355,204626.49938218293
052952,1895.2897705110613,1717984.3115431338
052953,1278.3042530401326,250286.81124330222
052954,1164.9935480383417,277987.7508540193
052955,940.5789803457536,83425.94752378648
052970,2167.62413130528,446185.9910149073
052971,2107.6155005662836,229894.79050534053
052974,2063.0664523477844,209679.73948682527
053152,1465.0839861755567,450679.64543502335
053154,2082.474706071688,977856.7910979231
053156,2522.558698454367,794539.3811059718
053157,2227.0183246751126,1622686.6083281108
053158,2460.381562634013,1021086.2967929213
053159,2447.170697708711,592081.3579819108
053160,2138.1091376589,1573046.4577820764
053207,3379.9276495878,68467.95406155795
053228,1804.78299750222,82060.27816115246
053229,1796.8188527352818,609563.0492673463
053230,1249.019739735648,340471.1221639987
053231,820.15138293034,134928.20492370674
053232,1743.64870072194,154371.06230798617
053299,1830.0394233439833,381973.4414924436
053300,1433.7701449112456,219499.79533061513
053301,1989.4679533129047,446350.82211462385
053302,1506.6180113082078,693458.8469017632
053344,777.7920041123997,247457.550203844
053349,862.9446954714624,607714.5617336915
053354,1007.8124820502657,274667.8445811535
053355,713.4067308167316,258384.99340801078
