track_id,spectral_rolloff_mean,spectral_rolloff_var
009556,2822.4008006148333,753030.880838749
009557,3409.0930185236734,1283224.796103622
009558,3070.3245273770335,1218792.6777413243
009559,4108.455094766654,2480609.3777893856
009560,2805.6198226326856,1276513.1995431469
009561,3608.884906104988,1787465.1554422202
009590,2586.319501597599,1424165.7771946636
009608,1239.6686722380907,816356.8411794804
009640,6023.867705660583,1165723.3201957776
009654,4774.241386431303,654048.4996303469
009655,5216.3976399361945,621735.5167815891
009656,5132.16334650522,936697.0478303346
009658,4583.383086662558,967967.9025998015
009659,4557.370044681699,425056.0549495981
009662,4031.4793144243804,3290437.8340458022
009663,5560.545855387181,3518124.39380451
009664,5756.679184468193,1768539.2560849031
009666,3316.788800015734,2270950.4216746744
009677,4526.269304669374,2119700.996073607
009678,3833.6512448339618,1119743.4087760581
009721,7219.202028349768,188254.5780411618
009735,3926.4653354352245,532466.0452244525
009747,5418.023695801914,4912918.21593328
009748,4877.604097326443,4953551.118769128
009749,4825.689229219113,6347411.613966315
009750,5702.718287775522,3425273.8335139
009751,4126.331274470707,2310932.13762234
009752,4794.7265625,6181870.188776689
009753,4989.781911127518,5457819.880796231
009793,5067.172375743185,5708605.363492894
009798,4900.652268978393,3854180.4229652616
009800,7274.786684256391,1614897.1795527826
009811,5366.139168086572,1268315.9840417178
009823,4221.973335991879,3524433.600780397
009844,5112.642929112607,1169620.5439337748
009846,5970.742550029002,1512253.0566540575
009847,8462.398712843726,28673.000377913115
009850,6084.038914237994,232895.6972136939
009851,2935.354210035825,1443191.5050125502
009852,3499.4040396858054,60546.92531740856
009853,2524.8639733915084,2382800.5256771594
009857,3010.5599600311775,4552584.089661961
009863,6285.577019086464,813338.8345375832
009866,5618.147799065647,1381114.3433581898
009867,5282.09806245764,1743152.0785306871
009875,2063.5070375942573,2724304.385119464
009887,1844.46384677946,377732.81033060234
009888,2709.439051455993,1005460.8755731491
009918,6047.260670325813,99365.19909275715
009956,5673.0733125363095,2302996.2985309362
009958,4396.176050542215,3197475.299773004
009960,4206.688866884924,3788588.5231907917
009961,4542.906327037413,4164362.3888940066
009962,4258.05758544166,5284858.030902004
009967,3942.444273153079,2759574.6426210944
009968,5604.870936410728,4196574.393294059
009985,4661.788361281226,741518.1543610271
009986,5711.219273455655,956217.8529290119
009987,4558.650823307998,1184060.253692889
009988,4871.441031056352,1487595.2517399287
009989,5980.443316324681,367536.7899411907
009990,4561.094366497628,421849.1245449729
009991,5166.509295876501,1668550.5640405559
009992,4735.570022027498,1072788.5553633322
009993,4733.0347417215335,787513.5142969855
009994,4907.197163663718,1960373.713032597
009995,4746.887046288003,933727.9942230942
009996,5144.56200832004,1222254.710583144
009997,4879.613974147947,995967.5808061959
009998,4416.057985573199,1118027.3534619098
009999,5730.863000290024,679778.2349759307
010000,5592.861713908792,721754.9956054663
010001,5038.352544357572,1661425.2089700536
010002,5086.440678926189,2451544.2857478373
010003,5233.085423121611,1297969.6870504227
010004,1670.5745871356992,307044.8071209616
010005,5736.566884335121,4126877.197140691
010006,2501.4042908234896,792828.0859138716
010007,2552.418467243174,505978.84573615465
010008,5025.884636273964,3912786.0119386595
010026,1264.7712831622773,407048.9357820219
010027,1027.0887544781178,76435.60094337982
010028,1347.2512904846049,152690.6217229295
010029,1272.769091759053,88703.05143685015
010030,1545.4284809801027,40211.18900357018
010032,2392.127201800745,314066.59585026343
010033,1485.04102016012,351185.91256304644
010035,1572.8738223805146,161544.3377099637
010037,2412.1104142983263,405137.884455688
010038,2334.252551760836,159591.18994198088
010040,2754.7083426555246,549711.2249088694
010041,4066.875408160797,690001.8647254616
010042,3788.9770885739163,700383.9786110818
010043,1377.75000226756,531413.5789740395
010044,1898.1135223672118,385895.9460520185
010045,1416.483101387142,632399.2487883993
010046,1455.5828649562209,211523.7032019209
010056,4594.591010640226,3864892.1834628363
010062,4529.291946871374,1186417.1056369042
010086,3950.834049428737,256554.1215619962
010089,2860.9637484266073,1079304.8810772854
010094,3143.889354939243,1263332.4072727154
010099,3870.8389034404004,2165321.946050231
010104,3812.3428663355567,1079384.587588271
010107,5886.270370897076,9060022.522671582
010108,5358.823650664456,4820595.586734719
010111,3903.631133205848,6440835.280944603
010112,5016.320375942575,4655021.080917686
010118,6761.300685182271,1523227.6138643303
010119,2946.8797277425447,3849419.335474803
010120,4033.622627051462,5934740.065294148
010124,2966.361355356797,1632550.3719039927
010125,2953.0177747990897,1775313.8331567645
010127,4382.8074507709625,11087525.058019713
010128,3669.751524980635,8130657.27899942
010129,2427.205643184789,4732931.317932649
010130,4205.788175197279,8388552.829937158
010132,1630.1768969972404,2812992.1041987943
010147,4237.377986332656,491136.42933611764
010148,4996.495400095614,639872.3061179507
010149,4762.068703777552,271178.5665574713
010150,4548.610211082511,288290.64766329585
010151,5225.296107971049,109470.85708479254
010153,4356.701575188515,963528.9524101393
010155,4001.573014499419,780129.5363259192
010157,4633.55228574536,1064685.4273055778
010160,4443.69587680335,1001086.0794451475
010165,4790.046879531613,762010.2422168448
010180,4009.0037209224924,443660.3567631487
010184,6059.806409512761,2677794.7031583367
010186,4416.1497226895335,3865092.9210089417
010187,5563.172247167893,2603869.2961004823
010189,5786.193516714272,1098840.7803627583
010190,4200.123713022042,1212637.8953720313
010191,6310.327658243909,1246822.5775334954
010192,5262.733191173267,3902892.629300285
010213,4688.717374794249,2692355.5243680156
010214,4950.338511455917,2301162.8570304876
010230,5689.260743700378,5236444.522581199
010231,3346.3063959179235,254440.22008098624
010234,4839.375067974188,1317659.6704744087
010239,3762.3309548375773,37497.5378371877
010240,3758.8262783678942,37618.91832414498
010243,1132.711534330219,114955.28531816839
010246,1966.882409186485,198160.27156679478
010247,1724.4743128509876,347065.51186592237
010250,1447.1863691239832,151722.94283802892
010277,6851.519969228069,1470325.7920108158
010279,5142.590927726811,5487692.044627095
010286,2388.375823761861,566688.3161668257
010287,2691.5419740329685,277479.5372463108
010288,2606.192052004785,228100.21668030665
010357,3925.5479642718824,2411108.108774989
010358,5033.849085919345,1550561.8169631506
010360,4522.580515425609,2310646.738183897
010363,3564.494532609484,1486913.4720394937
010364,4689.1427014245255,1877003.34273924
010366,3656.0148093097446,1705013.5073834376
010367,4133.434067303509,2349677.5449194093
010368,5071.052656461803,4098793.594112988
010374,1965.8013069749709,153515.92771525044
010375,1408.9486710883036,62374.5667366202
010376,473.07996919781175,47180.60451907945
010377,1872.329525168232,65967.9676224017
010381,1712.390032708414,142674.01503589825
010382,2310.5327106833365,15809.019996274248
010383,3282.9961822533405,872606.2683510787
010384,2656.6610172563805,861949.7591952769
010385,1697.6007943916763,113389.25431781325
010386,3203.7925631706785,786541.7933452692
010387,1761.0263196055685,206965.18127925982
010388,1367.8921416598082,534678.5208181009
010389,3984.5918376595127,2257405.1716971635
010426,5959.57666658598,1632484.60259415
010427,6012.8592517004745,3856390.1128033446
010434,2398.828804741879,167771.1160078761
010435,3401.245325208172,3687017.9506584187
010437,4117.178460556255,2047634.5257926309
010438,3278.4843002283933,415030.8597357068
010439,1425.5280699312548,99763.19096839022
010440,1811.6662720577556,164620.066605155
010441,3194.091796875,1199319.9545601404
010442,2030.9324472520302,142688.33157769922
010443,2763.1029876921402,1175367.1435258626
010444,3606.012146987384,1927469.611436769
010445,3070.654750036253,139160.3392402029
010447,2260.852892319423,217197.96015494934
010449,1758.9841480683579,57048.50623068767
010451,4014.385264102378,595000.174275214
010456,4005.392279038573,1433353.881337335
010458,1300.9934994018272,463752.2831670827
010459,3247.8914973354117,83832.51100268241
010460,1969.305519050899,179240.31076731425
010480,2213.2329892041053,126581.92947301583
010481,2687.0385155947424,551774.7739263058
010482,2260.4450836535675,1659537.3731984834
010483,3100.9311330843966,964079.5447677682
010484,2090.077977722593,288256.0483291148
010485,3496.693624885021,229319.80765773793
010521,5696.23276454178,1266735.9710045068
010525,4989.231488429512,372884.30333280563
010527,4756.997659422129,5955876.592628792
010529,6646.648645954177,477603.00385874405
010531,5075.497736735089,472110.2308222121
010535,4765.35122588473,3412570.8722426463
010537,5513.798986731438,2733879.5747400457
010541,4731.500229957397,2664147.2789235148
010552,3622.331775573683,2027149.491509605
010554,6326.131996809745,2045732.8211985703
010556,2122.696795120062,692986.8512350301
010558,2332.733092836222,276236.0475442279
010567,2353.0478492966936,1905306.1807735802
010568,5317.967274944326,1454939.2481478527
010575,6046.858176388486,1597387.1329714952
010577,3963.524937463747,2416093.2200301434
010621,4107.504364651917,1707648.0505227207
010623,5667.802598216014,1883533.5963646816
010627,5581.071511111514,863300.6960669953
010630,5068.496342988689,2880578.699037972
010631,4043.521895877711,8123433.580162628
010666,6153.108623099825,1927465.0437979107
010668,848.6517234701781,37886.83316645128
010669,5803.56462306047,792454.0727223973
010670,5255.683661724188,308785.7272595052
010671,5274.467202326201,2350968.3243798683
010672,3326.3969262072214,2868303.962181863
010673,4299.593546517961,1314284.187283996
010674,1345.2506434889792,1065895.7403155079
010675,355.3312105138943,2474.987937950242
010676,1990.353495201152,1588580.5761496238
010677,5366.064226544374,1578315.4314935664
010678,3175.123259860789,675929.6442460803
010679,2571.1277370939674,913391.2112302587
010680,3582.7513797443844,201840.7162766482
010681,3342.492704103828,1273505.045061805
010682,2918.8398392183876,1063264.1396746757
010683,3632.166745214617,400631.60957797425
010684,2190.3164538319315,598232.1225373428
010685,3682.435866353683,175804.94775219998
010686,3758.926200424159,3003716.0492328275
010689,4104.8063981837295,5287865.06849586
010690,2580.982069374516,1667770.4930537052
010692,6692.837616462442,2192388.792428787
010693,2675.2544660147173,7131808.81847303
010694,1752.7827499637472,4979905.535961596
010695,5339.675612564146,1557974.8562190668
010696,4696.653064276392,1079292.3685977065
010697,2074.198697614559,5116603.236695237
010698,2934.9522707910382,2424611.859579771
010699,3315.7968614051624,5189779.968580251
010728,2787.925291835847,7469891.580549289
010737,4398.961522983636,872309.1489852606
010739,2633.787193209832,2756676.906768343
010740,4025.501592861804,601731.8356768268
010741,1153.5608789516364,1237708.2069253158
010742,3155.790160849148,1815007.5582465571
010805,5097.356189636183,2210473.593422682
010806,5437.408574717228,4543696.697568569
010807,5270.5637212695765,2258921.20188011
010808,5751.199976701685,2974758.5605898844
010809,5487.036529328596,1203655.0080124664
010810,1988.5155343677495,838764.633368663
010815,7652.747176805395,1094923.034247409
010824,4420.319591613817,506399.8141379585
010826,4203.287911470417,759203.6720119779
010830,5264.035480260296,897718.8298529242
010833,5368.355971025368,739796.0442710455
010834,5335.205513077314,795711.9744201625
010843,4481.5749661115415,698893.7259728942
010868,4948.1165808360765,499219.80640849116
010879,4666.542011854909,1622293.9040381887
010880,4934.559153404148,1272199.3363525309
010881,4988.380835168959,1211061.3189317666
010883,4387.385973299739,683815.9454079291
010884,4831.564493909513,858664.4682128651
010885,4505.126385795895,1067716.5393397678
010929,5510.4234052757065,595651.7623311869
010930,5530.547192704299,1039848.3377747815
010932,6327.259028853602,496355.56681944814
010933,5692.959233613689,2063717.521103401
010934,4964.335926170968,1444388.6506320152
010935,5454.722296185128,1246089.07849614
010936,6150.394080354554,393399.1112210725
010937,4786.158871816905,2445046.112444647
010938,5419.355989885441,567088.1548741627
010942,3496.64358645793,1890974.986231006
010943,3924.238625429657,5666788.262496053
010945,4529.583386202146,4117077.1811841633
010947,2467.378160401336,2689747.2241149796
010948,4290.295041962732,3194285.732285954
010951,2659.925137761021,2328927.4860469233
010952,4320.676403799138,3712972.12456312
010954,3221.2654426982476,3614914.4799208078
010970,3402.3709963203305,1953103.1934598198
010971,2738.6948518287663,1408704.3224867354
010978,5503.015731492895,697451.2955615446
010979,3444.370109623112,3180788.7924196552
010980,1784.6995201022332,813005.6245990318
010983,7231.434153404148,76509.02243191007
010992,4085.754592789298,1012334.1652104052
010993,3039.4540879676624,976024.5463802884
011019,3385.2747272281663,3863593.064230804
011020,3065.86276762805,1563974.8554600156
011030,4345.110616661833,1091498.9368445075
011031,4507.478191869191,520989.52572468144
011032,4481.34979318963,1035594.7616463706
011033,5014.784445197522,736791.3327635695
011035,4794.734889338022,1375657.261182514
011036,4573.315939493909,473803.91309655743
011037,5231.119489559164,1261362.8412226369
011039,5361.201353139501,1517362.673884224
011040,5364.490454158207,669141.662410389
011059,3006.254984773782,2431739.111361582
011080,3447.0944433367167,376363.10763113183
011081,4427.696196164443,551187.034101325
011198,4856.619949517836,962492.6694583079
011199,4375.877128618803,3045568.894846487
011200,5554.1258632721865,4125756.003237089
011201,4031.854602627566,2496237.6561238794
011204,4574.721498142187,3136291.229710889
011205,5148.245269988139,3862055.246114555
011206,4068.2765597810326,5260385.56601046
011207,3788.709545652595,3660978.5613380065
011209,2350.7912761927205,1586576.8857653774
011234,5048.276832397366,205810.67028952937
011237,3105.9189090595996,1328034.5140202148
011239,6017.529504895672,5346168.218408282
011242,3345.1073312427493,996232.9069308976
011246,2715.7565866988107,1470574.3890994042
011257,2083.0417995939674,1594562.318046703
011259,2244.490862003335,2848247.83709305
011261,3280.2440687633134,2393087.7901309356
011262,3996.9611394691615,4768058.457159294
011264,5487.572523570633,790071.0877796374
011266,3132.9311716031034,2899981.5420369366
011268,4999.639481264524,3435583.2156263427
011285,3598.1548755506874,512086.711558344
011293,3947.8067245897078,896930.029199492
011298,3748.0783428543764,2431501.215114246
011299,6773.785272741577,1761401.7540316412
011301,3881.6055050029004,462917.02799913316
011304,4977.034354154583,1551429.9842277872
011305,4950.493406122919,1009850.8292783393
011306,5356.646572741444,799582.2813442025
011319,2820.5165358541185,1646049.0015722683
011320,4392.939974260441,606509.4625718129
011321,3308.585819678074,1328617.5544861082
011333,3382.486507123695,1824860.9489415397
011334,3997.344767410196,332631.20373333176
011375,1402.5309622426043,104267.57717845408
011389,947.8612449167313,85478.3688715061
011390,1262.5112142053156,135737.355922847
011394,1177.6313941052783,43516.246729686536
011396,1304.3850379429705,131390.59478178373
011397,1142.8109568648335,73310.92859173371
011398,1453.1997716067285,224724.48116016583
011405,1499.3430896289215,62250.55300332789
011406,1296.9966171512472,676453.7797005317
011407,1136.1637407555104,101692.54436337415
011410,3483.833749122531,1364729.3743774423
011412,3644.023433717806,2545396.0671960614
011417,3392.9616693554235,2797268.946888202
011418,1089.2114617120933,63056.777477313895
011419,1281.5336789443156,984233.9919609099
011420,1025.4208069084043,96638.97348177122
011423,1184.768177980974,1567388.982354017
011425,1369.4349931617933,59133.14652930403
011426,1448.2286493075696,104287.31318204512
011427,842.8222467140298,24608.284626054738
011428,1265.9722054124709,86094.83394977447
011429,836.5924625411503,81808.58668871033
011430,1106.0538944678074,108910.09008461975
011431,915.4109379531612,59883.53939288474
011432,1228.0254178146752,77729.99533273486
011433,1072.4485886364737,67244.33724992244
011437,5144.850996683772,871291.8660258881
011446,5307.46754499298,3659919.740994617
011447,4532.2979353973315,435378.18534810323
011454,4218.764807289649,353065.4995613673
011457,4311.686166398383,4799219.758971102
011458,2875.741763894268,471120.7301006177
011459,2116.883997839611,56946.96575088486
011503,1735.8959224550465,506222.06755412713
011504,2535.5304980998258,1134156.7063807559
011505,3442.1850983067875,4222346.591559105
011506,2689.7155714441324,1139876.330157469
011507,2285.4384394969984,566926.1344869476
011508,2947.6886823138557,962965.3137856481
011509,2878.9126509026974,1221597.4348650365
011541,4470.254665295099,3059521.6992343157
011544,4350.090065799014,712910.0095760224
011608,3429.6913518706497,1345774.7618301166
011609,3266.650296070149,2957945.5161847137
011612,4248.277817303509,2692579.8787802933
011626,1991.8880069652885,1293562.4868664807
011627,4671.420758496321,529338.7438364114
011628,3539.726672183627,22297.098870250597
011629,2906.3235825849633,26685.611891316697
011631,3921.027826357959,246564.91402458257
011632,4035.468817974188,237226.24050801518
011633,5880.4075351895335,653594.3945199735
011634,6639.504218931264,448894.2974298124
011635,4746.536777298364,335596.7864157943
011636,4089.493343061195,503813.88405967265
011638,6448.944143802043,531796.4637347294
011639,3728.50497812379,448307.270955466
011640,4075.7040992966936,244451.7994175289
011641,6680.930631535632,231211.24577488116
011643,5957.349956580412,195892.07825238004
011644,3517.880893362094,1594035.202659696
011647,4497.211974577604,1331884.504705613
011663,4505.843603250872,1280273.7238937286
011671,4278.285516314872,1419761.9442638443
011672,3845.353045120062,3186908.796043842
011673,3832.9934246302205,935146.96912023
011674,3238.18677079299,3797357.2751407092
011675,2827.688194410825,2443900.2255100776
011677,3913.7221192539155,1234557.9210560585
011679,5881.212387616009,1271162.6025765229
011681,3575.2194999818735,672997.3250198294
011682,3888.552887175639,4464273.489636298
011683,3483.8254093846826,280269.35131885356
011695,889.3729154582367,67993.05510064277
011696,1119.6682746338456,75896.92453814264
011711,3086.044933221582,221094.21768729572
011712,2757.640581949681,44653.87054669091
011713,2369.369561204977,419608.3606588159
011715,1179.8727518638652,70166.63277858893
011716,1052.21638461585,88649.45428731176
011719,1341.428624836862,134570.53504381966
011720,1509.1589610766848,112726.2612618863
011721,1779.2080123511328,204158.19405378876
011722,1883.112806206429,267860.9873957589
011723,1649.8003001549187,1002054.3966712127
011724,1201.8646405705365,28945.741899431025
011733,819.5627178543765,100949.37908346188
011734,1217.0179442413826,75340.20472232881
011737,3176.214075641676,659529.1705906517
011738,1915.047842499275,47246.01457298429
011748,3675.8992985063805,753697.6053257053
011750,4056.144356782918,798113.6061432639
011752,1419.781990553592,732009.0682661015
011753,1383.9127780669055,349693.66037002427
011757,1111.6766111769543,69737.52522201277
011758,1072.6101807396478,56991.152151404865
011763,4132.998943254986,4126336.1452858644
011764,4630.230793262248,4070485.5789629333
011765,3796.473841589611,5199499.759537727
011766,5332.420040635892,3378497.697153594
011767,5702.962932985573,3624860.313782698
011768,3291.502714858879,4118469.0148298205
011769,5166.951301982474,2596037.104564412
011770,5256.361631456962,2288169.230026934
011771,6394.303819696201,4623137.143818637
011772,6474.605517162084,1400445.8069652503
011773,3990.456143947279,5090710.192613582
011774,4397.286583707946,4833486.16685553
011775,6510.280019667199,3977060.0112821995
011776,5023.3482272331785,6842643.371033805
011777,4691.26933457591,2456623.7979604127
011778,5745.851308729699,951049.7858572887
011779,5228.765438916053,2619338.7137284335
011780,4286.475138882165,3928831.7007123693
011781,2574.835682580122,1077639.616457366
011782,4154.598864282775,6231457.817982351
011783,5984.831559962297,1675059.178191368
011784,3651.654293849245,5533752.617602179
011785,5205.4645016132545,4392807.490645801
011786,3535.3816687645235,6608025.330223298
011787,3006.9377854915892,3751479.5902921744
011788,3644.057469910093,6055353.803073094
011789,5812.788940713352,4013997.6177890836
011790,3311.541847175899,4686006.092496829
011791,7198.126801315981,2655566.559603615
011792,5240.145781975058,2244356.8621553057
011793,5526.647297799449,6013121.859155293
011794,7517.352790566995,1909674.9865486834
011795,3517.839259171984,6781651.1124347355
011796,5405.200932840337,3593306.128076497
011797,4741.791466462529,4152859.929415277
011799,4484.618970426269,3795204.9528734973
011803,6753.107270065981,2770333.4071073257
011808,5344.605964961572,2078179.6637992456
011812,5483.74742830989,2795220.2387497453
011813,5897.287164595033,1994920.4627633297
011815,6744.929779785534,2144108.3550317725
011816,4042.463361912703,3444412.7338646036
011818,6549.613119372095,3879709.6590898056
011819,4425.7227355532195,5544420.980507087
011824,5522.591082796766,3375342.5428637275
011826,4557.178527407193,3096049.1109330603
011828,6333.151521262326,3820125.974769976
011829,4630.771121845998,3602832.050218473
011830,5661.067443989269,3806253.839167215
011831,4298.971607181699,5168237.3791096145
011832,4762.626601925029,5276880.227528081
011834,5679.0700677929235,4242332.349574134
011836,6068.724453034368,3407419.894807953
011837,6683.844631398637,1232654.6208406875
011838,4689.1006221904,4368731.130074073
011839,4034.85690825305,4093523.9282460613
011840,3931.635972901336,3726591.108000031
011854,4578.382643057707,3691442.671074743
011855,6266.270525967031,2899436.641580747
011856,4918.735684395575,2798102.9339602715
011857,4902.406477688081,4489629.72885714
011858,3302.1025216644075,2595437.241781427
011859,6678.887395762732,3633022.0171950227
011861,6706.633703584915,4279958.119844042
011862,4405.308063486396,3145624.9910718286
011863,6567.010767111369,1613539.5748410383
011864,4909.753502936485,3548115.9688947164
011865,5646.41117063444,4890728.110895887
011866,5796.1428239676125,3204100.4616123075
011867,4936.782877099874,3072694.3966901195
011868,5011.073261854909,3602714.882631055
011869,5455.819213583962,3310578.9950146843
011875,5512.666794756971,5073591.583237052
011879,3317.553824227813,5907296.339290036
011880,5063.463495019607,5668044.916437147
011881,4727.622251857813,3152144.484565984
011882,4500.255978892332,4688293.499609768
011883,7226.0158973179705,2763232.390911426
011884,5659.044022349913,3046293.8726423476
011885,6418.5207801304705,3673101.722246173
011886,5101.192469046524,2925854.785046401
011888,4037.9676304705654,3238774.613973212
011889,4388.453453294443,1762436.0897000458
011890,5330.877189133907,588282.2770275752
011891,4899.961141422564,1761275.8188404369
011892,5987.94579738254,4631362.750288085
011893,6010.607522481361,3112170.773359727
011894,4451.91064113254,3580365.455480982
011895,4808.75728456714,2659981.7891751374
011896,5415.875371592228,4537301.8384366
011897,5547.1099120715535,2714703.2484638584
011898,5416.176027849051,4675696.5638086125
011899,5254.451289696925,3786335.634104508
011914,5551.0629478117735,612810.6766439851
011916,5820.953544067099,2057566.2226720436
011917,6416.227352222115,6634860.303792726
011918,4700.175316759716,5991801.715569103
011919,6424.80502737094,1806716.699295858
011920,6099.600865063419,5912349.597378697
011921,4470.920812336862,3465197.435198407
011922,5856.306815092083,4815419.756698045
011933,5399.24667606221,1468980.1685869298
011934,4770.221632788294,4014036.7806941983
011936,4820.668707034276,2704803.925733358
011937,6416.25237143566,2065522.782791769
011938,5407.498572542054,822255.4163733196
011940,5754.502512889717,853387.4373926668
011941,4486.36709686775,1194468.5195241258
011942,6570.120534741722,996072.0893150761
011945,5454.683682940693,3001536.050412316
011946,4678.434478026966,128551.9419764752
011947,4299.11567050237,4439624.543441545
011948,1920.7834020684063,1618074.6759225233
011949,3512.956113689727,2820319.8629390495
011951,3784.7064714852827,6669482.946931938
011954,2723.049503624855,1946313.374394337
011957,5514.548402153422,925349.2232319197
011976,1843.307237455219,2877916.0105264615
011986,7840.94204294156,178860.43655335277
011987,3665.690072648383,7874443.937308026
011988,6357.9238643779,4826328.888880018
011989,5365.061774575184,922662.8934634025
011992,5601.322381181119,3066119.3693393674
012045,1979.047919536688,385432.77136443753
012046,2041.4010305722309,92824.16878283741
012047,1991.5048692176624,285519.1984784153
012048,1923.5578709578017,797011.2295381872
012049,1984.7518035817866,66357.31286331207
012050,2256.1317815581497,655949.5718507804
012051,1593.1489382431844,232462.851392139
012052,1988.7772847477731,598274.4417440747
012053,1708.0950677164021,1186327.0305727017
012058,1987.526324070488,88480.90871145815
012059,3212.492038481555,1863079.9551409546
012060,2264.392004876015,691429.2054825549
012061,1977.0078442212878,157251.7939218303
012062,2205.785603305335,900038.9778269588
012063,2521.53641798993,411034.26812768733
012064,2401.1689816215626,785336.8574463368
012065,2226.8795995867167,652362.825100137
012066,2258.984791041344,1816623.411031597
012067,1463.774107704783,374707.03846933524
012068,1970.7801304705654,52574.06002524346
012074,4737.905148625096,4122634.263542401
012081,5328.385284494635,2792844.4031033646
012083,5457.374332820972,4914848.807894297
012084,6134.22745661067,2148393.815112045
012090,5603.978642510151,3958631.2845086246
012095,4790.528894449554,5117466.266714257
012109,6280.331323979715,1217730.803820847
012112,5324.480610204057,1945345.7938548722
012113,5510.923789546621,1042787.4250562751
012114,4621.399010880616,847286.6854091167
012115,5800.133965795389,2117260.42312934
012130,4805.093475837442,1616091.5823417075
012146,4345.252172908207,2356022.9620488053
012147,6658.797502628336,1125852.3724381851
012171,6008.881196746708,2209843.959654123
012173,5735.504590070682,2720767.063042468
012174,5811.133718822506,885350.3250348401
012175,5513.992813074893,821804.3094733179
012179,3005.722067140371,6535852.2139059
012182,4012.6949159839037,1125285.455003535
012183,4413.364250248112,3133238.904824172
012185,5013.867074034179,2803667.2711289143
012188,5566.433084666683,3617601.4434466283
012189,5089.4834771071355,2249895.0328297014
012193,1146.2802878098373,481323.5301528363
012194,6052.381269364833,2112125.9892961034
012195,6544.553284965922,1658779.8874891375
012196,3491.589705321698,2769688.9337287797
012199,1751.6451787616188,2336100.979594703
012308,2650.0911420569896,944406.7161906284
012338,2712.508074984266,2087779.861746681
012339,4881.740607299332,3260146.505276461
012346,2524.530751522622,165223.9226604287
012348,5091.66848842346,825882.6092753962
012349,4792.947418425639,497810.45914639067
012350,3424.9034200079755,1216743.9125311105
012351,2720.7977744057416,2101430.139758353
012352,3284.597411920265,1611346.1968477622
012353,3937.0067640758134,754658.14795392
012354,4736.979437723906,1274862.6777693396
012355,1783.2277659941421,343773.7070802606
012356,4803.661259697651,903924.7301428028
012365,4799.08982562355,939708.6043632088
012367,3670.627197454735,2652567.912910993
012369,5876.965700224768,4340582.535590002
012372,4194.137561422831,2429644.908434874
012374,3824.220149411793,4112163.8665338517
012375,5535.784548073199,2243878.17923982
012376,5924.1122571055685,1460739.0692139114
012378,3281.4366512756583,3927089.8447507294
012381,6408.146146246853,1395935.724241022
012387,3360.1955617386893,4386557.296291187
012388,4063.212016938178,2903765.8406195887
012390,5495.471616244925,3871646.802922716
012392,2519.809434364124,1538883.0885186642
012394,3298.335482072941,1698877.8112759495
012396,2886.5816687209976,1057376.5272165742
012398,1405.896327035728,590688.2830844901
012399,2446.4787773528274,2651412.526113378
012402,2596.443943345759,1370674.6056434908
012406,4751.540620007504,566715.9202143591
012407,3856.3281401287763,3780426.5723151998
012408,4017.7270867120933,356970.61652905773
012409,4559.768174032048,189859.36997149995
012410,3896.7842084321746,1567731.8310954294
012412,3360.994938188805,1403688.0973685293
012413,4763.591541198683,1444420.843961012
012419,4160.586796058046,669424.6675630042
012420,4034.8485685152014,1899593.0782596017
012421,4401.063136921475,1607603.1411949964
012422,4213.188521878626,981903.5397901316
012423,4685.75323330554,552734.035669478
012424,5117.74684867593,520942.07523441425
012425,5046.72166156105,499701.59419040696
012447,3998.7375036309063,376840.9093523324
012448,4371.048420404483,234919.82891820438
012449,4247.520223391509,312035.4430616975
012451,4194.486443681119,68892.91319286179
012481,2943.845333798579,1457454.9846819267
012482,3278.7424322070765,560397.3079678451
012483,4786.876089271882,1468508.1157523612
012484,2624.565539371127,1243152.8809290417
012485,3018.985101181255,407590.6275876532
012486,1441.532026862655,325251.77260420437
012487,2135.9255478719547,438860.54043938976
012488,2457.7374234483927,971364.6859829561
012489,2710.4731789492157,547957.3305929076
012490,2832.3250886546284,639000.2050861293
012508,2283.4369024133425,283930.79305756406
012509,1351.7547489228311,262848.56258561113
012510,2972.76444224913,744862.254650204
012511,2970.964890649206,2258675.668441432
012513,2476.476569297419,352907.71277982835
012514,2803.803185212529,423000.4288246433
012515,1414.4383406141242,252683.11988580896
012516,1916.5801741927285,429372.7828024019
012517,4038.976738750242,6722383.712302309
012518,4268.711497264717,4134096.405412448
012520,3620.5720908876356,4736462.362943726
012521,5747.73317412268,1843252.8594242688
012523,4405.038869906468,4933279.511409587
012526,5717.032122335412,3141690.5633559767
012527,2654.847127499274,1730460.9237683332
012530,3617.903374776094,908423.6861216902
012531,5641.274550010876,4777640.8548655845
012532,4243.742322146108,2586939.4540409627
012533,4897.1966311992455,1365518.2336266646
012534,4894.1584769558485,1263284.7915287316
012535,5233.442677367314,5227527.979318859
012537,3530.229594148782,2395264.596828497
012538,5324.980994474971,3942625.215164661
012539,6059.803636050058,939415.5856256265
012551,2481.90566768779,1257204.2733017106
012552,2923.7119359992253,520491.97599653335
012554,4727.037696218823,1207558.0430766442
012555,4689.292139464907,5704896.875077699
012556,3317.5954584179235,2540859.2120162114
012566,4043.8221264402596,1171911.483327288
012567,5394.6511644618995,1210928.368283063
012568,3457.66952762471,979758.1145424318
012569,4850.7918401433,1498422.393407814
012570,4983.894056206429,1992820.2478583655
012571,4448.121929832511,1460706.710549386
012572,4069.5752369166344,2574332.8300320376
