track_id,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
099436,29.943615,84.87139,-38.794292,45.313972,-1.4596217,1.1970197,-7.942648,6.968829,-8.185485,6.6363745,-13.994059,8.588114,-4.0765276,6.4358983,-11.020016,8.357603,-9.941822,0.25569695,-5.879777,-5.7058864
146726,-121.264885,147.18504,-18.56605,38.353832,28.390852,-7.77264,0.39365417,9.909606,-8.3634205,5.3678565,-7.118209,9.08382,-6.932958,6.0004654,-4.1039453,1.0872518,-4.910202,2.0045965,-6.020251,-0.93148696
052035,-241.13492,135.14243,28.698368,24.931421,15.780678,20.592222,6.084563,8.771339,2.1793232,8.247383,1.2902122,6.134384,-1.1994302,3.9878483,1.6735259,3.7991292,-3.442326,1.5035822,-0.3581759,0.9018871
066390,-71.756996,129.5037,2.7052197,28.023325,16.953222,15.709256,-6.0295763,10.668262,-1.0597954,7.881459,-3.4242194,3.7982695,-2.9668064,8.94195,-1.0212865,6.074659,-8.005691,-3.2209606,-5.902208,8.315994
046726,-111.50017,80.71006,-5.118806,22.454042,12.24437,22.785946,-7.1542993,19.689863,1.8820535,14.378317,4.9632072,14.543993,2.8421323,4.260857,-0.15031883,8.449072,-7.5834074,3.8413398,-0.51562583,9.30577
114074,-311.5712,65.973145,-45.636024,23.592743,-1.928261,0.2510798,-21.43406,-22.109701,-29.19645,-6.986552,-15.21703,-9.439432,-11.686307,-6.883174,-10.889016,-0.8393895,-3.2084186,-1.1494826,-11.797825,9.42846
043886,-17.931917,142.64711,-73.96614,52.484604,-17.733946,25.729897,-7.8014345,1.077903,-14.168129,4.5332713,-2.597302,9.138267,-6.045032,-0.07833555,-2.061172,5.163003,-6.0565376,1.4725218,-3.2906609,4.1899166
148079,-246.75557,89.345116,71.2139,14.041309,16.522457,49.016243,16.20555,36.76563,12.228913,16.441597,-2.8929408,7.871753,2.5329237,13.0130625,-6.45312,1.9978359,-2.4649968,11.705205,-2.2242541,4.0555553
081084,-127.454834,115.7385,-12.694804,35.717964,3.1211996,12.174394,-4.5537133,2.0816123,-11.340989,8.0474,-6.9032288,-0.17217843,-11.365287,-0.29070312,-6.587736,5.5230145,-10.07765,2.2317028,-9.811169,-0.03148596
006855,-253.89468,105.88674,22.05799,36.52738,8.637008,10.201416,-13.577462,-2.4549232,-11.946175,-9.064742,-9.470017,-6.9478216,-10.457336,-6.1894703,-12.293509,-8.455197,-13.71808,-5.5617495,-16.848633,-5.5726895
113294,14.949155,65.01153,-10.806454,29.219639,-19.138233,17.505762,-4.953818,15.383058,-1.4064585,15.559173,5.1331577,17.957197,-1.8127085,4.1181884,-14.89767,1.1052954,-6.962839,7.259551,-11.486074,0.0026546281
021232,-25.306446,94.61851,-1.7574278,34.01827,-2.646858,14.968856,-6.8458285,7.464236,-7.8422203,12.855892,-9.833895,7.1244736,-7.542361,7.3529468,-7.7610545,5.045853,-9.995601,0.7346778,-8.05299,6.885224
001684,-104.9944,105.438774,-7.426261,33.24305,-8.494673,5.5287023,2.4131021,0.48291478,-7.2579517,2.3210437,-13.85968,3.844907,-12.381995,-2.603039,-8.361213,-2.2651901,-5.8245373,1.8389145,-12.599613,-2.7886915
148290,-118.409325,85.51276,11.123224,22.159597,-1.2897255,25.416452,-8.184886,15.161424,-7.4504943,7.854495,-5.1630654,4.183719,-7.7847795,3.2604887,-4.677626,4.4952693,-5.4454117,1.95615,-8.01731,3.425645
064008,-117.68491,124.31709,11.302584,44.89847,6.9437785,8.188321,7.0348277,6.5097084,-7.1045,12.281475,-7.9478526,3.5718796,-6.0573764,-4.5231986,-6.709089,-3.7843149,-10.805247,0.8009576,-0.66107994,4.855463
107593,-85.77165,95.81642,1.5415616,-19.80333,-37.85057,7.3768125,-11.754757,8.295802,-16.296103,14.646997,-26.121866,15.452679,-19.458534,-4.0179896,4.868407,-1.128196,-20.689713,11.177446,-2.9916656,3.2688603
108878,-145.73691,118.515976,-5.0921288,33.061974,8.460054,17.344378,3.5876591,15.348356,-5.5938234,7.8024173,-8.148436,5.31565,-7.770911,2.2028527,-9.253784,0.3833277,-5.6138344,5.7646627,-4.723984,2.5227938
035535,-6.5895576,112.35442,-13.633328,42.885803,0.8849311,13.252203,-2.0283337,12.760462,-8.061394,9.818455,-5.7477164,7.442199,-4.582473,6.103872,-4.949303,6.11115,-8.561719,4.0489044,-3.611344,1.5326021
131021,-162.92645,100.94257,15.206583,20.053299,-5.2990446,22.039469,-19.969236,4.94509,-10.234629,-5.1496954,-10.433189,3.9662597,-12.917556,3.311837,-5.677889,1.077816,-9.136798,5.6102037,-5.1002517,2.805781
073560,-30.471,90.33205,-27.019222,24.510443,-6.144044,31.66692,-5.5514913,13.878739,-4.234521,12.627604,-5.7425537,8.00779,-2.0936089,11.747698,-3.0134292,6.9043417,-2.7671864,9.485154,-4.637227,5.490175
114289,-82.29649,46.519173,12.967388,21.124655,12.020163,30.309578,6.84862,21.702118,3.4975672,14.318668,-2.802911,11.401377,-1.5916234,8.974125,-3.0693676,8.60735,-2.799095,8.383979,-3.883591,7.635074
113280,-244.53186,113.952545,13.287769,32.52995,11.562948,18.004843,2.1386824,3.3151858,-2.86977,7.064844,-11.355358,-3.4961805,-19.116917,-3.099026,-5.8385434,-6.100798,-12.412082,-2.7572525,-10.563746,1.6263678
038777,-85.65233,126.13793,-17.020357,27.703207,-3.83173,-2.1430142,-0.5239664,-1.0708765,-14.919153,5.6103864,-14.80689,1.6130747,-14.580104,-1.942098,-12.734714,1.2458367,-10.023298,1.02105,-4.681313,2.2908354
051919,-61.94066,110.08595,-18.609453,37.908367,3.603202,16.562592,-3.8473823,9.567483,-6.1240797,7.772349,-4.1896315,4.939528,-4.096947,4.210211,-9.758187,2.8339262,-5.3467975,4.1549287,-5.961593,1.1370765
092952,-188.69398,204.17905,-16.351871,17.953854,6.1108866,-3.5934386,3.1086211,-3.1473165,-4.069529,2.213235,-1.1168412,1.4164265,2.8151102,2.9130924,0.46515048,1.0105958,2.4169598,3.5690281,0.45544386,1.8332794
060534,-49.564964,79.32106,-39.63724,29.36548,-18.27849,8.829902,-13.337898,-3.5195317,-3.4727736,10.015147,-9.383817,5.668072,-13.801312,3.0282605,-10.63103,-3.6989434,-6.0274677,-3.8629363,-11.700896,-4.9618573
003911,-170.93134,147.04524,18.256468,44.90299,1.8100777,10.704353,-4.3012433,5.4933968,1.564871,4.845959,-2.8177037,6.4622583,-5.3554745,-3.778172,-6.311022,-2.653052,-9.197739,-1.3930398,-7.2369714,0.25042003
072130,-100.24031,110.21488,7.0544896,21.592796,-2.8190882,-0.27193537,-1.6774989,14.451188,-4.1465487,19.715652,0.74766797,7.03307,0.8169285,3.9153929,-1.0229275,10.715336,-5.2111897,6.815568,0.22429608,5.70992
141288,-151.30836,90.24444,10.315788,21.895075,14.372649,18.394484,2.8927774,10.969446,0.7753522,9.45261,-4.6899986,6.8932533,-2.506566,9.341188,-5.3317013,8.434313,-4.75087,5.001688,-9.628261,0.14816953
062445,-40.704155,138.48502,-56.637157,79.7597,-3.7463899,-0.054079697,6.354058,7.512835,10.905818,4.2970047,0.1334151,6.4190497,-5.631634,2.8144119,-1.1212302,5.503191,-1.8453585,1.2492771,-2.8655486,3.2488923
117970,-206.95328,103.55145,-2.7137494,29.509201,-1.0847564,11.96421,-0.74452466,-4.356839,-16.520548,-2.2779021,-8.804618,0.667013,-9.985283,-1.3412719,-7.878355,1.8731558,-7.30646,-2.0575655,-5.95719,-1.8107564
040182,-53.163433,124.56772,-36.76891,2.159222,-17.903643,3.2646458,-11.393361,14.922523,-2.821829,6.056625,-12.954049,-3.0484812,-9.726776,-1.1242437,-8.629876,-3.2443328,-7.627027,3.908551,-5.369301,7.744174
047835,-104.00597,128.33794,-18.374962,36.726425,1.6031057,10.627299,-13.902197,3.7546275,-13.137843,-1.9079255,-5.9745917,-0.39348122,-11.544394,4.138848,-5.6144147,7.402318,-3.579055,6.785547,-5.5543184,6.1419215
066637,-369.38055,184.4091,63.40881,22.331062,22.74855,19.381458,14.596596,12.256639,11.905619,13.13747,15.099081,15.153371,12.553454,9.005603,4.9509635,1.1493866,0.020972101,0.9311248,1.3464195,1.881956
003905,-171.8494,156.47853,8.158742,34.736813,3.5590422,7.203098,-9.444578,-0.4261061,-7.4792237,5.612035,-3.0781806,4.099905,-9.309004,-3.8340611,-1.6018556,1.0833098,-14.372386,-4.6986017,-3.0508976,5.507352
024362,-116.45447,115.41803,-20.05982,26.141888,4.1599545,6.5900354,-4.83067,10.706602,-6.487634,4.8324513,-3.4178321,1.8898062,-4.6071396,-5.3567724,-6.8299656,-8.133109,-10.05295,-6.9855757,-5.1383753,-7.3362064
138039,-26.030573,123.06492,-21.065622,30.014475,4.170139,12.955922,-9.0018635,12.860257,-6.0601997,0.5538564,-13.754054,5.975857,-7.905682,2.381875,-9.054799,5.4300814,-6.9372225,-1.7600508,-10.937143,3.0059972
062337,-65.83937,139.6454,-24.200203,50.91397,-7.9337373,16.57117,-6.830352,8.260359,-1.1524386,3.3278694,-8.518549,2.908323,-6.2390604,-0.5722538,-4.03837,0.5716255,-7.589027,2.7384427,-2.8905761,0.0849789
115815,-62.371857,88.82368,25.389162,22.491632,4.5855193,22.445694,-14.935071,11.292981,-7.4867034,0.64923865,-9.582901,7.9114184,-6.617158,10.412914,-9.547977,5.2443643,-7.931128,5.1454577,-5.854248,3.887791
132272,21.038748,55.599316,3.847592,28.042622,-10.103299,6.7661357,-6.7865534,14.770607,-7.972484,14.327152,-5.6601644,5.8198233,-5.0278664,13.034188,-1.7150005,13.284942,4.308299,11.174361,-2.4323208,12.456314
058054,-16.393732,47.27521,-25.117668,8.448529,-0.60741305,4.828632,-1.698982,-1.3041849,-20.293001,5.172043,-2.0788102,-2.6581476,-7.379811,8.962445,-11.350994,11.832976,-5.756541,4.30312,-3.5314727,3.7422385
114538,-264.06198,155.29063,51.862137,24.019999,11.844881,4.115509,-4.252942,-1.3784074,-8.287867,-7.770544,-10.788358,-4.6167717,-5.3616714,-4.3257685,-7.2419186,-3.3474295,-4.6429176,-4.7145596,-7.0264525,-4.125283
148535,-185.58034,117.552864,30.266224,51.26519,11.208549,19.792349,16.615767,9.8826065,-0.14468254,10.325891,-8.86582,-1.0186292,-8.049192,0.9780856,-8.667555,3.0269513,-3.0808046,-2.637952,0.61935467,3.2910054
116449,-115.51117,104.2364,6.1717215,37.48556,24.557364,25.129877,3.0525923,8.493892,-19.907726,1.9462067,7.802283,10.537191,-9.175528,-4.6053963,-7.21004,3.202893,-11.790957,0.0082047675,-5.42626,1.4814056
052579,-119.96551,114.71701,13.151194,25.013445,-6.7161493,11.782628,-5.5207295,3.1736314,-11.12695,15.508669,-6.482392,0.62740767,-6.428657,7.292238,-5.3998795,6.7118435,-8.841324,1.8972391,-9.1966095,-0.776084
145777,-233.20493,117.50857,-16.900574,5.1021137,-21.76979,9.124964,-4.7285748,-14.254856,-8.803877,-11.671002,-39.98361,-10.476289,-22.675688,-24.425138,-22.85322,-23.22827,-12.40152,-13.419233,-6.337154,-4.162029
122934,-47.372368,116.014366,-31.693846,30.984905,0.99045485,8.399575,-0.7087794,11.134866,-2.0060363,8.69453,-7.0580297,11.070347,-8.663187,-6.8681135,-10.208491,0.056534298,-6.6984835,1.67248,-11.076122,-0.040970027
143306,-240.71602,200.93349,-26.632172,14.618796,13.337081,-2.7440023,-3.8837664,-4.597425,-8.407926,-5.8428965,-4.705383,-2.187595,-8.089207,-8.572473,-9.108161,-5.140056,-5.8675966,-1.8827385,-4.9156756,-5.050107
010992,-55.89529,117.8959,-12.009942,28.819681,-15.798769,17.579222,-7.808041,3.4791894,-13.8902445,4.292876,-7.306364,1.5433171,-13.845807,1.1042324,-12.474958,-2.7304351,-12.3532,-2.745735,-13.259957,3.1943035
144469,-253.47348,190.41788,-32.296165,42.2569,22.931383,-5.9278383,-0.07537941,6.264918,-1.3294449,-5.63046,-11.296901,-0.5937154,-1.3199383,-9.714814,-10.814411,-3.1917303,-10.55784,-12.30379,-6.647968,-6.9384174
014538,-85.935936,104.29894,10.069414,54.685516,10.819422,21.757065,0.19695838,8.0198145,-13.495847,12.141221,-8.2937765,9.447913,-4.696077,4.2752666,-8.725026,3.9988499,-6.010277,4.553102,-3.8535266,2.8387823
129875,-164.15443,99.71374,7.0213976,35.076294,21.04136,20.233461,0.21520221,13.818225,4.406622,16.362057,4.069071,13.205744,1.1572555,11.752699,2.2483454,3.1915977,-0.4043847,-1.0373871,-5.756733,3.4995646
042018,-167.59285,89.65241,13.160407,46.640076,13.141966,30.258598,8.75683,18.960049,6.2140903,7.7819295,3.3927064,8.779303,0.07410944,3.3858285,-3.3274078,6.0999284,-2.0648103,-2.1235352,-3.1835454,3.791976
003722,-75.644485,160.59535,-49.623676,31.085,1.8786515,-10.601815,-6.4155445,-0.478316,-12.968971,-3.607594,-12.245752,-1.5526541,-6.5567145,-6.6746745,-13.576712,-1.1684618,-17.293177,-3.0682218,-12.571588,-6.6891665
134824,-122.49847,109.96827,26.24358,35.853336,9.156816,34.68199,5.0085673,14.32368,1.9193398,17.930862,0.18150352,2.6792262,-5.355834,6.3547544,-1.9444885,2.3815694,-7.354171,-0.88334614,-8.491619,-1.6891668
036799,-175.07185,135.8898,-0.15949388,8.729653,-14.970934,12.970149,-1.038389,8.799936,-10.181556,15.954452,12.0235195,9.40428,-4.0307617,9.114988,-7.2172623,-6.087094,-4.5559683,4.1103115,-3.9537208,2.4919043
145005,-81.53727,148.89528,-12.998487,23.48738,-16.187696,17.516321,-8.663557,2.7555618,-9.559244,-0.884694,-2.8919005,0.17731607,-1.2756627,-1.4451256,-7.0404754,6.660875,-12.387807,1.5026323,-2.116911,-7.0441027
042030,-97.19029,67.994835,-2.6349876,10.789709,-2.2717917,14.336514,-21.375309,1.8626555,-17.67062,5.7318454,-4.6195474,-6.4881587,-9.091741,2.6380665,-11.982368,0.8869766,-9.303953,-4.6581497,-7.5051994,-0.595343
075844,-200.28235,159.80899,-26.302416,32.58423,1.8686142,-3.947184,0.77293843,-10.713541,-8.0962715,3.6632166,-8.54927,-2.117542,-1.0244167,0.7458934,0.20137203,3.003749,-0.20667462,1.064641,-3.593391,-4.3004613
058068,-208.06245,114.60492,-43.945,58.484653,-25.698273,19.826225,-6.0107703,3.8614292,8.143244,12.83053,-0.25905865,-0.18794183,-7.4342637,-11.825617,-18.658083,-1.1094707,-3.3791597,-2.0507636,2.2675452,2.9222364
000203,-268.11276,125.00066,0.6887565,14.431182,-20.656176,-16.347023,-22.49945,-12.882162,-24.52933,-11.939223,-19.564074,-12.286417,-3.911632,4.0582647,1.5317174,3.8389738,-2.7101064,-1.1532706,-1.2306013,2.7488062
040141,-24.467852,116.16663,-13.97787,29.397669,-5.421823,2.8086305,-14.574995,5.2016134,-16.04569,1.8265172,-14.711745,4.5513897,-11.796612,-5.831251,-11.968854,-3.9546137,-13.63418,-0.21909463,-10.844607,0.40762085
127870,-133.02715,113.61206,-58.09635,31.256731,-12.747965,7.275215,-17.492638,-14.108285,-20.75547,-8.217219,-27.518032,-4.3271785,-17.841257,-14.205462,-17.108948,-7.529918,-12.503546,-1.2468237,-2.0887456,4.050907
107578,-125.09579,129.5272,16.384418,47.948357,-3.1265373,22.886286,-4.1832004,2.5142806,-13.51822,9.076906,-5.4456267,0.4811381,-7.757855,1.6843352,-1.9416232,4.979561,-9.079822,-0.96198803,-13.341941,1.0676293
104065,-154.9833,140.06361,-6.6665535,30.660341,-4.0641537,1.7795627,-7.754568,5.8009634,-8.8055,0.08896755,-9.49313,2.3285809,-6.139735,-1.0055574,-11.341371,-4.78118,-5.7100444,-0.54383665,-6.392687,-5.513542
009555,-0.9257952,122.7036,8.98647,16.398928,1.5953051,7.4835715,-4.9294496,6.2795615,-9.278208,10.946885,-12.641055,8.076791,-7.6975317,5.1748085,-7.978289,4.807269,-7.9444294,2.5359814,-5.7113695,6.868648
152545,-59.332554,77.435356,22.321733,16.445639,1.6442945,15.206744,-8.624351,7.1017985,-8.919008,2.4200032,-11.406682,2.287376,-7.012592,-4.3059583,-11.664519,3.7646832,-9.221792,-0.75996345,-6.912211,4.411453
076381,-281.18353,107.685104,-0.0059864568,14.691817,3.2645214,5.3793516,-7.6649504,6.705889,-1.3038015,2.85875,-3.957183,1.1741902,-5.171627,0.67268616,-1.950155,4.15984,-2.6662738,3.1347096,-1.1594913,4.1873236
004071,-84.57972,102.7577,10.256288,32.553654,-2.1200912,7.682883,-10.372606,5.0871754,-6.683271,9.976457,-10.850484,6.4993124,-11.839071,2.9084358,-12.481367,-0.9634626,-15.6780205,1.6231779,-6.6618595,7.6314154
110776,-78.35389,93.704346,-9.253009,33.25508,9.130401,17.283989,-4.953558,20.35475,-3.2747366,6.2450433,-3.8965683,7.302338,-4.2620893,3.8519778,-6.294726,9.161314,-4.7115293,2.7749262,-5.718763,2.6285126
073366,-94.22036,103.985054,37.56798,32.373676,11.889911,26.857784,-1.7901661,15.263179,-8.248815,10.52734,-9.068022,-4.43668,-14.106589,1.5031755,-10.648692,2.1330206,-5.4842634,4.9770126,-5.649148,4.387902
007381,-349.57376,153.78381,18.994652,-9.805399,-7.0669575,-15.958891,-18.744764,-22.151236,-22.599094,-6.35641,3.2390728,-15.230493,-28.923443,-19.343914,-8.803262,-6.9067807,-8.031186,-4.894008,-4.8929467,-1.8116485
132448,-322.44907,232.36238,25.490433,4.911583,26.454254,-10.60613,-22.959076,-7.359464,-9.581928,-11.005987,-10.440442,-20.30811,-19.055464,-7.1858854,-5.595437,-9.854946,-8.559368,-6.0844784,-6.634925,-8.352682
004688,-75.52852,92.071396,-33.4642,46.413372,-1.5448426,25.611568,-4.355783,11.9379015,3.1366165,6.8524256,1.3495136,9.5492735,5.9758806,8.941878,-0.32448542,7.8839545,-0.08628719,3.2152479,-5.6143465,10.121179
126429,-100.8834,118.04069,17.800987,8.226563,-2.451396,-5.007087,-13.049607,-2.1570961,-18.831781,-3.147065,-8.883611,2.0972443,-19.346052,-9.065387,-12.663761,-2.114177,-3.1745262,10.44411,-3.4327786,3.6696084
121346,-83.615135,129.77397,-53.9932,15.398318,-17.448923,1.4747618,-5.5088544,12.106747,-6.5945754,2.1924186,-7.3374186,2.4270957,-4.9394326,2.9203,-3.4600081,4.6477723,-1.403827,2.8242729,-7.131244,1.3622477
028376,-54.057762,79.6992,-30.002699,47.25017,-15.631161,25.874767,-23.478447,18.141983,-15.449769,11.029413,-10.697108,5.9518113,-10.614381,4.5287085,-9.998483,1.4501791,-9.394066,1.1045338,-8.760482,0.676292
061010,-151.2323,136.91446,-37.28392,26.953802,-7.292232,1.4313024,-12.993276,-3.8591769,-20.854416,-7.1360774,-16.454262,-7.754448,-12.865302,-6.510843,-8.428111,-6.1283655,-6.756374,-2.8452888,-7.130012,-7.782232
001082,-273.2835,144.80273,-26.735716,-21.813837,-12.053988,-18.627913,-8.788668,-9.94585,-16.483072,-9.1023855,-4.3407784,-14.1454525,-16.462894,-11.376526,-10.07537,-8.296895,-2.2931426,4.090393,5.0808425,0.90048194
133024,-170.50327,22.18556,-16.223558,51.966183,6.0556993,27.472317,11.373786,25.650307,11.946863,17.867498,8.780226,10.202238,2.633884,8.933584,0.80185276,9.585424,4.0660954,10.462172,1.4164857,6.5381327
063161,-200.28325,138.28049,6.9322295,23.465185,-15.060053,9.182727,-19.918371,-0.1710666,-19.947126,-3.579384,-12.934355,-7.4749017,-12.094823,-1.7098616,-3.788613,9.411545,-9.927984,4.872589,-4.456134,-6.258636
073372,-94.49134,155.08112,6.333038,20.16137,9.845571,6.4175277,-5.7503853,11.669953,-3.9479976,1.8598946,-3.8161638,0.41696915,-3.8737972,9.769322,-3.7068303,5.6563797,-6.846475,-1.4211918,-8.205155,2.3602118
083903,-122.26188,160.13031,-25.485462,46.906624,-20.136875,3.982579,-4.110647,-4.1589794,-10.354967,4.606295,-8.513797,-1.6388627,-2.7632294,-1.1315333,0.82374644,5.4919934,-0.059444677,-3.9771175,-5.0778227,-3.1402798
088856,-0.9926633,112.3159,-27.08093,41.303394,1.0392449,8.069719,-13.447078,15.409227,-1.5177196,2.1184182,-12.733369,9.493898,-8.323927,2.9804192,-8.293051,1.6253415,-5.3734417,0.99083215,-6.6253676,3.3206615
063149,-288.52698,147.13866,17.482372,30.968878,-4.9661365,15.133889,4.825454,17.246418,6.042194,0.43770945,-2.8222573,9.4521475,-3.4593263,3.864403,-10.010713,0.40989962,-7.9474516,1.4498708,-8.6383295,0.12638111
064626,-104.28121,64.7905,20.020329,25.039534,9.533048,27.86905,-5.9316654,7.9587746,-7.5841956,6.3444843,-4.4688654,6.993328,-4.642552,9.479334,-5.553971,11.769857,-0.061296433,9.434258,-4.6417065,3.15923
129054,-88.62422,146.37744,-28.70507,11.875641,-5.393335,7.716788,-5.1040564,-4.554667,-4.3905325,-1.8183383,-7.6621866,5.159769,-6.493994,0.94244343,-9.638359,4.984431,-11.382433,3.7234564,-2.1868298,5.2668624
126401,-94.8537,98.41128,-2.12383,34.846294,2.1323645,17.716406,6.965475,13.792402,-7.0688214,6.590926,-1.0091282,10.714,-1.7094258,5.8194027,-2.955232,6.0509057,-0.88122433,10.980496,0.5904268,3.2767081
139521,-193.12326,117.83154,12.528071,35.085194,6.561402,-0.953348,-9.171506,-3.111324,-15.192598,-6.3694615,-11.04709,-2.906715,-20.720762,-6.746201,-7.0675225,-9.015378,-4.8945513,4.25704,-9.221334,-7.4139147
062531,-202.64769,104.177216,15.93692,48.087833,-1.8422593,14.156431,-6.01291,13.620018,-10.913053,9.265368,-6.0067477,4.476925,-7.1490684,-0.91635424,-5.7330785,2.0817952,-2.47205,2.605956,-2.9162426,9.529771
066757,-146.84515,106.33366,-0.313679,35.63345,1.347208,16.725876,-4.7331524,8.13759,-6.8945107,5.8779173,-6.808311,11.339143,0.3924716,13.970597,3.1834712,12.106895,-1.4030079,3.1195693,-4.16512,8.416838
056694,-65.265976,82.743645,-13.802781,39.573288,8.301135,21.234705,12.56606,18.83676,7.9061027,11.402036,4.707545,13.421274,-2.309823,8.541908,-0.846525,12.022445,-1.5610704,8.752695,-0.1515006,10.776835
029040,-173.94812,107.77723,-31.27097,10.422693,4.469062,11.011314,3.7886388,1.573049,-4.5171885,11.419381,0.62470573,3.8312006,-0.20598595,6.0260124,-3.4307344,2.2835093,-8.39559,-1.2549369,-2.420643,-3.1281786
122673,-169.3652,131.67305,1.5143132,41.867706,-8.812864,21.924072,0.40936965,3.9452112,-0.6421274,3.0359218,-5.8814626,3.7850451,-14.83214,3.028373,-12.31713,0.84228647,-1.6476107,3.2060366,0.98716587,4.326354
143299,-140.52339,109.06528,11.304545,34.026016,6.843513,20.86457,-1.1958982,14.84554,-4.3988123,9.732554,-2.282433,8.6439495,-3.3842542,4.879236,-7.8722553,3.840012,-4.0155706,6.565955,-1.8520223,8.751149
126415,-187.1667,117.75803,-7.9829187,34.484257,-1.7775462,16.053148,0.40983176,4.502998,1.9132385,4.026704,-1.1266298,3.6179595,-6.4369216,-0.2987701,-6.042328,-0.05946637,-1.5985501,1.6051846,-7.242221,0.048919607
140790,-133.6846,173.50974,14.424213,5.032957,-6.2170086,2.1694477,-16.012362,10.715106,-8.134082,5.6531725,7.649172,6.56655,-3.5612226,1.0784096,2.0442138,7.2608624,-3.5928795,10.564764,-1.8862748,10.416998
074347,-196.56451,176.06982,-29.272753,9.429313,-11.070287,-2.3339312,-4.365899,-2.135083,-4.2098236,-7.2074018,-13.649818,-2.3308704,-4.4725676,-0.9629846,-6.1166687,-8.599055,-9.745131,-4.756163,-9.548149,-0.07791065
062525,-222.23843,111.52299,3.6891532,35.35527,-0.5334766,24.336683,1.4814477,15.465646,1.520316,10.714534,-3.0379322,8.55659,-5.341685,-0.2788443,-5.334995,3.421036,-1.5869943,2.861654,1.0382092,9.426601
052380,-208.51431,138.05649,-41.525112,7.4801993,0.0017144247,9.298689,-3.5048888,2.8294396,1.1976475,7.713063,-4.260445,0.77764493,-2.510263,3.5922198,1.7754517,9.896439,4.2565446,3.37232,-3.7054112,-0.9421113
097962,-264.98553,84.948524,-0.4738953,50.038864,-9.730273,19.164574,-6.7990704,-1.635905,-5.799072,13.184011,-1.7857217,11.459282,-6.8220763,3.5087914,-11.635827,6.416152,-8.0917635,2.6794376,-7.13624,5.1785564
072050,-129.22577,108.00264,-6.3369465,29.052834,-2.828105,11.067842,-0.1704892,8.117145,-8.960331,13.315842,-14.519998,-6.1850724,-10.940808,4.86581,-3.3220084,2.3353097,-9.568457,0.6739309,-10.064007,-0.438637
024216,-198.38887,227.28459,-80.653694,20.59351,9.359674,-26.207567,-24.52827,-21.824821,3.208983,-10.967423,-8.073252,-12.401751,-17.678827,-0.88945836,-14.375215,-19.589952,-12.689097,-3.672906,2.25042,-13.360765
074421,-100.59144,98.00113,6.6259956,18.579872,4.3679767,12.770956,-2.9002,9.507131,-22.332455,0.008889858,-13.203076,-5.591101,-12.507382,9.686256,-11.875033,-5.1798177,-13.021801,3.824031,-5.4905295,0.21209313
129040,-315.11722,164.10286,15.520509,2.2595923,11.654727,16.863735,-4.738868,6.485224,1.5642273,2.7303896,2.2410061,0.23461838,1.1234337,-0.20518337,-1.150033,-0.5811956,-1.0583229,-2.7718675,-4.016234,-3.4895782
017637,-148.25525,110.322136,-23.987076,45.57386,-24.840572,20.002148,-15.298892,5.5493402,-16.058823,11.976504,-11.27566,6.1232276,-9.387742,0.46441126,-11.116379,1.1551443,-13.791607,-6.048057,-9.143713,-8.485623
148441,-132.0945,114.75535,23.334091,22.730413,-2.30471,15.343419,4.352586,12.020349,0.40687904,13.420995,-1.5819925,10.878901,-7.2145495,3.2780125,-9.081346,0.67029554,-6.406504,2.6985931,-2.3480902,10.568054
126398,-112.25196,118.17125,-13.25801,12.191031,-11.687872,3.0450203,-8.342884,6.66845,-10.476448,6.0800953,-7.233764,6.491437,-5.3312263,1.9057148,-2.5229201,-0.3551142,-8.728477,3.9360778,-10.033262,-3.4529037
141303,-120.34712,78.256546,-4.38434,44.710392,0.08177066,13.837729,5.970587,11.92918,-1.8407016,7.254342,-6.673771,4.1555495,-10.057788,0.38422287,-10.2992,1.6830673,-7.310932,2.6763334,-5.8800697,3.2918732
097989,-324.7753,70.34311,6.2088404,17.399784,4.9477277,-6.3342867,-16.306988,1.0288438,-17.538717,2.0701668,-18.41371,-2.0700452,-11.4651,-6.139397,-5.852931,-0.7949544,-10.5695715,0.9927126,-8.151572,0.3789046
118276,-255.13028,171.83182,-4.5477443,46.092335,16.22359,7.4077334,18.463303,8.432996,-10.178961,3.6384556,4.26021,3.095162,-5.0447345,4.355347,1.1560024,1.2846239,-4.922249,3.8998315,-3.4449608,2.1654556
129915,-50.4626,83.017204,-16.904129,34.4503,4.217783,15.800056,-7.7563233,5.9996943,-3.2949264,10.518854,-5.027738,14.484387,1.087294,13.550884,-0.98392713,9.766241,-1.7429888,6.5505214,-0.16689995,7.8089175
097037,-67.187935,82.95838,5.7902756,36.481915,-9.91695,10.188656,0.3540366,1.173945,-1.4385021,8.195276,-5.9333763,17.568216,-0.55212116,12.75899,6.6704907,13.334548,-0.121244706,9.939114,-2.7034976,9.344036
001733,27.376173,96.03627,-24.159374,31.109016,-11.354134,18.207775,-15.828877,9.044735,-15.195004,6.7587447,-8.17765,3.008185,-8.064666,1.7807175,-7.5076847,1.8094776,-15.744911,-2.4764576,-10.029093,0.17881614
