track_id,spectral_centroid,MFCC_5,chroma_stft_11,MFCC_17,MFCC_2,MFCC_7,spectral_rolloff,rms_percussive,MFCC_15,chroma_stft_9,MFCC_4,MFCC_16,chroma_stft_4,MFCC_9,MFCC_18,MFCC_10,MFCC_8,zero_crossings,MFCC_12,MFCC_20,MFCC_14,MFCC_1,MFCC_19,KMeans_Labels
56519,1374.1447858118609,7.0852838,0.27562207,-18.956398,117.05035,-8.979424,2694.552619396301,0.029638555,-27.217491,0.382192,25.103283,-9.738521,0.13238114,-14.86035,-7.302969,-15.393985,-26.204548,28995,-22.9965,-11.409351,-11.381698,-234.92465,-18.176958,1
56520,2101.9450103339177,-6.535303,0.2929086,-19.82695,101.58777,-1.8478361,4489.222505718677,0.039082076,-28.99351,0.3114848,0.8259578,-10.191193,0.21622393,-13.961105,-1.9368514,-5.0233035,-8.849015,55533,-9.5547905,-5.4717426,-11.607225,-150.6491,-17.921633,1
56521,1554.7176581114798,9.082553,0.2768209,-18.782257,108.371826,-9.185518,3194.169634428253,0.03494346,-28.021204,0.40404752,23.498318,-11.013835,0.12582943,-16.895603,-4.1118965,-10.350154,-24.047401,32743,-21.0429,-5.347388,-14.116631,-199.84454,-14.578806,1
56523,1345.1399938756708,24.706095,0.29254264,-4.1603065,128.76286,4.7889533,2764.2728278103214,0.049879517,-4.873847,0.35635775,48.82499,-3.0577703,0.42858186,4.395271,1.0378206,1.3060585,14.971144,44719,4.5512986,1.1541984,2.2783043,-186.8277,-2.0936818,0
56552,2729.026856333871,-9.013235,0.4459743,-9.263136,82.48277,-13.197417,5761.391136352634,0.18038358,-8.04737,0.53355,8.732325,3.6006033,0.41939387,-7.5676985,3.6808324,12.228968,12.226188,107009,11.5338,5.350138,7.4672036,75.91878,-5.2371397,0
56559,2547.1756688473347,-12.36905,0.28102085,-12.357221,88.985176,-8.675689,5148.328667366624,0.13405111,-9.388662,0.36298883,15.897284,0.085427284,0.49104652,-11.879737,6.6874075,1.958824,5.1057715,104747,7.5078616,2.5950837,4.8724103,41.234688,-6.468422,0
56639,1191.289305396032,5.5550165,0.60030735,2.2238364,134.23663,1.5225474,2559.267857790732,0.07331094,4.4304485,0.42155746,39.7893,6.037488,0.60376877,-3.5307817,5.268829,2.3116314,6.170009,24039,9.169438,4.322521,14.333652,-177.71416,-2.1647205,0
56640,1998.6589997121669,0.038297933,0.48773098,0.54316896,102.03135,-2.4133346,4258.078505655452,0.09364899,-4.9548965,0.43210837,36.348663,9.859718,0.51927495,-1.961328,2.3784995,14.627654,4.9357705,58653,9.569508,5.17655,0.3866283,-75.11852,-8.323448,0
56641,2772.301638656288,1.3045762,0.30786794,-12.023156,69.27786,-19.745382,5383.58389374275,0.089764476,-12.630226,0.29693863,13.612342,8.522397,0.42056292,-15.043571,-4.099031,1.6408902,-4.1623697,98155,2.4097247,3.8852196,-3.8199816,-96.093605,-4.210173,1
56645,1908.9051506433668,-1.0732541,0.24092788,-10.399701,106.775024,-8.6008415,4011.520831822796,0.06255358,-11.590416,0.20600493,33.344772,3.453943,0.3786278,-12.722397,-1.0886645,7.379704,-1.2097358,56949,3.8050485,3.4417043,0.15602699,-103.304115,-8.352361,1
56646,1744.4909663842232,-4.356958,0.34652168,-6.779866,121.426575,-9.267047,3567.7919604662125,0.044744227,-7.7732716,0.2803383,41.358955,4.057233,0.36338675,-16.794601,2.0478842,2.6425226,10.279183,61391,1.7268595,-1.2951999,1.5109547,-146.00653,-7.362884,1
56648,1670.2556872995158,1.3030668,0.39797807,-10.403348,118.713165,-7.8043475,3561.355314675174,0.035795838,-8.294485,0.47346944,34.23165,1.9326168,0.5414196,-10.883078,1.5476213,2.5322213,4.78831,51919,3.2788055,-2.7046964,-1.795807,-169.38899,-3.399803,1
56649,1724.794898544351,-1.9208205,0.54497474,-6.8369255,116.72366,-5.1981378,3797.199398782436,0.04439448,-7.599567,0.2823809,37.60051,4.0525274,0.47448337,-12.728508,2.0792987,3.8478022,8.86862,51123,4.625429,-2.750907,1.477302,-140.3511,-7.6932836,1
56650,1788.3430501556286,1.8126968,0.3600747,-7.4683113,113.315994,-7.0296397,3799.4678074772464,0.046089098,-10.317165,0.2539869,34.644184,2.5064871,0.37311402,-13.091844,5.0191264,2.646622,10.13242,52537,5.6587825,1.7199675,2.4616563,-138.67995,-7.4545956,1
56651,1814.3031746969448,1.7178274,0.4782794,-1.4634452,111.72963,-3.5477474,3957.2548284331497,0.049144257,-17.74673,0.42566344,38.411396,5.090803,0.4332181,-10.765491,1.4103413,1.0684841,15.49526,51429,2.5430145,2.709541,-0.47847107,-116.40817,-11.175507,1
56686,1605.1888888381045,3.9526954,0.5882842,-4.2100143,112.258736,0.48674974,3788.85132119602,0.09865703,1.5785395,0.50542295,24.237717,10.134602,0.39924854,1.3892843,9.275228,15.054331,11.7989645,24136,13.587699,4.845509,6.94838,-108.0656,-1.1320784,0
56687,1545.5390782680547,5.450337,0.66970664,-1.5325334,113.66031,7.2295594,3572.996234229988,0.10741638,1.3625252,0.6676528,31.053612,5.9885015,0.47702613,4.6780887,1.473774,17.017292,13.672307,25733,11.865706,3.5447044,12.049258,-120.98932,-1.0267518,0
56688,2271.3773980059327,0.85603005,0.55768174,-3.5696948,96.10832,-7.321454,4973.402665992932,0.116591565,-0.96895385,0.59569156,29.560835,9.2099695,0.63031954,-7.9419374,4.5709105,5.700451,8.48818,58058,10.451555,7.8936954,7.5739903,-52.80412,0.0121215535,0
56689,2220.7277279786417,-3.7360592,0.43187132,-5.98302,89.96211,-15.447767,4737.829278295389,0.104740046,-4.085178,0.41019118,21.628565,9.888042,0.5139933,-5.6110997,-1.1308548,4.9926305,11.391418,59159,0.5072539,-0.48883685,13.105381,-85.169106,-4.8206744,0
56690,1148.1695242473202,18.571926,0.6244481,1.2656906,131.13402,13.998577,2426.998497770446,0.0797124,1.0598139,0.7499349,33.949463,4.9923773,0.5336133,4.362836,4.759683,8.88341,17.360422,19112,11.743456,5.7485776,9.560741,-168.37442,0.8386353,0
56691,2411.099092367376,-16.056307,0.42323285,-4.804983,80.89643,-1.9261686,4648.353043607184,0.10908117,-5.7877755,0.46461573,25.55889,5.4193826,0.39936513,-9.76533,-0.7256156,0.7355473,0.24703363,77323,4.434893,5.68073,9.401841,-93.93597,-2.420217,0
56692,2042.313670019406,-6.4388866,0.57271296,-2.3485894,103.66236,-9.203756,4047.950748169229,0.118263714,-6.232531,0.5205812,22.303612,3.496029,0.45206374,-16.404045,1.8624709,7.610142,12.071534,66177,-1.0872136,-0.6404572,3.7712257,-69.19646,-7.7837524,0
56693,1993.8482853372043,-14.065962,0.3922403,-2.221096,109.959984,-18.961359,3962.6514579601567,0.061984707,-5.89274,0.31806237,21.317047,4.2434993,0.42688292,-6.6672487,-0.5865838,4.437747,6.6750216,64940,3.79571,7.2515755,4.660312,-132.52518,-0.30374327,0
56694,2203.4464041424685,8.301135,0.5510821,-1.5610704,82.743645,12.56606,4699.642431375872,0.12693469,-0.846525,0.5168531,39.573288,12.022445,0.592765,7.9061027,8.752695,11.402036,18.83676,64331,13.421274,10.776835,8.541908,-65.265976,-0.1515006,0
56695,953.9766336877436,26.478302,0.73628694,-0.78917104,128.49512,17.124477,1926.2542700970664,0.05676886,4.567261,0.76896393,49.087055,4.710904,0.6389991,-0.0897135,4.391292,9.286524,16.70795,16249,10.838405,3.8692322,6.02237,-207.20662,0.28027,0
56696,2202.572002139346,3.3971102,0.49778977,-4.4337535,89.11646,-1.7309654,4757.420135190743,0.10264591,-0.45260042,0.5397658,31.160492,9.008512,0.61793685,-3.9960725,5.373127,9.651235,11.085808,49792,9.790621,4.5203185,7.440065,-89.861275,-1.1432947,0
56795,1301.376375699129,-3.1289833,0.13492964,-5.097953,104.577965,-7.219653,2581.1365963964618,0.018234238,-16.543247,0.16476971,26.153063,0.29079226,0.14820473,-3.5718977,2.3740354,-2.4815416,8.728935,27768,-6.519776,6.1089964,-4.818117,-264.32907,2.8623326,1
56796,1416.7946706372566,2.6632297,0.27151152,-0.57304436,133.19926,-5.908502,2836.011252783695,0.055631537,0.019403128,0.32540706,36.37277,5.6311474,0.36073062,-0.34897578,-0.022937058,3.2359874,10.257788,34381,10.694365,-1.475049,7.385985,-193.35168,-0.30694243,1
56797,989.3399004676849,19.048851,0.24318488,-2.7706318,140.26492,10.444581,1980.0804474514207,0.048434105,-6.6278844,0.34252298,34.051445,-2.0874445,0.4348198,1.1887777,3.790092,1.9738636,16.651024,19682,-2.6552608,5.7215686,-0.66223186,-239.52293,0.20130385,1
56798,1126.288583471844,10.281194,0.37755907,-0.48052776,109.03592,5.573947,2084.208904948925,0.03411143,-4.7519236,0.16228893,40.178555,4.013662,0.16461436,6.178412,6.769298,13.888158,17.4578,21104,4.582268,13.509959,5.2076654,-207.83728,1.9861953,1
56799,1782.3860214229503,12.409808,0.35028782,2.713339,101.527336,5.135481,4228.876284712152,0.04589671,-7.517555,0.30272064,29.786331,10.411685,0.5169071,-6.124895,9.2335205,0.12543541,11.287701,25937,8.345172,-5.5997114,3.329384,-186.24916,-7.931482,0
56800,1713.340287149422,11.832107,0.37994695,-2.1538882,138.7332,5.080299,4056.785523310615,0.0414167,-3.7002811,0.32091406,17.602524,7.049045,0.3357127,-14.864357,6.9868674,-0.9266949,5.258647,37622,5.318845,3.8780954,8.596437,-181.88478,-4.5154185,0
56801,998.4889595732674,23.624674,0.4548588,1.4446214,110.28261,17.214281,2138.742450740705,0.04178141,-1.1320502,0.45370784,49.108032,6.0262,0.31831867,6.1248307,1.1651188,9.5688095,19.14784,15427,5.4948125,9.449371,2.7536292,-265.3946,-1.9922166,0
56802,1323.5130461215367,5.208991,0.3069661,-0.17266217,117.81845,15.631592,2748.5190630143784,0.024329374,1.7566053,0.2662475,21.384047,5.6412287,0.6384528,-0.72279584,-1.0100597,10.359791,11.3287525,26093,7.834827,-0.8471901,7.741844,-245.50359,-12.1261635,0
56803,1372.7815127177812,2.8243935,0.18130666,-3.1775715,123.170425,0.8851372,2747.257014936195,0.06925427,-4.334654,0.26279062,34.2816,1.2361654,0.27689233,1.5853932,1.5248861,5.5157714,5.2142563,38315,4.173695,-0.19777808,1.7274324,-172.97472,-2.0182483,1
56804,881.38780150825,22.184906,0.29795098,3.105384,172.54692,6.6045294,1797.463698501646,0.021749364,-0.5238487,0.3449371,14.757126,8.265747,0.34354228,-1.8574805,3.5695229,10.861054,4.6103973,22387,5.0194807,-5.277611,0.37959176,-218.46516,-6.820217,1
56805,918.9360988689336,-11.704025,0.18738186,-12.27565,172.90796,6.5134225,1661.7204493546983,0.029733654,4.640551,0.21263881,26.795654,-3.0388389,0.21532758,8.021453,3.3442512,3.0910954,0.8959557,32830,7.3936644,-1.6006588,-7.4653172,-278.07703,1.694507,1
56874,1414.6423823033745,-3.351265,0.6114478,-3.483112,146.62665,-7.738704,2806.9021556880803,0.12291478,-4.569426,0.37911093,24.206882,2.064376,0.4419828,-18.359743,1.7525238,0.97091156,0.24334277,41247,-2.2624717,4.004117,2.4741032,-62.99259,-1.6486367,1
56888,1609.5590221865034,-1.8016886,0.25104406,0.3700438,122.13972,-12.357801,2957.0375284421,0.014893264,-6.6579323,0.25658774,12.807835,3.4969115,0.3212059,-11.224676,9.972078,4.866753,-5.420433,51835,-5.6914086,-7.3658485,0.74562174,-221.62607,-3.0290992,1
56895,1806.531347744828,0.31949994,0.3925535,-1.6277997,104.73616,2.1310112,4003.127379096578,0.058769397,-2.78521,0.4624536,38.969494,5.113892,0.41705015,5.4091244,3.543721,12.066252,13.631737,45613,10.691152,1.9030252,6.4543276,-114.43551,-4.564067,0
56929,2171.898416075363,-20.370722,0.45850334,0.82989186,112.62271,1.0725374,3858.121183766218,0.09090431,-8.418061,0.5786031,63.970905,11.51012,0.7090687,-2.900813,3.0729868,7.810885,25.591566,92177,5.84493,2.638113,7.5705986,-25.714432,-4.3696747,0
57078,1300.4597777384322,6.3389263,0.4409536,-2.062566,149.97429,-1.1927751,2621.854834324246,0.061366577,-2.084321,0.4270524,31.87858,3.7190275,0.41063264,-1.0871016,5.9908385,9.011869,9.380652,35323,12.218916,2.11312,-0.98919284,-109.777985,1.5933659,0
57164,2124.392451635383,7.885457,0.35942104,-9.873846,100.647644,-8.030757,4738.35549446892,0.08998694,-9.159142,0.410454,47.684013,3.590212,0.40000612,-9.503126,1.8062752,2.9155173,10.892899,58912,0.040956315,-0.17201912,4.1408043,-74.12189,-4.393289,0
57175,2063.3138413189063,-3.374993,0.38886663,-8.609622,101.76891,-1.562839,4657.535094978457,0.063486226,-9.646541,0.41778412,31.720613,4.120063,0.4554017,-5.367876,2.3429513,8.344829,13.594878,59306,5.635172,2.4675972,-0.5254209,-48.949814,-8.73773,0
57176,1983.204292979052,10.716757,0.51964796,-4.1107473,99.84786,1.5178455,4178.642328500194,0.10720932,-4.5305657,0.39674553,44.843384,3.7411063,0.4293554,-5.9546156,1.1168756,10.625643,8.580314,60986,0.034734536,2.8829448,3.1582465,-88.45571,-8.393365,0
57177,2379.718314375544,8.646644,0.32881027,-11.282011,92.82041,0.37448335,4917.151134204348,0.053597104,-7.310473,0.20780519,26.710678,1.5468923,0.4086516,-3.6425464,-0.0071582277,6.7428,9.475915,79666,5.207129,-0.46561626,3.4912057,-116.889496,-7.248447,0
57178,2384.122930790648,-8.008711,0.55864143,-0.19345878,63.25185,2.438844,4983.154580100783,0.062591694,0.44985828,0.46109265,52.28126,7.296616,0.5125493,-2.210921,4.8144035,15.759981,15.762536,58171,9.078105,6.2957315,11.863795,-159.01706,-0.48379892,0
57179,1233.047544390276,-6.8158045,0.19895796,-15.215033,46.344048,-12.667022,2302.079273763776,0.009543756,-9.216446,0.15151426,9.507841,-6.1150513,0.11624657,-13.575344,-3.3773458,-5.742283,-3.762617,34785,-10.718801,-8.189306,-9.837744,-385.13562,-9.62467,1
57180,2271.140015425421,-1.3517221,0.31212795,-8.044026,95.5398,-5.0024185,4887.862245776537,0.12982868,-6.315679,0.26943806,31.447495,3.112364,0.2955699,-6.9477873,7.068698,4.998229,7.965055,59113,2.1504195,5.5643253,1.96942,-23.446327,-1.1390969,0
57271,1145.2011159440897,11.404829,0.11443128,20.903576,83.24186,2.9705667,1896.2458422455047,0.011208324,5.47243,0.24058935,56.34728,7.951384,0.0793614,-34.296864,19.047066,-17.740704,-2.997332,42677,-19.346558,12.750668,12.666314,-451.33115,9.29246,1
57272,822.5533628512306,-9.767323,0.174137,-4.296485,186.7117,-7.302963,1174.1850506511423,0.010086579,16.344347,0.26913214,-11.909328,3.5425322,0.06673521,25.734003,9.173295,7.0046673,22.638317,44205,-9.21098,24.312382,-12.232131,-345.31946,1.1623259,1
57273,374.7193771607257,24.432047,0.43432382,-6.238411,161.54979,7.9766774,711.3212603178254,0.020509234,-0.4388335,0.7383358,29.299973,1.9017907,0.23077801,20.38234,-2.9153447,39.730564,-1.7284122,14093,8.713438,6.2718124,-9.893846,-395.0923,4.0812383,0
57274,676.7089634168339,7.708488,0.056718927,3.2128649,169.07253,22.439774,1253.988498767401,0.016720602,-2.5221622,0.09591656,16.699545,1.4968249,0.24236631,5.130918,10.328323,-7.489597,18.458038,19363,-12.078832,9.716575,-5.3258333,-307.63876,9.279303,1
57344,4051.261307014272,-0.8721225,0.39411607,-0.9427218,27.540426,-7.5507555,7425.544125344936,0.025441471,-4.667409,0.42814443,25.467146,11.352381,0.46400198,-5.7686343,5.2127643,5.187329,6.5514364,224609,9.11242,6.451452,0.63886553,-165.51266,-3.368311,0
57360,2182.50814792086,-0.6141402,0.51801544,-5.6303177,112.68634,-26.494076,3226.394381475116,0.024772547,-10.006028,0.18184288,62.568768,-2.095264,0.23242268,-5.0222197,-4.06345,-10.277376,-14.964944,127186,-11.527378,-15.288348,-14.784545,-190.51732,-11.207161,1
57371,3079.084784455606,-26.375547,0.50582224,0.3672999,82.55696,-13.019627,6461.336994245014,0.2897639,-1.0923389,0.56279325,5.2767754,12.138943,0.36777112,-8.033827,10.345815,9.128646,8.072807,108213,9.089258,4.7138724,10.468046,65.2102,-6.9787507,0
57417,1928.7250397111093,13.270009,0.5272049,-2.2937982,105.610435,2.3999019,4471.947958742502,0.08481447,-0.7681141,0.6182954,28.789352,8.101529,0.6769887,0.25120333,7.2942414,9.402694,13.444132,35846,8.421641,6.732321,8.376393,-85.196846,-1.4810919,0
57418,1116.1471651808392,22.721697,0.27932423,-12.486152,103.11329,6.612514,2141.45456831859,0.053549647,-11.380942,0.25271147,43.439827,-2.8476722,0.6540322,-2.5214622,-6.4898977,8.211382,6.3651967,38329,-0.35991088,-8.798805,-8.426481,-223.04147,-6.110378,1
57435,2271.963401261691,0.12963189,0.5246795,-10.471002,94.02342,-3.707477,4664.273603160099,0.09391183,-6.8101053,0.43968767,41.776398,6.393569,0.3850272,-9.483511,5.2958922,7.6411786,9.751664,70211,12.062929,3.7129307,3.3540943,-4.4243646,-6.3930078,0
57437,1245.6109234086064,12.897684,0.3226363,-6.4690456,148.29248,-7.066845,2473.7914188068844,0.033038113,-3.0862634,0.40124962,39.557915,-1.6211754,0.34658724,-0.47302705,-1.430883,2.7024431,0.36428416,36815,0.53021425,1.5039512,1.2166991,-166.93964,-4.854597,1
57439,2238.65430508757,-4.718689,0.26313692,-7.9794855,101.64797,-8.629632,4671.462457185564,0.08032774,-8.08498,0.33249885,30.824507,2.8096905,0.31156918,-9.215248,2.931851,3.9207616,6.524899,70545,7.390327,3.606282,5.539487,-2.473266,-6.4343395,0
57440,2143.483841016084,-21.251408,0.54573935,-9.2140045,104.52193,-1.8776774,4809.743650452653,0.12794456,-7.418392,0.5078506,31.051226,3.0582826,0.45324197,2.3474717,5.8653817,11.964335,23.03958,59235,4.0688624,2.9913335,1.1832191,-10.522608,-6.9755187,0
57442,2313.4024052681143,-16.633749,0.5700159,-10.739614,103.94856,-13.667091,4958.524573671089,0.06525097,-7.045785,0.45208976,26.867285,4.406789,0.35565796,-10.062204,1.1331769,8.874497,11.61803,67043,1.8392439,3.6022205,5.407447,-65.648834,-9.106986,0
57500,2672.3055442576983,-7.0458274,0.27880487,-10.668765,80.11564,-8.935747,5511.732744117932,0.08934573,-10.531003,0.37888828,25.2197,3.8945699,0.45339298,-11.719191,-2.9555774,8.408376,5.6267967,95363,7.1869545,2.156785,0.28875887,-11.781613,-5.0408044,0
57540,2371.884563021791,7.0038853,0.4906457,-4.629508,83.17316,0.901239,5598.982539696925,0.14694925,-4.411785,0.5094168,28.150782,7.862128,0.56527895,-3.9176571,7.7571583,12.578544,10.83247,44157,16.591873,12.268614,6.593825,-10.049945,-5.1898804,0
57569,2114.2148552023727,-13.918288,0.30549207,-10.487792,108.50776,-10.721664,4300.610994535487,0.029860774,-16.044897,0.34627426,25.213026,-1.5963987,0.38097483,-8.864428,-2.1287627,-0.14219263,0.53106505,71101,3.5662005,-0.6768877,1.2990801,-125.28004,-9.7958975,1
57626,956.3569375796612,22.221363,0.20680195,-9.075306,233.24077,-6.349516,1735.5878294482309,0.024964718,-18.005993,0.3557667,-8.599907,-10.028855,0.22683421,-12.558291,1.1959081,4.1340604,-7.2167077,48371,-22.623547,-14.990641,-15.127028,-207.49644,1.5937215,1
57627,752.9348422013884,34.67344,0.23210388,-8.0336275,220.37685,6.772545,1582.2901222707687,0.009123318,-12.120604,0.342955,14.3405695,-8.339846,0.2934129,0.49463913,0.21860117,-7.4751205,10.103345,40059,-10.46241,-6.7736583,-9.099254,-309.62845,-3.6223283,1
57628,779.5111280294587,34.890537,0.24662936,-5.719133,237.17218,-4.8913665,1532.6770218096435,0.016021982,-15.2551365,0.14954452,-6.443763,-9.636983,0.3046076,-15.78928,1.5186752,-1.9437569,-3.5018268,32539,-17.064049,-7.650165,-8.2476425,-241.53035,2.4979265,1
57629,1478.1251237790834,40.97562,0.52855384,-8.600827,183.13557,14.83354,2320.573755053011,0.03441484,-6.684118,0.35494468,20.815617,-12.570578,0.18600187,-8.861879,8.298477,20.803486,-9.537259,81669,-14.766732,-15.400076,-10.884303,-161.78868,-3.2095518,1
57630,1000.384013563591,29.265749,0.20086238,-2.5915215,189.11073,8.240222,1979.0229390226216,0.010210654,-4.8263197,0.24538793,20.083786,-6.3074484,0.33843872,-7.3166647,10.106385,15.831822,-4.034208,34193,-6.4646482,-10.729455,-5.128466,-203.44751,-0.23346178,1
57639,2131.3613230732803,2.7160132,0.3450423,-8.870119,94.404205,1.9608711,4571.977724390008,0.038803637,-8.928976,0.42371163,40.17722,-2.0608006,0.3640869,-6.3486137,6.651443,4.2906747,9.759961,60049,3.3793721,0.13544121,3.5896695,-113.249054,-9.83302,0
57640,1249.527375263699,6.5845795,0.37225506,-4.479008,118.68272,13.67986,2721.4188365538,0.012046929,-2.0213761,0.5343933,44.062366,-2.811717,0.49045792,3.2087371,1.1605282,5.2958937,7.1557198,25063,2.630197,4.0421786,1.1151539,-341.36176,-2.1971512,1
57648,960.1514328856128,9.25661,0.38713557,-1.2208768,138.33475,7.260124,1874.856465736348,0.00824638,0.63203603,0.33652988,38.9906,-0.3983301,0.48641288,3.5496626,2.2109404,6.9083285,7.1569967,16159,1.2690423,0.09354746,3.5758119,-386.8334,-5.903266,1
57658,1800.09095912748,0.33998814,0.25709698,-8.43918,129.7607,-7.447942,3482.215839979909,0.037633155,-10.551793,0.37836608,36.298477,3.1307683,0.3235793,-7.519241,4.7099814,5.340275,6.8274245,66413,4.140109,4.223439,2.3048384,-131.33826,-0.02151539,1
57661,1989.4534586121963,-0.16805094,0.32409126,-8.5863905,115.090195,-8.936972,3863.461324952871,0.040141486,-9.182435,0.3146245,39.733047,2.2200403,0.42625934,-10.525303,3.220315,2.1975806,3.4804046,73193,3.5893347,3.0257845,5.6808248,-117.076324,-2.8075035,0
57662,1919.0693145010075,-4.301521,0.3113941,-7.1131816,117.595375,-4.132199,3728.354862842516,0.033183493,-9.32363,0.24605085,43.161194,4.838338,0.38518354,-4.540857,0.28662175,0.588516,8.938567,73779,5.971258,-0.5853807,9.12143,-145.75189,-4.809229,0
57663,2356.868490523727,-2.8358345,0.33207294,-10.249891,93.48138,-11.556089,4601.585554578742,0.04951732,-6.814462,0.4184326,29.487226,4.710816,0.38284862,-11.584498,1.8454471,2.661732,10.2837305,90139,6.268058,2.3955157,4.2539253,-79.87371,-5.442151,0
57665,1765.204235891285,19.026308,0.145808,-4.6417475,98.873146,6.820065,3988.579702931352,0.0701907,-2.9483953,0.17702127,47.185333,-0.3539428,0.3832621,-0.68512934,4.219412,10.370189,2.4109466,30395,8.2872925,6.3084784,3.4636812,-168.35765,-3.0204651,0
57691,1612.7155095096994,6.82705,0.49924496,-8.771252,113.74238,-6.169143,3436.6958854368227,0.046467856,-2.6357338,0.22780271,22.627884,-1.8088919,0.28789583,-16.421164,-3.4793804,-5.772374,2.4275103,40627,0.5465353,-5.2726192,0.88946676,-183.06429,-15.564958,1
57697,1928.8646422483,15.6579485,0.31484872,-11.878099,110.67835,-0.11485937,4270.512880640008,0.06878398,-7.1351666,0.43390217,33.172615,7.4731774,0.47933075,-6.3031125,7.0382442,4.8775787,12.6221895,44021,4.129527,2.2470531,2.4457157,-121.698135,-4.7277822,0
57819,1878.533245762561,-16.406225,0.56226325,-4.0082226,110.60348,-3.0444267,4126.864192104118,0.10447734,-2.344418,0.42354348,17.634401,5.7505217,0.38969675,-2.2191477,3.4009466,9.339377,19.159334,47681,8.454909,0.34238285,4.6143794,-41.267475,-8.317439,0
57820,2264.974117256642,3.67933,0.5694682,-7.1642456,92.58442,0.14644429,4378.929472671379,0.06516608,-4.065262,0.23044762,40.53489,4.208132,0.32599136,-1.2350796,4.781891,1.876999,9.339126,80459,6.186026,-1.0992357,17.268833,-53.894684,-12.035049,0
57821,2204.3657771844896,-16.92134,0.3655446,-14.262728,95.50975,-9.079302,4758.804583272912,0.08841128,-9.321417,0.23186427,2.652416,-1.2716215,0.37644663,-10.591167,1.4649969,3.5237377,3.1027355,65615,-2.7349668,8.128635,-0.16266261,-73.575874,-5.146381,1
57822,2478.3391546144235,1.658961,0.38297772,-15.208925,86.37021,-8.934154,5737.055781310515,0.06553417,-15.45764,0.50971603,22.36713,-2.3727946,0.25679323,-10.526106,2.330883,15.479881,-1.813393,64103,13.768344,-7.1680036,4.346533,-32.000214,-9.729955,1
57823,1175.9536201590936,-31.179657,0.1789462,-7.103221,197.9721,1.8010492,2066.304855169664,0.050396577,-0.41100508,0.19974878,14.3353,-6.3099966,0.24687128,-17.971407,-8.004346,-9.13447,4.622434,47197,2.4765103,-3.3387759,1.3804792,-113.617485,0.08879809,1
57891,2236.390624731841,-11.92613,0.32050654,-9.997762,105.39035,-13.363338,4458.282078300494,0.146764,-10.619468,0.58077663,17.184278,2.863684,0.43620494,-10.28468,4.8366456,10.03905,7.5885124,87697,7.7121415,5.40623,6.082473,53.97941,-5.710284,0
57892,1896.676801548456,-12.183925,0.51738846,-9.801971,127.85995,-8.438483,3707.822428259344,0.18550882,-7.4029517,0.42012537,7.683719,3.0152066,0.5658116,-11.509605,2.631581,5.3767586,6.8989472,66753,6.619142,3.3621125,5.0981436,52.782738,-7.706119,0
57936,1675.6253113678572,-31.94879,0.12947121,2.1524749,107.21145,-26.026606,3483.1415508811,0.009362237,5.2165227,0.13565543,13.180568,9.679283,0.095777944,-23.963121,0.9952314,-9.818474,-12.388821,52989,4.516472,6.137802,7.064533,-247.51582,-1.5759306,1
57937,2198.333615326954,-15.47204,0.2859004,-8.92464,108.42835,-1.396298,4589.47000525667,0.030565083,-5.808245,0.2708111,16.783785,2.5612671,0.4545981,-21.506678,-1.9984407,8.21575,11.030029,78333,8.698228,3.1269162,6.675711,-144.07141,-3.483209,1
57938,2346.14492991914,10.892612,0.29656875,0.55075663,76.83959,-4.9450083,4732.466794609194,0.070785664,-2.0473497,0.33425885,24.102604,8.901472,0.3752023,-8.949226,11.405362,6.5859194,9.860602,75639,6.3984003,5.237108,7.5266566,-207.7498,0.48669952,0
57939,2158.9331548504656,12.938266,0.34586665,-15.189564,109.10254,-9.915361,4091.400188968242,0.023299307,-15.21741,0.47197905,27.752235,14.239689,0.35942146,-7.80239,-2.824269,0.7983528,-2.0935552,107673,3.8141685,6.9570026,2.046996,-249.97636,-6.1594152,0
57943,2243.971777061032,4.7650704,0.28840673,-6.089131,87.1533,-7.425074,4546.833414776578,0.033450563,-6.3200154,0.23126504,27.222181,2.903695,0.19068749,-14.990343,-1.4159101,-4.9145617,5.441565,73429,1.4289178,3.893769,0.70485175,-168.46266,-12.126953,1
57968,753.2330573801327,-6.214867,0.48825544,4.0268583,216.87631,8.8824005,1400.274389138631,0.06394495,6.473848,0.37224984,17.223688,0.7592414,0.51296747,4.043529,0.11672036,11.071407,9.248346,19470,8.693006,1.3997734,9.439823,-132.77782,1.3888073,1
58052,3686.505643830202,10.584197,0.3998728,-7.6191907,25.747173,-2.4356992,6694.215833928399,0.06931933,-3.1233106,0.6164803,57.794834,9.001114,0.6346693,-2.5486162,7.6853685,16.091614,23.27865,147629,11.023339,6.435509,10.023112,-18.53058,-2.024619,0
58053,4077.6727330092017,-15.2968025,0.35838938,-8.021295,10.890728,-9.245004,6360.69670143924,0.045125663,-3.7565134,0.3666981,18.33142,2.4263268,0.24729083,1.0847502,7.129258,17.968143,18.363056,184959,6.591899,6.455394,7.378358,-270.52652,-3.4164627,0
58054,3678.519723782422,-0.60741305,0.33549708,-5.756541,47.27521,-1.698982,7155.203183245788,0.06262884,-11.350994,0.6403448,8.448529,11.832976,0.35565,-20.293001,4.30312,5.172043,-1.3041849,192903,-2.6581476,3.7422385,8.962445,-16.393732,-3.5314727,0
