track_id,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_stft_12
056687,0.61995494,0.67373943,0.5138816,0.47702613,0.4706117,0.49464557,0.5573091,0.5832251,0.6676528,0.7159066,0.66970664,0.6057212
145189,0.43723804,0.1781147,0.1522215,0.3482047,0.12974031,0.09308094,0.3641734,0.15525177,0.17046385,0.36666292,0.5067598,0.8514235
036615,0.37701455,0.406879,0.5747725,0.35873199,0.3262348,0.42350417,0.39653322,0.37953952,0.33793357,0.47593275,0.5128562,0.3614555
131797,0.69157463,0.48399758,0.41378403,0.34209633,0.2704944,0.27009296,0.3863835,0.4500601,0.40508768,0.4984285,0.548162,0.66905904
087431,0.6315912,0.3815249,0.29397133,0.32120532,0.35888183,0.40540904,0.5000631,0.33623508,0.2148945,0.24314468,0.44036824,0.64434457
148532,0.29747954,0.28160432,0.3383358,0.23184301,0.1880755,0.25831375,0.5040508,0.3906141,0.23097268,0.26734114,0.3788163,0.38018477
058053,0.27236882,0.26062375,0.2328706,0.24729083,0.26782227,0.27009228,0.29824266,0.33551967,0.3666981,0.36782795,0.35838938,0.29289258
057360,0.67671025,0.34604055,0.2476928,0.23242268,0.22251411,0.24439645,0.1191887,0.120036885,0.18184288,0.445362,0.51801544,0.5820154
111335,0.49400967,0.4308953,0.53351706,0.3475867,0.48659638,0.37018982,0.57742083,0.5932216,0.41181067,0.5298883,0.44739544,0.5713601
145002,0.088142954,0.1804599,0.24852915,0.1651735,0.2795213,0.14057633,0.29792362,0.36964074,0.23912811,0.5282553,0.18681669,0.1816995
134823,0.45450515,0.4200997,0.46118835,0.50835055,0.47316304,0.46349427,0.50878066,0.5897453,0.8394316,0.6313606,0.5532656,0.59465814
121590,0.37085098,0.4481465,0.3501264,0.41040573,0.3354925,0.31379232,0.4924923,0.40699556,0.38994476,0.32058412,0.3551752,0.41385853
003725,0.45794275,0.6151887,0.5402197,0.3528878,0.35603124,0.4821924,0.47781634,0.5029968,0.31766257,0.4331986,0.32897016,0.24520528
141264,1.0,0.22052333,0.023866108,0.025920449,0.023409624,0.028429342,0.028852813,0.086359695,0.038104646,0.023157695,0.03875921,0.18125136
000204,0.14744109,0.2731792,0.36130482,0.18334292,0.15481086,0.1952141,0.48813918,0.3704096,0.23337626,0.3454052,0.20235758,0.2451638
006675,0.5273203,0.52804357,0.532836,0.52360904,0.5022521,0.49688673,0.48191682,0.5180456,0.5461516,0.5707367,0.5561035,0.5215682
064796,0.43546465,0.30439007,0.38969296,0.3352513,0.46632808,0.45998028,0.41053602,0.50603604,0.36176485,0.3909927,0.26980406,0.3568743
119027,0.57653785,0.592243,0.52897406,0.55223066,0.50128686,0.42149258,0.5783958,0.62416303,0.4720118,0.5104242,0.5255787,0.5177218
065488,0.25050944,0.36480018,0.52305526,0.49038666,0.39145583,0.3512972,0.44870794,0.8163956,0.56836426,0.54535824,0.39843985,0.34113827
110765,0.44737044,0.36865664,0.39432976,0.43119937,0.45206153,0.48522255,0.46800467,0.44298503,0.45983505,0.51042163,0.5206361,0.5076996
042751,0.21142034,0.4317415,0.308506,0.19884686,0.33412242,0.12969373,0.14315027,0.15336846,0.43295437,0.6971901,0.3417587,0.19423005
139491,0.22078964,0.2899047,0.33168146,0.53023833,0.25324488,0.29547778,0.293261,0.25742257,0.5461742,0.35167634,0.61771756,0.40781
090617,0.53905916,0.12976027,0.14239368,0.3677056,0.15833607,0.18361397,0.11169458,0.34522456,0.24948733,0.20379695,0.56200254,0.25550067
133802,0.19059628,0.3028204,0.39679357,0.27556947,0.25557557,0.19237284,0.28102294,0.4115206,0.39324796,0.66713685,0.39843258,0.2724771
114265,0.45377216,0.34463832,0.47529352,0.37740803,0.34527898,0.544101,0.35123226,0.58379805,0.34699553,0.3409246,0.4267252,0.32768404
094465,0.36197296,0.42351362,0.47345704,0.4175199,0.5375318,0.42680797,0.5425565,0.35699028,0.35100344,0.40387422,0.43924126,0.55416703
145758,0.46955964,0.43695563,0.384277,0.46075374,0.5180235,0.41603836,0.456828,0.4550466,0.5852052,0.5402453,0.5239014,0.60637486
104062,0.2052692,0.21548231,0.35589486,0.39024878,0.4247314,0.29920468,0.2989767,0.41326427,0.4248612,0.71113586,0.40311712,0.22441934
108880,0.4416044,0.3813584,0.34009787,0.37995318,0.28023118,0.48279643,0.23796119,0.26381403,0.63656205,0.34161168,0.17650598,0.18609776
116466,0.16796018,0.09232316,0.16557953,0.09242442,0.10534719,0.23621336,0.3356038,0.70909816,0.40433306,0.1566356,0.09589182,0.20802437
139485,0.31809458,0.070873186,0.10644184,0.27618963,0.46944624,0.20697379,0.20384905,0.3376275,0.34249806,0.27716714,0.29911134,0.90933853
140620,0.33286193,0.3347434,0.38976523,0.5029679,0.6095324,0.73293656,0.80747426,0.8170662,0.82585776,0.7883309,0.6053391,0.42416605
129696,0.40169767,0.30888417,0.28612906,0.34461784,0.26575154,0.2739738,0.20090401,0.35264283,0.44403034,0.32126135,0.35048288,0.2661424
004076,0.43821156,0.26069495,0.3244009,0.37104207,0.2300832,0.27525616,0.2606218,0.46135086,0.3681257,0.25692484,0.28695557,0.28431273
042023,0.34767047,0.39078525,0.5224011,0.35128516,0.28516418,0.3497197,0.3632624,0.49761364,0.35668635,0.31644115,0.33219,0.33130544
110771,0.45387706,0.4983709,0.5101655,0.5703971,0.56794393,0.560279,0.6361902,0.6766798,0.76149833,0.7872707,0.72512287,0.5808952
000210,0.2318751,0.5178393,0.4685732,0.24328123,0.34104094,0.2391285,0.41672114,0.2827672,0.28282148,0.3990724,0.19678181,0.23418292
113278,0.47605526,0.42220268,0.46162322,0.56024504,0.47264746,0.51319116,0.4456164,0.5177104,0.56016433,0.45641395,0.45194414,0.3953459
125721,0.3770169,0.3069574,0.2879979,0.41182283,0.690559,0.39555964,0.2948422,0.37850457,0.32306254,0.34822255,0.29269454,0.43267104
138016,0.36489204,0.24184105,0.23456529,0.19125894,0.28769064,0.32271978,0.21205862,0.35279378,0.41139334,0.6266989,0.58398014,0.3763223
081083,0.48168194,0.39924812,0.51297605,0.42328236,0.3369275,0.4039322,0.3482553,0.40640938,0.31025565,0.33861044,0.3039779,0.2969243
073573,0.10747155,0.098916,0.24166572,0.27861598,0.4248152,0.17500661,0.06834172,0.12642193,0.4624359,0.8055132,0.2763829,0.2557066
001683,0.2721935,0.23045109,0.37492517,0.2358169,0.27004546,0.16632071,0.1340376,0.19967972,0.22293006,0.41995308,0.31303152,0.28314087
037325,0.43054643,0.28627312,0.3801861,0.3058675,0.26533705,0.38856038,0.26950553,0.38850868,0.31454143,0.5481244,0.60144633,0.38541412
107594,0.19390993,0.24973804,0.12572719,0.23563561,0.36359802,0.3451215,0.5289824,0.39746103,0.432129,0.23352642,0.23992433,0.33099395
090824,0.34098342,0.27308983,0.39754075,0.3226252,0.46589363,0.5909352,0.43378347,0.3904171,0.31694245,0.38560668,0.36498284,0.30500567
080389,0.34469968,0.09597527,0.07693592,0.06894142,0.16635637,0.06793083,0.21629909,0.96396536,0.21819735,0.061014075,0.028516723,0.103448465
092955,0.3686321,0.33747366,0.44622746,0.3433269,0.22728562,0.21909589,0.26494554,0.29377812,0.31204978,0.52991295,0.4769984,0.33187926
112199,0.41423613,0.45958042,0.7010694,0.5467285,0.39166135,0.4562921,0.50834525,0.44110703,0.36011916,0.3528247,0.31015244,0.29959717
036985,0.43238294,0.4208142,0.4794167,0.4691804,0.52145624,0.48260504,0.4220564,0.392593,0.50861835,0.58294255,0.40873954,0.46884054
024371,0.29617733,0.32655057,0.21589744,0.35601836,0.58956486,0.389893,0.25802484,0.2564965,0.41457486,0.41829622,0.32397956,0.44077584
101873,0.28686947,0.31981373,0.41816235,0.370523,0.29976794,0.36672387,0.40940127,0.4599903,0.3533663,0.2932831,0.27091837,0.27873963
126214,0.13146356,0.09685229,0.08100868,0.049514823,0.07606248,0.25523102,0.26991728,0.97836006,0.24583486,0.012671009,0.010165542,0.035100605
074546,0.1697618,0.22063744,0.45800602,0.24895427,0.18305373,0.34996676,0.1835595,0.13393171,0.108439386,0.18892829,0.10192411,0.06673645
060533,0.5225517,0.30503467,0.39650798,0.40688357,0.30873707,0.35224217,0.35777575,0.47891706,0.2564699,0.32046115,0.3793106,0.30602354
134610,0.4705944,0.40997526,0.40860838,0.4043663,0.39345706,0.39737022,0.37848243,0.4316172,0.39534825,0.36920625,0.4044533,0.41769478
076437,0.17821322,0.3514845,0.53540456,0.33404925,0.36757982,0.3103256,0.33635107,0.22922277,0.24833749,0.47818848,0.31274015,0.19076312
108843,0.38822776,0.3994906,0.4518767,0.5246247,0.4958483,0.4480445,0.41226676,0.40350005,0.42322057,0.46640033,0.4837407,0.41420037
047826,0.12136948,0.16178693,0.4488742,0.22467564,0.21115765,0.33520016,0.4853611,0.35212374,0.23521341,0.21699558,0.11158541,0.19972488
122066,0.39312473,0.26969758,0.3868162,0.3011337,0.44035095,0.5396963,0.40914455,0.5125861,0.48267847,0.60324323,0.52345836,0.38398147
047198,0.49949023,0.33702156,0.25962046,0.2965417,0.39337772,0.43797785,0.4481382,0.31338137,0.32680202,0.4140908,0.5816992,0.6094693
115812,0.28858915,0.19563994,0.36086884,0.15158722,0.20879237,0.34905654,0.2293968,0.44343793,0.20785421,0.33547902,0.19870429,0.15209723
024365,0.3980484,0.34132913,0.43149024,0.38041425,0.42928,0.32004204,0.3042957,0.3849776,0.31499645,0.28802702,0.29826158,0.4651337
087155,0.40060818,0.4778724,0.47210264,0.4972467,0.5273619,0.5115785,0.49664482,0.4612938,0.48722392,0.4094035,0.38816753,0.4662865
108472,0.31413996,0.395519,0.47091204,0.37323684,0.5836273,0.28408006,0.46016482,0.35687175,0.22887993,0.36972755,0.28464895,0.43069988
089178,0.5333603,0.52483094,0.46087268,0.4573719,0.43811712,0.51865065,0.51901734,0.50589997,0.57162315,0.6052051,0.6574894,0.5992606
051275,0.54277396,0.4610261,0.4406998,0.36112463,0.33947465,0.38096318,0.38329628,0.5239141,0.5434788,0.5951549,0.53622615,0.46301472
125286,0.51868665,0.53489363,0.5638736,0.48797494,0.5045321,0.53037304,0.5807267,0.44941205,0.3957071,0.47232822,0.48842418,0.57844824
048042,0.17062199,0.20213678,0.15875663,0.2416654,0.38890082,0.0909285,0.1370626,0.12544397,0.22428562,0.36028588,0.12929691,0.18051282
016880,0.59830034,0.3736342,0.40315476,0.25395393,0.30457246,0.6262277,0.47399184,0.45498252,0.33872014,0.16230561,0.22713281,0.3008893
108314,0.23783177,0.20151009,0.36184222,0.11229937,0.09940533,0.14957331,0.19084117,0.32718983,0.12812407,0.1646732,0.3422528,0.75692195
107027,0.46619332,0.31728402,0.3922371,0.34196728,0.4351273,0.4045994,0.32947445,0.41261473,0.34174457,0.4574653,0.35962272,0.38023305
003533,0.51141167,0.286292,0.23629117,0.24381472,0.4041486,0.34583265,0.3310788,0.3440626,0.28708467,0.36655456,0.28061417,0.4240904
106339,0.4303131,0.26097432,0.16652875,0.2884626,0.15388311,0.11927559,0.2659838,0.16634068,0.2320428,0.17026868,0.37824437,0.6215048
108300,0.2735744,0.48316678,0.7426723,0.5159556,0.2805166,0.1679738,0.1201463,0.082259774,0.23184313,0.4899259,0.27131298,0.2200992
099419,0.55473864,0.51382667,0.41481382,0.5012951,0.47085914,0.40888518,0.44157705,0.4627101,0.62777257,0.59433347,0.46540275,0.4049423
005156,0.64012927,0.3783911,0.395781,0.20102054,0.12404644,0.16724202,0.15881173,0.22744049,0.19391428,0.24338241,0.21348284,0.24270876
057176,0.4748062,0.4046123,0.48578727,0.4293554,0.3593764,0.30222186,0.44309688,0.4059114,0.39674553,0.5082246,0.51964796,0.6083816
041714,0.18829176,0.21793413,0.42008576,0.35751253,0.7079834,0.44001335,0.22381926,0.21778806,0.2833028,0.39859822,0.29949558,0.21876344
051261,0.6534912,0.43982658,0.48588315,0.41925493,0.49691823,0.4193674,0.5486173,0.6374553,0.4568509,0.46666545,0.47364062,0.76248837
105142,0.519658,0.5334041,0.4849014,0.5111793,0.47559384,0.5391819,0.5023674,0.48378456,0.5311365,0.5455319,0.59194374,0.4915423
116880,0.47330815,0.4412448,0.5575019,0.54353,0.5802837,0.5837295,0.45937023,0.47175518,0.44749078,0.59416586,0.6025012,0.40780458
114067,0.70617026,0.466726,0.24835709,0.23535293,0.47957137,0.37302786,0.23077087,0.35697138,0.2807893,0.35758242,0.2849654,0.3647936
106463,0.290605,0.27792674,0.28551874,0.28603846,0.3666099,0.39106825,0.44031066,0.49088383,0.51635796,0.43620527,0.39634782,0.37417158
042235,0.44953287,0.4405045,0.41101655,0.39948285,0.40077055,0.38430643,0.37820598,0.34612665,0.3608661,0.42831472,0.42102557,0.43853194
116116,0.429856,0.2351019,0.16370438,0.15882441,0.2402653,0.27971503,0.42783123,0.7453372,0.5384279,0.36241576,0.43046823,0.45621538
064594,0.49899036,0.37958473,0.3024279,0.26953143,0.2801053,0.5019167,0.5349322,0.47012562,0.47558507,0.4249412,0.4847913,0.6706153
092564,0.36972755,0.3859087,0.41833052,0.5878704,0.48137885,0.3787162,0.48626757,0.40387434,0.43159643,0.46292698,0.663568,0.51750463
094101,0.1600542,0.34352317,0.5426159,0.21920349,0.3236192,0.19632094,0.41994816,0.20324154,0.33730254,0.68263817,0.25196582,0.41848028
029480,0.15629132,0.20055251,0.32954565,0.34087148,0.42442447,0.50464445,0.31628492,0.4485497,0.5921487,0.54407114,0.22947448,0.13316098
006463,0.23423786,0.2497926,0.2938256,0.2687335,0.4552159,0.28381935,0.39523298,0.35658604,0.23869759,0.29936036,0.27879903,0.481762
142553,0.47611317,0.26000693,0.29509485,0.2949299,0.43836373,0.35189405,0.22463447,0.34869176,0.2356351,0.28381667,0.19229123,0.37304002
121976,0.35667053,0.23529747,0.23229457,0.29120615,0.20372769,0.18944572,0.16642605,0.4660725,0.29161513,0.18817964,0.29068336,0.22839078
013708,0.46875885,0.49731374,0.57308125,0.53034925,0.5286636,0.5741255,0.48720333,0.42308274,0.34530005,0.3410749,0.30381307,0.32901138
054443,0.40602311,0.5111342,0.40867996,0.38291395,0.532698,0.5642828,0.5921896,0.5491192,0.5946584,0.47101784,0.45608363,0.42582017
140344,0.486495,0.3308638,0.42555952,0.4036512,0.5526868,0.41811824,0.39772668,0.4022837,0.35820472,0.60691714,0.3374316,0.41837564
118891,0.1823506,0.22763687,0.55171347,0.2504839,0.21888217,0.18423939,0.48250973,0.5872791,0.29254144,0.3664776,0.23434708,0.36867896
139687,0.6097551,0.72331035,0.7489993,0.69420624,0.7061609,0.6976726,0.6686019,0.63963974,0.68336445,0.72407687,0.63261986,0.6319395
086263,0.58811545,0.5997118,0.6449866,0.5866109,0.5596878,0.5627787,0.61133593,0.6262994,0.5644075,0.49797308,0.42913264,0.52851117
114073,0.195313,0.19580874,0.5316605,0.2843157,0.09598788,0.10040071,0.13749175,0.22060773,0.17529637,0.3308681,0.3642123,0.16314301
011679,0.5118074,0.33428437,0.33136547,0.32827616,0.22759554,0.2690452,0.33845073,0.6073463,0.47176254,0.36259142,0.2423204,0.30547506
077517,0.37992778,0.3773337,0.46122622,0.7339641,0.39069247,0.36823162,0.3185553,0.38780463,0.7036909,0.5121215,0.26995307,0.2716929
109977,0.7048161,0.65661377,0.5345837,0.5181013,0.3965322,0.45497566,0.3880154,0.4489646,0.4903217,0.4547027,0.497045,0.5623921
137899,0.35377958,0.34720385,0.38129705,0.40266916,0.46956867,0.5247955,0.46065912,0.48545378,0.3946418,0.34841943,0.3405619,0.3209292
073771,0.58594024,0.6122598,0.51944995,0.44487622,0.38082743,0.44228142,0.4315923,0.39256874,0.42877772,0.4272684,0.49148247,0.5040631
091092,0.29921073,0.25131497,0.21174075,0.30559173,0.4294585,0.40902698,0.43529564,0.3601593,0.44216794,0.5286845,0.4981122,0.46524423
078156,0.19727664,0.25360245,0.18478039,0.12598163,0.24934755,0.5553591,0.24036047,0.1538835,0.32182485,0.23473069,0.41539425,0.24539939
091086,0.60628355,0.63026553,0.7661111,0.7506429,0.75038904,0.71863556,0.57138747,0.47747713,0.50485057,0.55237395,0.57640564,0.5920278
075314,0.35862637,0.31306803,0.3297332,0.2970141,0.20601071,0.1602679,0.14748989,0.28629878,0.42605078,0.7806744,0.62384754,0.37750316
109963,0.4185859,0.3828204,0.34201223,0.30050075,0.30131388,0.29458237,0.44036502,0.33564612,0.33001897,0.4078323,0.53057855,0.6394149
120329,0.5186012,0.26056942,0.25131693,0.31044555,0.7532107,0.53935546,0.3389861,0.36430278,0.22184627,0.31819266,0.22507246,0.4486039
080835,0.37374675,0.5385437,0.3632778,0.35641667,0.6101999,0.46493065,0.27680773,0.31392643,0.3986029,0.5141757,0.32766503,0.41358277
073765,0.45203358,0.5384642,0.42961693,0.18435399,0.24942468,0.21547705,0.124610856,0.23655415,0.24316306,0.31325474,0.15208523,0.17050605
091938,0.08545501,0.1464981,0.28791156,0.16032235,0.1461726,0.13192771,0.21510382,0.11037115,0.29111537,0.7952862,0.32604414,0.116976745
115392,0.6024278,0.5296975,0.4204391,0.42247567,0.55074793,0.5136774,0.39876997,0.4627035,0.54069275,0.738568,0.61184204,0.56144077
133433,0.1388984,0.39849362,0.12113346,0.18907902,0.26005414,0.1897805,0.5676086,0.13756557,0.13296159,0.06673067,0.17588079,0.20637582
071172,0.38570935,0.3649557,0.331841,0.4072049,0.36410752,0.65512,0.32449892,0.263552,0.28218907,0.29993057,0.43058866,0.37160036
099394,0.18357922,0.2324184,0.16671433,0.2524775,0.28088528,0.2374104,0.37660694,0.2952805,0.44124883,0.30323872,0.20866688,0.2583722
043856,0.6622836,0.38909042,0.55496395,0.40702567,0.37863752,0.36553147,0.32184905,0.3756948,0.4252166,0.5868079,0.45029497,0.38440207
119580,0.5725603,0.60680497,0.5569063,0.4434717,0.39132524,0.37978077,0.3541385,0.32980227,0.4249224,0.5246501,0.43510857,0.45440593
057823,0.6388594,0.2788454,0.47774094,0.24687128,0.51710635,0.321833,0.13739759,0.28329605,0.19974878,0.4876456,0.1789462,0.3127738
126016,0.7730114,0.4788896,0.31210718,0.26857513,0.13336866,0.24738821,0.20345107,0.256616,0.17722465,0.15418732,0.1773326,0.39721718
120467,0.34607413,0.3877019,0.62372696,0.47603187,0.39031592,0.29535395,0.26049176,0.40480682,0.31252006,0.40537164,0.31651184,0.28506646
054480,0.43152645,0.3220837,0.43148768,0.42178658,0.5635599,0.35896385,0.32471517,0.29740244,0.46687225,0.6813951,0.4111841,0.4789374
026016,0.40830013,0.38353276,0.44522583,0.5382782,0.49972197,0.44072187,0.42973915,0.45210662,0.49903095,0.5046245,0.5068568,0.48090184
011862,0.35089356,0.3146198,0.3703393,0.48818973,0.38914752,0.3618627,0.45517385,0.5810916,0.710176,0.54418695,0.38873458,0.34072992
120315,0.2067797,0.23603602,0.62307817,0.29996487,0.4501296,0.28361535,0.19491567,0.36055696,0.26577106,0.49965262,0.23637946,0.20442784
043842,0.086444035,0.15679733,0.34008375,0.43683767,0.41435394,0.29583424,0.2926047,0.21319923,0.15471947,0.2668965,0.32085893,0.10318491
108499,0.45834407,0.4257275,0.4134528,0.40260202,0.40175414,0.42641863,0.42421442,0.4735856,0.55793595,0.62084633,0.5790014,0.51727164
085791,0.29322505,0.4254547,0.48492244,0.45086035,0.63464427,0.4780145,0.5273378,0.47111946,0.41216373,0.4442034,0.2820027,0.25340366
133437,0.42191678,0.17855655,0.27412376,0.17335944,0.37797275,0.3242283,0.2207457,0.5163917,0.21371335,0.31578156,0.119677,0.27370936
021999,0.6679708,0.4359929,0.3918119,0.35801503,0.5105367,0.5493881,0.3858094,0.4394805,0.40168032,0.54884285,0.45139715,0.4630601
011682,0.2820662,0.25644296,0.25048676,0.25421864,0.2361692,0.2504696,0.3032165,0.28146586,0.41255704,0.49880004,0.46001232,0.37186375
035734,0.6121529,0.28910363,0.16162178,0.14701195,0.17049733,0.27230352,0.36620393,0.37351787,0.3282513,0.28299126,0.33139184,0.4005384
073761,0.47564715,0.24435857,0.22742195,0.20937319,0.43652007,0.54554534,0.27026895,0.32390663,0.29356694,0.62610817,0.33908632,0.27709544
087186,0.4181599,0.2860521,0.4484418,0.23505567,0.3042646,0.31838775,0.4515873,0.5485612,0.31176776,0.415185,0.27478,0.49223828
075310,0.39219144,0.5425979,0.81577265,0.43276027,0.33371794,0.21505442,0.20434311,0.15776047,0.13953403,0.20613052,0.15016393,0.2043008
023156,0.2961322,0.29592198,0.5569388,0.35461482,0.29103893,0.3011954,0.3281445,0.41727275,0.24862888,0.46214545,0.3918117,0.21187003
091082,0.59101313,0.52978694,0.5052969,0.5850633,0.6099937,0.66301006,0.6263962,0.71488655,0.70833254,0.6014194,0.5447105,0.5175748
089815,0.5428031,0.5555218,0.45848328,0.44601253,0.46898615,0.45738858,0.59123105,0.5789515,0.62734836,0.6811957,0.55373234,0.5553474
005191,0.30797315,0.52416843,0.49763095,0.45151958,0.6107327,0.5278533,0.54808015,0.3383497,0.3661499,0.45223996,0.31676722,0.3128382
096935,0.47418997,0.3509504,0.38103545,0.46062472,0.4409252,0.5429338,0.5202855,0.6155047,0.6140761,0.5762179,0.54180735,0.4974824
114936,0.33989224,0.35027263,0.35109943,0.36933094,0.33874378,0.27381793,0.24502075,0.3662705,0.3788017,0.317544,0.2176461,0.20287205
027456,0.60616463,0.39551586,0.4061663,0.34212074,0.37519288,0.57390124,0.39249462,0.38326988,0.2626054,0.2722628,0.313993,0.38014862
068355,0.3816101,0.3455861,0.49701244,0.37617934,0.22398701,0.32960078,0.27135545,0.4597867,0.27784258,0.29178447,0.40306267,0.30446658
127330,0.4656685,0.50909483,0.44791916,0.4988928,0.43387395,0.35483095,0.45336953,0.30085224,0.22839355,0.23801745,0.47821853,0.55437094
138210,0.56079185,0.448452,0.40227166,0.31853995,0.42419714,0.3156122,0.28186908,0.71476704,0.55609655,0.652097,0.47686607,0.34063944
131552,0.43106484,0.46939063,0.54726523,0.5173075,0.4784415,0.4335651,0.56860673,0.53782916,0.48079646,0.5234112,0.492353,0.45255306
073775,0.3126539,0.27374467,0.30546707,0.29825956,0.25425377,0.2528551,0.29136524,0.5568092,0.43563098,0.29235125,0.33572003,0.28989774
126748,0.43721336,0.36876264,0.25375077,0.26502004,0.22654714,0.23076284,0.3925449,0.2797384,0.32648215,0.2440976,0.37899774,0.62099814
087192,0.19800787,0.2166762,0.16023357,0.28185412,0.29589996,0.2960843,0.4626818,0.36059827,0.4699309,0.33799762,0.22867048,0.274291
075304,0.30223095,0.3770532,0.42161983,0.49625316,0.6663853,0.43605557,0.14733279,0.13755429,0.2581782,0.46544832,0.38659206,0.2949784
109973,0.23977464,0.7545634,0.7905106,0.25244328,0.07021693,0.0325178,0.035911106,0.06783639,0.10015615,0.05306895,0.052946948,0.10270328
091900,0.44330606,0.31479287,0.30445257,0.3631257,0.32094052,0.18338674,0.268933,0.27038932,0.22689462,0.23468067,0.3796777,0.48735452
124177,0.3035633,0.13608776,0.28325638,0.11179135,0.067299284,0.11205388,0.1603186,0.46094817,0.15511326,0.21217786,0.23267075,0.121425964
026012,0.40004098,0.42895225,0.46306527,0.729169,0.36791962,0.25594,0.26028255,0.36830208,0.6223364,0.38764974,0.38785374,0.47175398
036567,0.2408751,0.1589515,0.23623137,0.19546333,0.27154803,0.3304057,0.50720227,0.4656855,0.41830805,0.56215805,0.30674937,0.19292495
111872,0.45422104,0.43441558,0.43552995,0.53300095,0.534078,0.43644804,0.45277244,0.44834185,0.39107066,0.3998485,0.5725018,0.51110214
064553,0.34321666,0.3512463,0.3041586,0.3932259,0.3631055,0.3415237,0.4151905,0.35630774,0.4388494,0.45302597,0.36209556,0.39624935
119584,0.6471177,0.38778397,0.37491077,0.40546238,0.52613586,0.35851815,0.45519745,0.53964275,0.54330987,0.50530815,0.43043464,0.44458356
099390,0.2554342,0.1480127,0.1294964,0.14088643,0.30312005,0.53888303,0.2992591,0.26967853,0.23459469,0.35366005,0.16874409,0.18874006
120305,0.26770043,0.28366336,0.38003534,0.28339607,0.32953617,0.34380466,0.53865755,0.4874234,0.31088388,0.3837663,0.3473668,0.52875227
108489,0.47343025,0.36165926,0.3604622,0.4591318,0.54050094,0.37198105,0.35352442,0.3758378,0.35386938,0.34833452,0.3369258,0.41234818
128759,0.37045872,0.31522462,0.5994678,0.34960407,0.2598319,0.35788184,0.31607914,0.54434556,0.3337922,0.40169907,0.34679464,0.3167561
118671,0.33391234,0.4843891,0.3115686,0.3977283,0.17733996,0.2037528,0.14824127,0.18577784,0.4985654,0.37842762,0.45761952,0.3699896
014739,0.3815266,0.30948904,0.46547472,0.31121397,0.3939601,0.37652388,0.3916065,0.29108533,0.2560611,0.20606577,0.26592854,0.51377356
012348,0.23255752,0.33278966,0.7692194,0.29004532,0.1539056,0.16363987,0.43822113,0.19018373,0.18720676,0.26587573,0.21697281,0.49887285
051265,0.35599124,0.5035094,0.4949657,0.58668625,0.5126496,0.4530789,0.5581656,0.4026271,0.36918452,0.3126042,0.45658103,0.48403457
092548,0.47356814,0.7346789,0.28822494,0.28712228,0.39370766,0.45410603,0.50551677,0.36667067,0.5935522,0.452563,0.37789357,0.41268903
154309,0.24514933,0.2143175,0.431575,0.29987562,0.47286862,0.2624432,0.43106738,0.3872133,0.21524443,0.20324,0.19517547,0.3540282
147413,0.5215281,0.50915134,0.6154991,0.4863132,0.54478145,0.5485192,0.49103025,0.4477279,0.39298335,0.47282445,0.42184356,0.40410185
108304,0.36731598,0.26021194,0.2552369,0.24570641,0.35801157,0.32886338,0.22763719,0.3016954,0.32490054,0.5358025,0.5126838,0.31215945
097424,0.33502084,0.3357509,0.48558125,0.46767294,0.62807506,0.37754878,0.39441434,0.40033838,0.23961388,0.37177464,0.3448598,0.43679237
053300,0.34453967,0.35592088,0.4983174,0.3560244,0.41368863,0.35382107,0.39023298,0.58970207,0.46551627,0.47396037,0.4124036,0.3412585
003537,0.17563772,0.2584019,0.16137826,0.117487974,0.19307226,0.15880424,0.19536804,0.13448739,0.33604774,0.5310581,0.24330375,0.20792207
048046,0.39036414,0.14073664,0.10735961,0.34487462,0.12286063,0.36125773,0.30945247,0.11179211,0.22849108,0.061712634,0.07682969,0.11601449
135091,0.026371935,0.028123602,0.04227656,0.09568268,0.11470199,0.02329823,0.11719283,0.35878026,0.19413136,0.19282046,0.876919,0.14625019
006329,0.35127348,0.4427041,0.32922179,0.2726113,0.50788724,0.37048468,0.28620785,0.3812134,0.5052604,0.5875815,0.36366805,0.3499247
051271,0.25311634,0.27608865,0.2611649,0.43749055,0.6078723,0.31865135,0.30674028,0.2791213,0.4655318,0.26872128,0.26193875,0.48281187
103523,0.43933412,0.260424,0.22386907,0.1632886,0.29141933,0.4049279,0.23968938,0.32025188,0.27524734,0.41156653,0.4296343,0.28459904
108476,0.7150678,0.3747904,0.2724729,0.3734372,0.32313922,0.44912127,0.2952432,0.20908245,0.38575962,0.36519948,0.3414578,0.36810613
127495,0.4532086,0.13148138,0.09066945,0.1575071,0.15119277,0.4601543,0.19386812,0.38366118,0.1971405,0.0881711,0.1986563,0.1492774
087151,0.52185917,0.5351607,0.4416908,0.466823,0.48720366,0.507044,0.5875448,0.46070877,0.43249917,0.45687902,0.46114054,0.517434
057628,0.06026111,0.32321885,0.6422963,0.3046076,0.12038574,0.13832456,0.570562,0.20763732,0.14954452,0.64414406,0.24662936,0.036556
114077,0.5207438,0.17433307,0.19490717,0.10048456,0.19799712,0.09805595,0.14211713,0.31907946,0.17461182,0.21802093,0.111527555,0.23433416
052036,0.5387426,0.37068424,0.40714815,0.3812419,0.6327341,0.3189966,0.18094586,0.24650429,0.22176509,0.2814281,0.25501856,0.46481967
