track_id,rms_harmonic,rms_percussive
129054,0.22170055,0.05343543
126401,0.20322691,0.065750845
139521,0.11413661,0.020006133
062531,0.054273166,0.02913971
066757,0.09082355,0.035075612
056694,0.21739683,0.12693469
029040,0.13990563,0.05547055
122673,0.08286912,0.03130863
143299,0.10575259,0.043369133
126415,0.113500796,0.030480158
140790,0.121035,0.06850385
074347,0.097987786,0.019540306
062525,0.054222602,0.027784672
052380,0.04617127,0.021422124
097962,0.017182648,0.015680632
072050,0.08795284,0.04046999
024216,0.11451243,0.02698557
074421,0.11055255,0.053644195
129040,0.035195857,0.02286055
017637,0.08929564,0.039081197
148441,0.18528065,0.075263396
126398,0.12065308,0.038881134
141303,0.069122985,0.046027984
097989,0.020981554,0.016137872
118276,0.09091439,0.013472551
129915,0.17801586,0.12507415
097037,0.22798802,0.09781054
001733,0.2417419,0.119708896
085427,0.10930044,0.040457398
133781,0.17730555,0.0577875
118504,0.037360992,0.018371122
146478,0.2012621,0.11405486
049039,0.06323482,0.06306614
134950,0.1365503,0.049123425
093523,0.14691365,0.012557266
038818,0.08460635,0.03117654
075930,0.15710285,0.2516464
129097,0.28618014,0.09975111
108059,0.057420567,0.029741263
152425,0.10482429,0.05646146
001069,0.14650738,0.05255312
112001,0.20928629,0.07135946
083718,0.16322696,0.092512436
038830,0.06898728,0.018733129
133971,0.09044337,0.011621028
112767,0.13780937,0.07912557
074390,0.17649134,0.0670389
074384,0.1428342,0.060924027
127910,0.21306273,0.07187746
011508,0.19099309,0.06093675
038824,0.09727733,0.024788085
014316,0.026128301,0.00797284
149777,0.21712278,0.076434836
124996,0.13826816,0.09081197
094099,0.13887532,0.05525252
131425,0.034700662,0.041930523
097590,0.17377579,0.038489718
137054,0.086631335,0.059543725
055809,0.19444129,0.10136
073170,0.066464074,0.0089521175
107183,0.33534393,0.10340301
132138,0.14003806,0.068442196
138415,0.14976376,0.05343556
085816,0.16800752,0.09593301
056496,0.088770464,0.07614686
144938,0.22077362,0.08545151
044092,0.07873765,0.07668324
126603,0.1799862,0.091250814
120514,0.29675642,0.057741985
087967,0.051889032,0.013975899
111911,0.12346038,0.04569918
108298,0.20578776,0.098106675
029530,0.089639015,0.02830092
146685,0.23115942,0.09499903
014869,0.28141168,0.05846887
136404,0.20573616,0.091222554
118921,0.20775741,0.04351879
048864,0.064771764,0.040735725
056469,0.15274905,0.043466695
068587,0.22426265,0.061408777
108501,0.14699453,0.12294651
081457,0.09496848,0.0081484
073819,0.26975152,0.0015525718
130920,0.13648744,0.020979239
047202,0.10064506,0.04414413
019418,0.09790526,0.058707748
060865,0.094585486,0.043336708
060871,0.084100366,0.04611098
039904,0.08948449,0.024960281
118060,0.04038212,0.0007936188
127290,0.2757997,0.13842139
097547,0.19016808,0.112282574
032689,0.111188225,0.07439606
150018,0.114410706,0.063501365
130934,0.06983603,0.018537726
148131,0.14146872,0.067422695
120299,0.1609672,0.032933738
080775,0.23894575,0.05847012
128835,0.08903561,0.006356349
052633,0.074147955,0.046904087
040237,0.051546343,0.05570311
052141,0.257793,0.07265701
123974,0.20692426,0.06473237
143058,0.118590176,0.081350796
137901,0.19809695,0.11993846
108529,0.06609846,0.05958157
072290,0.08821089,0.065273285
055149,0.21943082,0.14341278
108528,0.14881091,0.13742885
137900,0.17153813,0.089379676
143059,0.16342376,0.088580936
123975,0.15273695,0.052964494
038399,0.11169593,0.0188465
040236,0.121751435,0.028596234
052632,0.13805465,0.08506841
080774,0.18675232,0.07258009
109144,0.117850356,0.007757136
106277,0.06675425,0.03484839
019425,0.08252729,0.039869376
118061,0.021418653,0.002879023
036388,0.19766323,0.09505694
068592,0.20579225,0.07609189
120298,0.2225037,0.07338477
148130,0.19622795,0.094023965
108500,0.09943103,0.08692201
148124,0.11071704,0.033786796
056468,0.14492638,0.055914413
000148,0.40035677,0.14012246
060864,0.08808516,0.05178814
130921,0.03745477,0.06598898
127285,0.2638588,0.13689837
087972,0.03710903,0.009826551
048865,0.12431221,0.0507977
118920,0.2109658,0.030749585
126602,0.24693297,0.08434537
144939,0.20532776,0.077959366
056497,0.20642118,0.14528145
029243,0.061046656,0.030673573
085817,0.14710417,0.09556071
068579,0.049299743,0.019959835
132677,0.088771366,0.01889913
108299,0.07342244,0.00872037
087966,0.03173538,0.009398197
120515,0.15571898,0.07056852
132139,0.046157915,0.023158623
107182,0.38915762,0.13411883
111938,0.11341144,0.07953884
097585,0.2286676,0.041588232
055808,0.22295077,0.111461945
073171,0.07982665,0.01580558
100835,0.29128194,0.16903238
138414,0.19157565,0.054802746
000821,0.110184506,0.040182594
068551,0.037580576,0.033070594
037041,0.19918585,0.09013068
125337,0.021056933,0.0062037674
024983,0.19510953,0.09309317
127520,0.2348404,0.048410274
031356,0.06130375,0.0295912
115592,0.10178723,0.018788824
037727,0.11635774,0.043644924
116514,0.26738712,0.022343436
127911,0.22654101,0.065288395
074385,0.086106434,0.026019026
149776,0.22140203,0.110131025
091309,0.15147671,0.12326604
014317,0.07924671,0.01583865
075925,0.24329129,0.09122635
038825,0.0361087,0.008973502
083719,0.17035127,0.100500815
112000,0.2204943,0.11580647
134979,0.14626655,0.02560243
129096,0.2501743,0.08269581
075931,0.19778922,0.14887837
098339,0.06878317,0.03398946
074391,0.15518649,0.06007711
110171,0.11227398,0.028835805
039291,0.082975805,0.035000194
133970,0.075242296,0.007455019
116528,0.23465677,0.03912253
107425,0.18901165,0.17468455
118505,0.032266434,0.0041954047
133780,0.15089768,0.03524788
085426,0.12827066,0.07572812
051111,0.14233452,0.060708765
048440,0.2788055,0.06304536
058135,0.13629268,0.07330445
038819,0.06712296,0.015020808
001040,0.25107983,0.13391387
093522,0.14852405,0.013067205
134951,0.11956005,0.047048684
113336,0.20553271,0.024935069
118277,0.120149136,0.01972538
097988,0.13483092,0.092628
017636,0.05882497,0.036513023
152418,0.09095927,0.043692656
070875,0.057736244,0.0054779625
001732,0.14316754,0.051689338
048454,0.022167372,0.009145291
129914,0.13579832,0.113360405
139534,0.13863158,0.04461927
140791,0.15349074,0.035830103
126414,0.041018374,0.0115375025
021409,0.15839748,0.04923551
133019,0.09111067,0.01618441
024217,0.07512355,0.012169744
129055,0.2269129,0.08627517
064627,0.19268624,0.13493478
069303,0.11482455,0.017427035
029041,0.15250562,0.09710959
056695,0.26616412,0.05676886
119828,0.19943145,0.03209376
139520,0.120470464,0.017601492
126400,0.1453163,0.035551094
061011,0.09655113,0.011969606
126428,0.30343905,0.13358834
149951,0.15979938,0.14514181
133025,0.26081002,0.082318366
001083,0.26856455,0.053894963
115948,0.071883716,0.0085677365
073367,0.24617216,0.12660731
097793,0.05170635,0.030277882
127722,0.061055213,0.022870295
132449,0.10798743,0.03007706
001929,0.31980622,0.04018417
071216,0.15307315,0.12253291
046525,0.13989955,0.038461037
104064,0.19889903,0.078793816
140626,0.21963872,0.07863698
012174,0.032719634,0.027425127
127865,0.11086231,0.008494076
110777,0.126613,0.069942534
004070,0.11792742,0.04997565
042025,0.10882578,0.076326504
066187,0.23319952,0.042674534
105408,0.13851695,0.11254699
042031,0.115183204,0.053617213
107579,0.05560448,0.009925079
080402,0.060557913,0.020616747
127871,0.11026695,0.027969416
144454,0.14149529,0.012085847
129874,0.06537766,0.0479785
014539,0.13903566,0.10189123
090639,0.105229355,0.052847758
148246,0.078580596,0.027607968
145762,0.080573395,0.014198156
145004,0.11856392,0.047787834
134825,0.22032642,0.16031165
042019,0.18188396,0.12717803
131791,0.16250624,0.07275673
114539,0.15873419,0.026627721
011333,0.06429718,0.039144047
133838,0.11407489,0.026479706
144468,0.04114603,0.012556023
010993,0.18268013,0.058015414
143307,0.0832701,0.055464234
122935,0.16971737,0.04025958
113530,0.07729591,0.020045567
116448,0.14261192,0.0761771
108845,0.1574106,0.08621493
062450,0.042295516,0.01507458
120111,0.07621086,0.08623844
066636,0.2370943,0.13103819
061159,0.21040726,0.122475326
030316,0.049967807,0.02284734
124411,0.06658053,0.043324463
115814,0.15316361,0.07376937
138038,0.16812563,0.08770834
024363,0.069312066,0.03929262
003904,0.21253723,0.056387197
141289,0.115697116,0.06287068
072131,0.19165538,0.11212084
003910,0.16954288,0.02826066
060535,0.0949815,0.042033512
064035,0.1044753,0.06258331
120105,0.10055576,0.039348666
112821,0.013357841,0.00235953
035534,0.19277002,0.11886871
073561,0.17872283,0.077629745
131020,0.07477736,0.03766866
108879,0.11386396,0.0221004
148285,0.086926214,0.02691588
107592,0.18607563,0.026972413
092953,0.12518315,0.017496925
051918,0.14651178,0.064792246
123342,0.14191408,0.025684211
036983,0.19645505,0.11991913
113281,0.12572365,0.026535152
038776,0.2151725,0.07344506
092947,0.10673769,0.023628764
036997,0.18327066,0.105603755
028571,0.14047025,0.045470428
006854,0.07743623,0.012820366
054874,0.17502718,0.09558191
138010,0.21590269,0.07827059
081085,0.09283393,0.033706795
025055,0.081982784,0.021814393
064009,0.26308584,0.13826269
001685,0.08488062,0.025179714
067500,0.18220644,0.096829414
052034,0.17019667,0.13033701
012376,0.062745854,0.034427278
148078,0.15628272,0.063814595
139681,0.14988369,0.012854998
126979,0.06963109,0.008171297
099345,0.21592596,0.13058592
114061,0.16766006,0.10633298
056520,0.124675535,0.039082076
010575,0.16669732,0.07589649
046733,0.08112753,0.04716884
119545,0.35232732,0.06366092
106465,0.23214038,0.14706121
110207,0.117174,0.01672951
146727,0.08277917,0.10293212
099437,0.16872309,0.10089904
074959,0.054923933,0.009060921
064592,0.17163584,0.076297194
092562,0.1786092,0.08899217
108306,0.14704405,0.03202535
098701,0.23605323,0.13047127
054479,0.19788316,0.097172804
006459,0.09459182,0.04751579
142569,0.16772681,0.08479152
114049,0.11735524,0.096444696
051267,0.058033407,0.033463378
105144,0.13378453,0.072750635
108460,0.19885173,0.10137655
086259,0.10353567,0.0079827225
119579,0.12804209,0.10028592
126789,0.09877983,0.018736836
087153,0.20645565,0.11551309
127497,0.14054732,0.021529663
108474,0.1050592,0.04669493
103521,0.20155628,0.07219272
051273,0.16763748,0.037968624
078839,0.20297523,0.14546123
057164,0.119630605,0.08998694
048044,0.07306527,0.010579121
095231,0.16994913,0.108057685
096738,0.13650724,0.035717763
107021,0.0804648,0.056541838
003535,0.058038075,0.019222928
141074,0.14132042,0.07091285
053302,0.27897325,0.05466706
122504,0.03031352,0.01926879
060045,0.012971491,0.009463593
026010,0.10944386,0.10301344
124175,0.088920236,0.012934049
043844,0.17263715,0.106506795
116879,0.2451727,0.06401923
089195,0.32790378,0.1347943
120313,0.11123192,0.04894736
119592,0.044775683,0.029463533
120307,0.1336195,0.06026559
099392,0.06890685,0.03158759
046928,0.071405895,0.023710346
122510,0.1699407,0.031324767
085963,0.06543818,0.01739373
093867,0.15159316,0.07963043
016879,0.1336884,0.119898185
027454,0.07567367,0.02078342
013929,0.14681855,0.029690608
089817,0.12977909,0.05289421
100799,0.20904586,0.10207759
080833,0.17617638,0.055881135
073763,0.113324076,0.025573166
135044,0.10902201,0.057837795
133435,0.07562865,0.042546973
071174,0.16422923,0.09788798
037121,0.015879245,0.011067198
085787,0.16951889,0.07823899
057819,0.2516995,0.10447734
109971,0.2592758,0.069868624
073777,0.09431423,0.06967834
087190,0.30244765,0.09825772
138212,0.15774985,0.13759449
038560,0.047715712,0.035412807
076654,0.17153423,0.11323592
113972,0.17759448,0.060670637
029350,0.100801356,0.04152464
071885,0.15118937,0.05834703
020374,0.083010666,0.046216927
064536,0.2035011,0.08159798
064522,0.15439396,0.0764387
144180,0.15613191,0.09242964
082919,0.06457019,0.039393716
011803,0.10533158,0.08946709
107913,0.039826218,0.022736015
028072,0.13207948,0.071908005
133446,0.08833812,0.010044881
067765,0.12843437,0.013992308
112488,0.17179061,0.09159295
081586,0.20685641,0.057507243
044802,0.13711403,0.08670337
096944,0.16031747,0.05278512
082931,0.07334409,0.042083997
135989,0.22359212,0.0753611
016822,0.05571257,0.022792865
067017,0.08047716,0.016657496
137152,0.25279066,0.041186452
033446,0.27451357,0.0555768
012488,0.15559179,0.026884494
075375,0.1814848,0.11386276
109902,0.22915734,0.07983055
123641,0.17032261,0.08460397
133452,0.1181656,0.044883814
036258,0.071769275,0.033454474
123899,0.053450216,0.016613979
016163,0.056562062,0.031558506
006370,0.06481847,0.056916345
114006,0.26046965,0.08942668
110260,0.2029766,0.10598618
128927,0.19313955,0.10995728
098028,0.035891987,0.016368581
087108,0.068804316,0.008051331
054436,0.124176495,0.05354477
116177,0.20017555,0.025041612
062184,0.07763086,0.08029229
142532,0.13038397,0.026898928
129393,0.10689707,0.030363537
042240,0.113375366,0.06781989
062190,0.1438587,0.14107972
110274,0.032291062,0.0029596165
123866,0.20206758,0.10713569
059660,0.09016437,0.042225767
000715,0.13605148,0.019430477
049473,0.10818441,0.06758384
131292,0.16246592,0.076613985
057665,0.13211492,0.0701907
155066,0.23835398,0.03985756
113033,0.21800418,0.11066312
092539,0.2543604,0.029668614
030198,0.06350499,0.06015177
055714,0.27168813,0.08357091
107046,0.2004543,0.10277836
045513,0.12969248,0.023523545
113027,0.1126957,0.06730839
058542,0.23715194,0.15986933
006358,0.06652032,0.0397592
069947,0.117757015,0.08430834
089482,0.16316544,0.074149996
069210,0.21784987,0.07087665
095915,0.26321417,0.27356747
132566,0.034567367,0.0048945365
142081,0.15280509,0.047534235
130371,0.13952531,0.05581482
129620,0.036048654,0.029130796
108836,0.298495,0.060670126
126507,0.11528488,0.035803784
069204,0.16171643,0.06960354
061670,0.13283187,0.07133457
110923,0.16193515,0.04439663
025032,0.0007816648,0.0008850986
140872,0.06336592,0.01198929
014589,0.1350699,0.025360668
049842,0.097510315,0.025204198
135221,0.13259242,0.071224555
049856,0.12104916,0.025585331
079995,0.2617684,0.03923913
068898,0.18634214,0.074560545
111397,0.2212185,0.075684726
148584,0.22861333,0.10471919
149842,0.11083764,0.04778752
086799,0.19117813,0.11242101
138063,0.2639609,0.07990405
085290,0.07627658,0.0052745626
115697,0.14594185,0.06196173
027802,0.12606889,0.07779572
089441,0.1456085,0.040128235
131912,0.044817936,0.0020285784
129185,0.05472415,0.014116209
064091,0.02272391,0.0025012363
054152,0.107981324,0.054076824
014576,0.07509002,0.028491907
067598,0.07497029,0.016768226
040133,0.16071047,0.053551964
044355,0.04267884,0.003098094
111368,0.08456288,0.06632473
116407,0.06457832,0.028728403
149103,0.14542437,0.0795724
003778,0.0586386,0.045872614
004017,0.027638363,0.0052438043
050446,0.20507249,0.083604135
040655,0.04023643,0.0066154255
127194,0.17848557,0.04327878
117057,0.077050954,0.04569321
019708,0.11868506,0.015527161
084159,0.23623021,0.033838008
029813,0.13389093,0.07555819
123494,0.065262415,0.025291242
114238,0.16679402,0.020577224
145711,0.24125266,0.09660108
025797,0.2181996,0.04450141
148235,0.067220666,0.030783588
129807,0.11052965,0.13574097
087322,0.11358869,0.036837347
098202,0.15907852,0.048047543
120189,0.0884255,0.08909021
027194,0.07889985,0.039812688
095726,0.1768607,0.026131004
145705,0.14608707,0.12500674
068683,0.07362068,0.039123833
036099,0.24074197,0.08009729
047660,0.083387,0.08585919
029807,0.15781863,0.054110862
127180,0.24801336,0.07378289
107250,0.11776832,0.051784582
120770,0.14093837,0.084281005
038895,0.013122015,0.012139295
029740,0.12877688,0.08838048
092868,0.19538441,0.11059907
153946,0.091758825,0.03897695
152480,0.13354315,0.055395465
050283,0.054378565,0.036250815
043599,0.06995436,0.019392846
081814,0.023272011,0.0027266939
025608,0.090826124,0.07948959
134077,0.23850322,0.04202595
079605,0.29336315,0.0726479
135369,0.104878455,0.06072348
026301,0.13110101,0.03901652
038881,0.053097825,0.013209929
007481,0.086997755,0.09914627
131899,0.07437336,0.031098759
121452,0.23866738,0.10747392
004836,0.13932873,0.10186422
073466,0.19625486,0.08666614
128476,0.1663179,0.062359102
106953,0.08501913,0.047636874
123523,0.09215168,0.019492812
084788,0.07911332,0.033986848
135341,0.09632753,0.072137
085482,0.1984877,0.07527388
056802,0.09607474,0.024329374
121320,0.17855285,0.07316834
127037,0.07922412,0.011152025
125620,0.043248884,0.009476403
067361,0.082583584,0.067678936
071503,0.13079408,0.119218394
007495,0.09144288,0.061650187
125813,0.013579328,0.0019754549
114416,0.115791276,0.01461887
048369,0.19001913,0.08499506
072787,0.24994323,0.13202912
062594,0.09690871,0.041385956
109447,0.1823524,0.04673215
084777,0.08415278,0.053263318
144547,0.13753477,0.06312656
010670,0.19778551,0.17702815
119898,0.030786738,0.012687001
110102,0.12584378,0.075300865
012067,0.19803749,0.06738507
054032,0.505081,0.13348918
096401,0.1669015,0.093503445
114402,0.05370085,0.004569674
150268,0.19101872,0.031821802
014358,0.15723911,0.075246215
003624,0.14194594,0.06911342
134922,0.10388681,0.016322972
143214,0.15142865,0.0684974
125191,0.1871525,0.06890122
092129,0.13488942,0.05206073
129973,0.07445501,0.037600733
045103,0.5172429,0.12679568
111220,0.093925424,0.036337696
125185,0.25346586,0.06808779
122832,0.30811206,0.07316103
011234,0.038772676,0.024902305
047072,0.10113929,0.024824033
134936,0.022977622,0.012738663
108017,0.062900394,0.010558099
024700,0.05873859,0.021373924
109686,0.16311483,0.10635612
118953,0.04541902,0.009075789
053588,0.23505244,0.0924649
073658,0.09484325,0.01743181
036304,0.061796445,0.06790683
057936,0.060263276,0.009362237
122365,0.03620635,0.007690018
025378,0.18907282,0.017101364
126103,0.23612836,0.11417603
044792,0.22503734,0.107510075
127209,0.10521865,0.014405556
072234,0.25133485,0.114023134
105916,0.10811222,0.018977433
070423,0.24182342,0.10449279
067639,0.15216611,0.094543755
120200,0.18035175,0.079936
126671,0.15985616,0.0982566
011787,0.082902454,0.056016672
115293,0.14718321,0.050150517
131325,0.14309265,0.03760177
111793,0.15616323,0.055996783
091187,0.0646993,0.025541786
071715,0.12082299,0.078787774
122359,0.11036763,0.047279067
027547,0.049097333,0.014742125
067163,0.14008263,0.05009542
026659,0.08704565,0.065471895
130991,0.07963073,0.004901392
137740,0.18528722,0.11929876
087097,0.044413555,0.0062730303
137998,0.08070633,0.011210128
011793,0.10321767,0.06847322
068536,0.044952724,0.03685572
114199,0.19165984,0.08796273
011778,0.09339092,0.046431188
146152,0.1955443,0.14186476
091178,0.12116966,0.032626715
088429,0.14714547,0.102906026
105719,0.20318264,0.04816348
019442,0.051258236,0.03152089
052127,0.12687482,0.060538307
087068,0.14244802,0.0734155
106562,0.16972385,0.04441407
052641,0.08622452,0.08949103
040245,0.21629323,0.049906157
116759,0.08359779,0.030788567
091622,0.46255043,0.12953925
069827,0.14568608,0.115006275
082886,0.18967803,0.067048945
016995,0.09108442,0.032462362
069199,0.070782594,0.026027724
141167,0.13490663,0.10627507
118012,0.1644333,0.10433502
107126,0.17886078,0.031033687
141173,0.18221432,0.083215505
130952,0.08035233,0.02811444
043016,0.058015693,0.035872366
044779,0.13763002,0.046247613
082892,0.07374352,0.022729652
069833,0.13365147,0.11398803
009678,0.16824639,0.07599906
082893,0.11781242,0.037652146
044778,0.049684197,0.029021177
098613,0.22085494,0.11998722
130953,0.14728773,0.029814051
107127,0.188633,0.022702564
055113,0.21272868,0.13222563
147265,0.090938665,0.10491102
090529,0.15149964,0.025262143
069826,0.19695038,0.13633537
000890,0.01914247,0.0044072983
091623,0.21006022,0.097822435
043765,0.029015131,0.013451855
116758,0.09149561,0.03436378
053576,0.05904184,0.008965563
141166,0.1080745,0.0685088
069198,0.2011077,0.070282884
016994,0.10333689,0.018709278
052126,0.059724566,0.07908416
040244,0.20032543,0.065148205
146147,0.11569994,0.11650264
106563,0.106684946,0.061104223
087069,0.26376203,0.051003642
014601,0.011967402,0.009884974
146153,0.214926,0.11737439
040250,0.06468079,0.07601389
011779,0.100665174,0.053974044
009888,0.042847756,0.008394957
143995,0.19457965,0.09438467
105718,0.14198464,0.060121834
088428,0.16695854,0.08890101
091179,0.07495007,0.017231232
130990,0.049990736,0.004300793
026658,0.10808087,0.080828935
114198,0.19580467,0.10029598
068537,0.03392935,0.033281762
011792,0.13360593,0.054991025
097285,0.04717016,0.007263679
087096,0.04082613,0.008220336
131324,0.119571954,0.022585114
013191,0.06304149,0.009187558
095486,0.15418465,0.1126093
011786,0.14598435,0.08585502
000853,0.1482787,0.041334786
115292,0.086346455,0.028478453
122358,0.08567729,0.042650618
071714,0.110502705,0.051822536
017491,0.06762233,0.043876477
027552,0.1102684,0.019211063
091186,0.122198194,0.01599248
121651,0.4822973,0.053363845
007872,0.093023755,0.058073327
105917,0.17229313,0.028949192
127208,0.108447626,0.016677527
150080,0.20897058,0.054779146
128885,0.18270566,0.021302724
126670,0.15454133,0.088276245
064331,0.117619,0.13885531
120201,0.1486738,0.07298077
067638,0.22178385,0.09191213
057937,0.039985575,0.030565083
060143,0.07332269,0.04284362
118952,0.05486154,0.009939534
109687,0.14099279,0.090597734
053589,0.2913212,0.0851133
024701,0.028634943,0.019115957
044793,0.13725337,0.029395124
126102,0.24335039,0.14549217
054580,0.088843726,0.04228647
122364,0.07725048,0.021593416
111221,0.09773172,0.048088107
045102,0.49633473,0.05081195
108016,0.13842861,0.019408926
134937,0.07649295,0.019830635
047073,0.116266355,0.050734647
115721,0.14277972,0.053924255
017644,0.05016441,0.06868022
134923,0.11510415,0.04734899
122199,0.13329253,0.016853262
057274,0.10762853,0.016720602
115735,0.23039249,0.106185734
070813,0.19676536,0.1328346
113344,0.21881269,0.019331234
064866,0.22325698,0.038993843
129972,0.053810593,0.03246864
125190,0.18709618,0.07600584
143215,0.21249495,0.095024504
012066,0.08141725,0.02621075
054033,0.0783857,0.008384158
013378,0.0820371,0.0510085
119899,0.08917144,0.02071988
110103,0.18876427,0.0873439
010671,0.23146418,0.110332794
144552,0.13336909,0.040408567
114403,0.06451646,0.0072952723
049062,0.41783392,0.32686234
096400,0.13849843,0.08639534
014365,0.19352765,0.08948925
005268,0.10121804,0.07597844
112066,0.2110372,0.12909532
048368,0.19792968,0.11078648
125812,0.06469798,0.013055803
114371,0.1417957,0.02276461
152324,0.19114336,0.09842824
133916,0.31897643,0.12768635
144546,0.09700839,0.029446082
109446,0.062940985,0.017157197
099041,0.18633762,0.091316074
062595,0.08702706,0.049034473
072786,0.22678277,0.091922335
096399,0.19062561,0.09415162
121321,0.1709354,0.081124224
122628,0.22044976,0.05600901
056803,0.13804194,0.06925427
028477,0.2069079,0.090981096
067360,0.0986506,0.04639426
125621,0.07478231,0.021643588
127036,0.020119935,0.0020743874
075764,0.10660318,0.11055908
121453,0.16270484,0.11227259
071516,0.1783987,0.021594765
135340,0.12991567,0.09397768
067412,0.110903434,0.05146953
133731,0.18465471,0.09031312
106952,0.24645807,0.10770776
128477,0.2021853,0.06360974
073467,0.05683677,0.051892683
135368,0.17883821,0.07648075
099096,0.112677746,0.09764144
108957,0.21616033,0.08704921
025609,0.1247268,0.06460446
026466,0.019809062,0.005612557
038880,0.051168784,0.011793439
123278,0.19021381,0.06691147
124517,0.043979287,0.016530372
009491,0.21421464,0.17236745
122166,0.18341339,0.057179313
029741,0.10348624,0.08297555
038894,0.028303301,0.014143456
126300,0.16366988,0.0665354
120771,0.076503165,0.019927697
043598,0.057607107,0.03196393
079610,0.19377781,0.08904176
047661,0.179289,0.09525051
068682,0.17706077,0.018779155
095727,0.22746512,0.029921547
145704,0.10653537,0.072609134
027195,0.048544947,0.035705656
141562,0.149348,0.105105564
120188,0.11640591,0.04434117
098203,0.24088952,0.066041246
106629,0.23620072,0.030389737
087323,0.15877454,0.04064218
098565,0.14068507,0.13452014
013556,0.08403754,0.052754108
107251,0.10657683,0.087986395
127181,0.19199345,0.08130036
084158,0.14901505,0.041729897
129806,0.33654633,0.11636207
148234,0.04394327,0.017806252
025796,0.115637556,0.060507476
145710,0.19698033,0.048544563
114239,0.107402906,0.015672283
149102,0.07113817,0.04471814
044354,0.12312462,0.08054027
056036,0.11931983,0.06973011
040654,0.111985,0.030001037
050447,0.21933267,0.07431068
129190,0.09437609,0.010348585
054621,0.1684152,0.10383444
110711,0.12662977,0.04295193
003779,0.048809316,0.040663373
129184,0.11685641,0.019370284
096560,0.1923776,0.073116556
131913,0.12916854,0.027054474
027803,0.13874209,0.048713516
094411,0.19137736,0.06500132
068872,0.016142871,0.0062006684
077952,0.10972908,0.12665926
014577,0.17024261,0.057499412
052522,0.18887155,0.10317042
013218,0.04448791,0.027695136
099135,0.2199794,0.07600381
148208,0.17208564,0.06163437
054153,0.11105746,0.101011254
111396,0.077764854,0.024065986
033123,0.2288597,0.07894871
123442,0.19158217,0.11583137
068899,0.22739765,0.09686627
049857,0.12072002,0.034814812
135220,0.140071,0.05741186
070768,0.13841318,0.075223334
085291,0.1427452,0.040617205
037423,0.11301809,0.097185016
138062,0.25369185,0.07171213
148585,0.32252106,0.11179339
025033,0.00050927326,0.000551954
125999,0.11118912,0.06125514
071304,0.07906855,0.048290074
049843,0.09066432,0.018823244
111382,0.14576095,0.06653117
014588,0.045692105,0.031783625
140873,0.06400016,0.008345037
137423,0.13154939,0.075132765
069563,0.26874098,0.13541093
142094,0.16726865,0.05903719
066650,0.055145625,0.04191776
126506,0.12672864,0.036408007
120177,0.09578367,0.032451395
062436,0.15029807,0.04386068
060547,0.040066965,0.03327193
069205,0.13017444,0.09274169
124477,0.25867563,0.121201634
040683,0.037166793,0.02452128
069211,0.18706636,0.085556865
108837,0.17752223,0.05919492
126512,0.06693803,0.006305364
130370,0.16137339,0.07561881
142080,0.32796162,0.09427545
066644,0.06624663,0.045747273
132567,0.3791903,0.045678552
095914,0.23341113,0.15156631
058225,0.16054787,0.068065345
145260,0.24149373,0.10318745
113026,0.077824764,0.08514149
087121,0.093774825,0.066252775
058543,0.19637473,0.11645892
107047,0.13270094,0.05927907
055715,0.23688751,0.07520744
092538,0.26197574,0.03913843
113032,0.1175033,0.10124848
013768,0.05748605,0.055906292
062191,0.09802159,0.10172165
042241,0.10973871,0.055309556
129392,0.14428116,0.044359747
142533,0.17385976,0.11535516
000714,0.28969985,0.03432945
056552,0.20995694,0.18038358
123867,0.20124303,0.11350161
118629,0.06860496,0.021034898
110261,0.22332533,0.14656666
059675,0.10063206,0.087290466
114007,0.22046599,0.06551906
057658,0.057451315,0.037633155
016162,0.044283528,0.037887305
007709,0.02945285,0.007114174
062185,0.25466865,0.16765144
116176,0.12531021,0.03298915
054437,0.048870236,0.02634658
032759,0.06926363,0.01667041
012489,0.15589303,0.045567412
075412,0.14218746,0.06723401
067016,0.091760114,0.016263908
124891,0.17437226,0.04574676
069985,0.16268335,0.08212296
133453,0.13115647,0.013909245
037147,0.16027062,0.0407786
109903,0.25987178,0.05313074
075374,0.18738388,0.12825052
091958,0.1902263,0.05858019
067764,0.16468701,0.021111159
133447,0.09252797,0.020944586
082930,0.10136892,0.028037736
096945,0.2295146,0.0878262
131536,0.1929969,0.14995351
044803,0.105873376,0.020970136
020361,0.049249224,0.042762134
082918,0.10545737,0.017504428
144181,0.14654456,0.10266274
122204,0.15749153,0.04412735
064523,0.17274255,0.10136363
107912,0.06471356,0.004295204
069761,0.098413244,0.012287409
113973,0.16462351,0.07031178
029351,0.18590382,0.061246477
060037,0.044981223,0.010283372
063258,0.25784826,0.08941414
089859,0.21501033,0.13891679
064537,0.17897019,0.04279231
020375,0.10446973,0.023988247
071884,0.20178963,0.041844137
069763,0.0797699,0.020234207
132773,0.043839335,0.002598237
107910,0.12598363,0.024152754
032001,0.1468617,0.07425682
064247,0.09123782,0.048208974
035008,0.07540966,0.006712137
064521,0.114226304,0.06432588
060753,0.14216259,0.07539999
076131,0.29389346,0.11357727
075438,0.10307197,0.03011231
064535,0.15756431,0.07948965
064253,0.10921076,0.08788691
130170,0.09904338,0.089003086
133479,0.23389575,0.07738593
036273,0.06581922,0.058943674
113971,0.10375849,0.10715103
075376,0.11073786,0.117067434
109901,0.15611796,0.039373554
