track_id,zero_crossings
045387,30461
045388,43479
045389,28281
045390,20627
045391,45497
045392,55877
045393,29677
045419,20157
045420,13401
045423,102801
045427,39247
045429,14943
045463,83343
045469,71713
045474,40615
045475,42197
045485,51198
045486,61448
045502,51407
045503,44951
045504,60225
045505,71069
045506,60887
045507,55379
045508,42543
045513,46244
045514,64897
045515,32813
045516,66398
045517,96229
045518,28664
045519,21480
045520,60928
045521,30701
045522,36834
045523,51564
045544,49241
045550,60135
045551,50697
045610,56551
045611,73715
045612,28215
045613,30583
045614,48115
045615,40569
045616,76393
045617,34163
045618,54589
045619,25499
045620,36043
045921,24858
045934,29475
045941,22208
045953,34181
045964,51815
045972,50896
045980,87201
046005,139937
046007,25345
046008,33238
046011,79710
046012,35976
046013,35571
046014,25706
046015,39925
046016,28065
046017,50531
046018,35473
046019,35475
046020,34993
046021,25168
046022,36788
046023,43752
046024,27918
046025,34769
046026,26024
046028,5731
046029,37734
046043,73358
046048,48648
046054,79247
046058,22581
046059,29339
046063,34568
046064,9559
046065,36019
046066,45301
046067,11692
046068,28061
046069,87275
046071,109303
046072,118409
046073,122035
046074,98625
046075,94189
046078,58498
046079,54012
046080,62994
046083,72587
046084,82035
046085,64415
046086,43163
046087,47251
046088,39221
046089,42475
046091,37109
046100,79417
046135,45781
046136,42415
046137,50863
046144,50077
046145,55837
046146,73921
046147,47963
046148,75253
046149,58223
046157,50083
046158,5933
046159,47183
046160,60343
046161,101273
046162,11645
046191,45147
046194,43163
046198,52931
046204,53573
046205,56725
046206,60421
046237,60199
046238,50991
046239,77941
046241,90573
046243,67729
046244,35575
046302,158439
046311,153925
046324,29077
046331,30543
046465,132125
046468,121417
046470,139981
046474,97621
046475,101263
046476,94265
046477,63917
046479,64819
046480,28959
046481,78219
046483,94439
046485,67247
046486,20631
046505,39255
046506,8677
046507,44463
046508,99875
046509,61125
046510,30937
046511,34079
046513,36547
046514,9492
046525,22935
046526,23247
046527,55318
046528,31496
046537,64173
046538,61683
046539,55939
046540,54085
046542,76993
046543,61085
046544,52785
046545,72911
046611,49045
046637,59497
046642,44943
046648,44225
046652,57319
046695,35433
046710,111409
046711,128229
046712,112207
046713,118719
046717,43053
046718,28477
046720,52917
046726,66245
046727,30203
046731,118431
046732,22103
046733,45843
046735,69739
046736,46481
046739,67093
046740,99083
046757,66194
046836,86899
046837,70697
046838,69477
046839,60075
046840,30527
046841,60137
046842,35139
046843,31139
046844,53217
046846,130449
046851,69435
046854,67431
046855,71917
046856,88807
046927,88515
046928,47217
046930,78673
046935,75725
046936,89115
046984,46451
046999,81964
047008,69729
047010,29612
047011,12738
047012,50456
047013,18245
047014,83468
047015,55752
047016,64821
047017,66284
047024,36905
047025,82957
047026,64597
047027,75907
047028,43527
047029,69607
047030,77973
047031,70747
047032,32777
047035,45445
047036,67961
047037,73549
047068,79135
047069,60147
047070,60881
047071,58081
047072,53561
047073,30259
047074,30617
047075,48353
047076,42191
047077,53405
047100,69779
047119,64137
047121,73077
047156,75141
047160,79411
047164,74297
047192,28549
047193,54311
047194,58709
047195,46425
047196,47841
047197,64963
047198,36145
047199,58503
047200,16089
047201,58573
047202,81937
047260,34377
047319,22857
047320,22678
047321,12492
047322,35817
047323,25498
047324,23607
047406,50208
047414,52987
047419,93007
047420,71828
047449,60211
047463,22947
047464,65225
047465,67457
047466,74847
047467,88227
047468,64173
047469,72547
047470,58715
047471,58831
047473,62757
047474,48897
047475,48078
047477,45029
047478,73440
047479,42766
047480,43950
047481,54973
047482,74231
047483,55881
047499,58133
047500,47157
047501,43003
047502,56246
047503,48599
047504,43697
047505,59905
047506,48701
047508,50121
047509,11039
047510,56763
047520,63903
047521,55171
047522,65249
047523,58737
047524,57409
047525,62375
047526,49819
047594,42659
047595,53987
047596,45865
047597,44515
047598,43801
047600,46943
047601,36683
047628,82579
047629,48301
047657,35626
047658,45692
047659,42399
047660,36257
047661,58415
047662,37593
047663,46695
047665,110522
047666,43603
047670,93869
047671,85147
047672,66915
047675,40517
047676,73301
047707,38371
047708,45377
047712,17679
047720,59069
047740,85093
047741,91363
047742,66635
047743,93591
047745,67797
047746,82473
047755,59411
047768,41025
047769,82157
047770,39691
047771,31051
047772,16909
047773,55587
047774,67313
047775,21965
047776,82005
047778,29451
047782,28836
047820,69193
047822,39897
047824,108841
047825,24825
047826,41885
047832,20601
047833,34005
047834,67159
047835,41871
047836,67631
047859,48087
047865,35795
047867,40741
047868,27743
047870,147098
047874,69319
047882,67477
047894,27337
047895,56856
047896,37143
047897,31001
047915,35913
047916,58433
047917,41853
047918,43475
047919,54615
047920,34689
047921,44647
047922,65131
047923,39819
047924,67895
047931,28561
047944,45039
047945,47987
047946,59663
047947,53519
047948,61077
047951,65661
047955,80853
047956,77709
047957,63009
047998,35111
048008,69871
048015,29927
048042,53679
048043,36301
048044,32509
048046,57557
048064,63561
048067,40201
048069,52171
048070,63631
048087,67229
048088,56329
048089,93867
048090,66973
048091,64451
048092,111303
048156,162815
048157,83615
048158,58665
048159,116365
048160,107999
048161,32019
048162,38747
048163,112662
048164,48746
048165,20903
048166,81908
048167,44776
048207,43834
048216,47987
048229,126589
048230,91551
048263,70853
048265,87465
048268,62153
048269,55885
048289,43092
048290,32868
048291,62809
048292,10910
048293,76459
048294,36916
048295,39727
048296,30382
048297,41601
048298,28419
048306,38263
048307,4967
048311,21613
048317,29993
048319,110901
048326,12529
048329,15425
048334,25441
048344,87169
048345,51949
048346,63001
048367,25999
048368,96635
048369,65001
048370,32631
048387,25191
048388,32417
048389,40943
048390,44431
048391,43711
048392,32827
048393,43335
048394,22837
048395,30679
048396,34769
048397,49149
048398,41963
048399,65189
048400,36383
048401,29591
048402,31449
048403,41909
048404,36485
048406,50287
048407,31791
048408,41495
048410,24769
048411,15905
048412,33237
048413,22210
048416,12092
048418,12212
048434,66701
048435,85835
048436,46901
048437,19495
048438,35715
048439,68409
048440,37215
048441,63217
048442,17393
048443,72825
048444,114503
048445,64495
048446,69977
048448,68505
048449,25377
048450,42765
048452,151784
048453,54799
048454,84307
048456,76735
048457,44508
048462,88921
048463,25769
048464,31583
048465,27355
048466,37417
048488,41321
048489,52985
048491,52683
048492,47399
048493,57247
048494,47647
048530,84093
048532,72535
048533,43081
048535,70243
048537,53953
048553,57359
048554,35645
048555,39155
048556,84791
048557,73609
048558,67553
048559,56055
048560,36187
048596,45745
048597,77875
048598,61199
048599,47909
048600,52825
048601,49287
048602,48347
048680,34747
048681,69839
048682,66277
048730,50561
048731,89059
048754,38721
048763,50949
048778,40635
048782,37333
048793,25927
048796,14290
048805,50168
048806,42371
048807,27757
048808,86427
048809,59541
048810,77964
048815,51771
048820,76027
048822,60938
048826,60566
048828,68088
048852,18642
048853,16061
048854,26331
048855,81309
048856,23914
048857,27966
048858,18288
048859,33232
048860,24929
048861,10529
048862,57786
048863,23438
048864,35526
048865,39107
048902,76061
048910,84219
048925,30659
048931,43797
048933,57189
048949,1
048973,30271
048983,32240
048986,20807
048990,22288
048999,43367
049023,18983
049027,58205
049029,22085
049030,18971
049031,24699
049032,29255
049039,95054
049060,66083
049061,77045
049062,212855
049064,207021
049066,8673
049067,166497
049068,33799
049070,164017
049071,57655
049072,71735
049073,55079
049087,90589
049098,58279
049099,70271
049103,69429
049106,77463
049130,53943
049135,25757
049136,24933
049138,64101
049139,24245
049161,61079
049167,238568
049169,32423
049173,157703
049355,85887
049361,81117
049363,61757
049364,57213
049365,62489
049393,67441
049394,27353
049395,31447
049399,120339
049401,73057
049404,36979
049406,59879
049407,84827
049408,109125
049427,107471
049431,81683
049433,95705
049441,82941
049443,85905
049444,36885
049448,57605
049471,71795
049472,23999
049473,26289
049475,32393
049476,103809
049477,87613
049478,53503
049479,67235
049481,24091
049529,37041
049530,39595
049531,41651
049532,44283
049537,26117
049581,28483
049582,37663
049583,39557
049584,43239
049585,42525
049602,47819
049605,92109
049607,75363
049663,8597
049811,79813
049812,89435
049813,71163
049814,87085
049815,72475
049816,79685
049817,82521
049819,62352
049842,29449
049843,36475
049844,34475
049845,31477
049846,36893
049847,41755
049848,26961
049849,33479
049856,27651
049857,36629
049930,188689
050056,65723
050058,31300
050059,29429
050060,24587
050061,44397
050072,60997
050137,58923
050138,69729
050140,56243
050141,107535
050163,47691
050164,37059
050165,82647
050167,25225
050264,48491
050267,82993
050268,58296
050269,83137
050270,92500
050272,37677
050273,26018
050274,104740
050275,57693
050276,45946
050283,51261
050284,75245
050288,33087
050291,41418
050312,29678
050320,23715
050321,109927
050322,101730
050323,81012
050367,26739
050368,32920
050369,31079
050370,36447
050371,17616
050386,29215
050387,45854
050388,86299
050389,74683
050409,74637
050410,95433
050416,44872
050444,60235
050445,56247
050446,54757
050447,62273
050448,47371
050449,23005
050460,58091
050466,53712
050539,91749
050540,80589
050541,92227
050542,61249
050543,89709
050544,63185
050545,81333
050546,99597
050598,58089
050608,23581
050609,33163
050610,69703
050611,54567
050612,44309
050613,46859
050614,33417
050616,24339
050617,26183
050618,45563
050619,32183
050620,43165
050621,56771
050622,32721
050623,45431
050650,103782
050651,86995
050653,53206
050671,77155
050672,35887
050673,79779
050745,45293
050748,89053
050749,81517
050750,51749
050751,71397
050752,98013
050753,66241
050754,84055
050812,84250
050818,69463
050819,74753
050820,77089
050821,65301
050822,100577
050823,85805
050828,82631
050829,174303
050830,92929
050832,62411
050833,111391
050836,46245
050837,51467
050851,37883
050852,50007
050853,26639
050854,30361
050856,35873
050857,36655
050858,31453
050859,56289
050860,30869
050861,43619
050862,34899
050863,64743
050864,38481
050865,30127
050866,72991
050868,32223
050869,42061
050882,21782
050884,80015
050888,14443
050890,14422
050891,16489
050892,42918
050952,30618
050954,15325
050955,44324
050956,42248
050958,36931
050970,13034
050971,29855
050972,21127
050975,32416
050988,13034
050989,29855
050990,21127
050993,32416
051004,26422
051005,13127
051006,40446
051022,18224
051023,27302
051111,10780
051112,33388
051113,8300
051114,58523
051115,22458
051117,49636
051118,85068
051120,65854
051144,31325
051146,58547
051149,41101
051151,10963
051157,10021
051158,38317
051166,10217
051167,18003
051168,17122
051169,31761
051193,33987
051194,61495
051197,33992
051200,56943
051201,49285
051202,100542
051203,67593
051260,25217
051261,76059
051262,25623
051263,69692
051264,12803
051265,47377
051266,68983
051267,52819
051268,41379
051269,43913
051271,52655
051272,40771
051273,17139
051274,74503
051275,28961
051276,49247
051278,86883
051289,89791
051291,111113
051292,115437
051296,91041
051297,15585
051299,23045
051301,31863
051303,27111
051304,31835
051305,27913
051309,66367
051316,70589
051317,67281
051321,19711
051322,18425
051331,34107
051332,33251
051333,34927
051344,84229
051355,86908
051359,73839
051360,107745
051382,40645
051383,53965
051387,58743
051388,66069
051479,16725
051481,60691
051502,104369
051503,55701
051505,34407
051506,35987
051508,53245
051511,59765
051512,72523
051513,38583
051514,26705
051515,33031
051516,58659
051517,30493
051519,48161
051547,76015
051548,57393
051549,80951
051552,70209
051555,78115
051557,47719
051575,8439
051576,38149
051577,18165
051578,22005
051579,25287
051586,92461
051592,52995
051595,84005
051596,84389
051597,83231
051598,83115
051599,83647
051600,83189
051601,38365
051602,79521
051603,79527
051604,78535
051646,63279
051650,58013
051651,51792
051653,25709
051655,43197
051657,31445
051659,37183
051661,32987
051663,50343
051667,35389
051678,77016
051680,31239
051683,23239
051689,34567
051690,50199
051711,58125
051712,67861
051713,60019
051714,40491
051715,68535
051716,77373
051765,58035
051766,61085
051767,56183
051774,64547
051775,60133
051776,43149
051777,48953
051778,43065
051779,66349
051780,59765
051784,72505
051785,17305
051786,32407
051846,14692
051847,30449
051848,12634
051849,20363
051850,45495
051851,28239
051852,26867
051853,18567
051854,32493
051855,38234
051856,35556
051857,28313
051858,42846
051870,45219
051875,54955
051876,55559
051918,47992
051919,51917
051923,48523
051924,47549
051925,40218
051926,38359
051927,49362
051932,67011
051933,76541
051934,83501
051936,59523
051937,52451
051938,37085
051939,67501
051940,48413
051941,19839
051942,18799
051943,17475
051944,21203
051945,30333
051946,24825
051947,14345
051948,16673
051949,20337
051950,117606
051951,54433
051952,53662
051953,15482
051954,33234
051955,30820
051956,46757
051985,95741
051986,71649
051987,56999
051988,67685
051989,44329
051991,81123
051992,50773
051997,81227
051998,48843
051999,60217
052000,52375
052001,135037
052003,83721
052004,86379
052005,81049
052007,91181
052008,75547
052033,47327
052034,35259
052035,24477
052036,50651
052037,15655
052038,35989
052039,58357
052040,35709
052041,61149
052042,89833
052043,38691
052044,24269
052045,18787
052113,26689
052114,79145
052115,73633
052116,77150
052117,58699
052118,38099
052119,60089
052120,51479
052121,42097
052122,46055
052123,65999
052124,51421
052125,56583
052126,51019
052127,44659
052128,52531
052129,47741
052138,45275
052141,15599
052220,61313
052221,76819
052222,88399
052224,59541
052225,50905
052229,53645
052250,47901
052254,38795
052255,22301
052256,57639
052257,37799
052258,62983
052261,43055
052274,38735
052276,71311
052339,58281
052351,75577
052352,50371
052353,62329
052354,47729
052355,71655
052357,56465
052358,52403
052359,55129
052360,58185
052361,61479
052362,61085
052363,55005
052364,47777
052375,45355
052378,31605
052380,53865
052387,72981
052389,140965
052393,42781
052404,61483
052405,62967
052406,40363
052407,66911
052408,59831
052409,66697
052444,81085
052446,36269
052447,32387
052448,47037
052449,31467
052451,21169
052452,39667
052473,63501
052474,62079
052475,57707
052476,53777
052477,65747
052478,61213
052479,58367
052484,72881
052485,69763
052487,59909
052489,63129
052493,82059
052500,25569
052501,32139
052502,35541
052504,32985
052506,33575
052508,61305
052520,71029
052521,68799
052522,64511
052547,39885
052563,85681
052564,62987
052565,83019
052566,81605
052567,85667
052568,79089
052569,72984
052571,28985
052573,27733
052577,58963
052578,54439
052579,45333
052583,68043
052597,86321
052599,57583
052628,99849
052629,76833
052630,48864
052631,32481
052632,74599
052633,144355
052634,26219
052635,68771
052636,23195
052637,28117
052638,79027
052639,46285
052641,118803
052642,41193
052644,66453
052645,60283
052646,32570
052647,113659
052648,29775
052649,28966
052650,33391
052696,57389
052697,61443
052728,21171
052729,49807
052734,18071
052735,44767
052737,27007
052859,52611
052860,126255
052861,141243
052862,60659
052876,59025
052881,59673
052898,92153
052899,95523
052909,86065
052910,70645
052911,79503
052912,92999
052945,24377
052946,29273
052947,28513
052948,42517
052949,52745
052950,38065
052951,27365
052952,55565
052953,29345
052954,24741
052955,25543
052970,56199
052971,62093
052974,43185
053152,25591
053154,48621
053156,68153
053157,65939
053158,83847
053159,50967
053160,55111
053207,82597
053228,66443
053229,56345
053230,40293
053231,25807
053232,57555
053299,39255
053300,52901
053301,47643
053302,20863
053344,13627
053349,17021
053354,23253
053355,13685
053367,68445
053368,64361
053369,86123
053370,77305
053372,78505
053373,91229
053374,72793
053375,88163
053376,86065
053377,146197
053378,21797
053379,40445
053380,48175
053381,58025
053442,23355
053443,47714
053444,53114
053445,68639
053446,68849
053447,54329
053448,73876
053450,59260
053451,75188
053452,57936
053453,76313
053455,38279
053457,79151
053458,63141
053459,65464
053460,52468
053461,56668
053462,59382
053496,59571
053498,43647
053499,22871
053573,26379
053576,32119
053577,56265
053578,51195
053586,48343
053587,55309
053588,48493
053589,50859
053591,48139
053592,34449
053636,41500
053664,92851
053666,66949
053675,32293
053685,16837
053686,150687
053687,85205
053688,24955
053689,49110
053690,68203
053691,219115
053715,54791
053723,60252
053724,45424
053725,57644
053726,81272
053727,57407
053728,61382
053729,27346
053730,10326
053731,29257
053732,52970
053733,11442
053735,111105
053736,94703
053737,109575
053738,109053
053739,104033
053740,108321
053741,148427
053742,114913
053743,110145
053744,101739
053745,52001
053746,28151
053749,52477
053758,48407
053807,92442
053859,65934
053860,52275
053861,70088
053862,64279
053863,62592
053898,52465
053899,33731
053900,36179
053901,51419
053937,63643
053988,41459
054004,59887
054005,40467
054013,76627
054019,56099
054022,60283
054023,38953
054024,18324
054025,26299
054026,24053
054027,28246
054031,38394
054032,29754
054033,34409
054034,67843
054036,21060
054037,81133
054038,48511
054039,27094
054040,123825
054051,34199
054055,22912
054056,32018
054061,33447
054062,31385
054063,38431
054064,30443
054065,68149
054070,69217
054072,99357
054077,116899
054078,111513
054079,29733
054124,13339
054125,13261
054126,15431
054127,22809
054128,17453
054129,27503
054130,21811
054131,13197
054132,25425
054133,15281
054134,19923
054135,12075
054136,22421
054137,24415
054138,15663
054149,35006
054150,67918
054151,38848
054152,32144
054153,37350
054154,54720
054155,50803
054156,34622
054158,7731
054159,22645
054160,12548
054161,48153
054162,74489
054163,56401
054201,69931
054202,50943
054217,57859
054234,36801
054235,38329
054236,44121
054237,23847
054254,59481
054256,57107
054257,32005
054258,95485
054259,76679
054262,50585
054263,104397
054264,87439
054265,32441
054266,69105
054267,69951
054268,67977
054294,15025
054295,18345
054296,20009
054297,28423
054298,66727
054332,68720
054333,62261
054335,49118
054337,56529
054338,77521
054339,137479
054348,29681
054349,43291
054350,22457
054362,57903
054363,81547
054365,82051
054368,54951
054376,72635
054433,31722
054436,50204
054437,40561
054438,66050
054442,59781
054443,53950
054461,36579
054463,51816
054464,49672
054465,69916
054466,64824
054467,43917
054468,41249
054469,40024
054470,50054
054475,50559
054476,88477
054477,56763
054478,30595
054479,23539
054480,39519
054481,74956
054482,42043
054483,42571
054485,31285
054486,52005
054487,54027
054488,54849
054489,30099
054490,50929
054491,53005
054492,45503
054493,66975
054495,22829
054496,61225
054553,38409
054554,45169
054555,103156
054556,55950
054557,70803
054558,35951
054560,95345
054561,36146
054562,47547
054563,19239
054568,104937
054570,63813
054576,48105
054578,68043
054580,68701
054596,84138
054621,110619
054622,107327
054623,111831
054624,116945
054625,118005
054626,116541
054627,24539
054630,43507
054631,29723
054632,32621
054633,56437
054634,18669
054635,68473
054657,93167
054658,33901
054659,88037
054661,19655
054662,34411
054664,17057
054665,33855
054666,28749
054667,28177
054699,36223
054700,39731
054701,46045
054702,44589
054703,55607
054704,66821
054710,27663
054711,103087
054713,69683
054714,19273
054716,68401
054719,72971
054721,47069
054722,100601
054724,90851
054726,60329
054728,82741
054730,77019
054732,75493
054733,60847
054734,77089
054735,70026
054736,59826
054747,98825
054749,79421
054751,84291
054753,70207
054754,106971
054831,79177
054833,56495
054834,71481
054835,37179
054836,83565
054837,64581
054838,86275
054839,32821
054841,23605
054848,30285
054849,48625
054850,38249
054870,131309
054871,21576
054872,114093
054873,46835
054874,51897
054875,58899
054876,62281
054877,33755
054878,38637
054879,39027
054880,56341
054881,57767
054882,36997
054883,35591
054884,53093
054885,55467
054886,19526
054930,58319
054932,93607
054934,86238
054935,77937
054937,74064
054938,69677
054939,93367
054942,67599
054946,111801
054963,79921
054964,52091
054965,28855
054966,60879
054967,93693
055076,33955
055097,37511
055098,53017
055099,47783
055100,83843
055101,51849
055102,77605
055103,61621
055104,84187
055106,92989
055107,66017
055108,89621
055109,41093
055110,70203
055111,62233
055112,70515
055113,84257
055114,30573
055115,79969
055116,89433
055117,75069
055118,47401
055119,107917
055120,106817
055121,60987
055122,88643
055123,74665
055124,88837
055132,38365
055145,39401
055146,63183
055148,95403
055149,93922
055150,34051
055151,47659
055152,34503
055153,42263
055155,66607
055156,50217
055157,47375
055158,44945
055159,78935
055160,44401
055161,77218
055163,43109
055164,109827
055165,94966
055183,81759
055184,84775
055185,39357
055186,13239
055187,52623
055189,79133
055190,73443
055191,83269
055192,127519
055193,48541
055194,117221
055195,172717
055200,52577
055201,53443
055231,24969
055232,31665
055233,39145
055234,40063
055235,44583
055236,43264
055237,39710
055238,59748
055240,37909
055241,22668
055242,18679
055255,78135
055256,65333
055257,63517
055259,79985
055260,65863
055261,70357
055285,104001
055286,59237
055287,77983
055288,72747
055289,69981
055290,67635
055291,81961
055292,90627
055293,50481
055294,79517
055295,54191
055397,49229
055398,54529
055399,64239
055400,61337
055401,39153
055402,68029
055403,67631
055404,46829
055430,87607
055436,58357
055437,72433
055449,70875
055451,82759
055452,59427
055479,37985
055480,156121
055481,71193
055532,52187
055547,36833
055548,51649
055549,34151
055550,31121
055553,26531
055554,36863
055555,39395
055557,37229
055558,47069
055562,47010
055563,99864
055564,50476
055572,78483
055573,69953
055574,69755
055575,66123
055577,103879
055579,86773
055580,86071
055709,19551
055710,25581
055711,44563
055712,42267
055713,55305
055714,42329
055715,37971
055716,92059
055717,49391
055718,54207
055719,71577
055756,29256
055757,82065
055758,54816
055759,47425
055760,61935
055761,56808
055762,80024
055764,101189
055765,46821
055766,118436
055767,26641
055768,67936
055769,54807
055770,81621
055771,85166
055772,108271
055773,3995
055774,16556
055775,25073
055776,34277
055777,22355
055778,114517
055779,91473
055780,81941
055782,105987
055783,40955
055786,90373
055807,75761
055808,77327
055809,125515
055810,101615
055811,134269
055821,44966
055822,23361
055823,21823
055824,22251
055825,31336
055826,101883
055827,101961
055828,87823
055830,94501
055831,102725
055832,98389
055833,86803
055898,23888
055899,58206
055900,46687
055901,73717
055902,73513
055905,63943
055906,68169
055907,84193
055912,67811
055913,64245
055916,71889
055917,73245
055918,76499
055920,75563
055921,80537
055922,81791
055923,92241
055925,90293
055928,86067
055938,37195
055947,55883
055948,81213
055949,102673
055950,95995
055951,85597
055952,54811
055953,60201
055954,31849
055955,59163
055956,86659
055957,53755
055958,49197
056006,23519
056007,20725
056010,27741
056011,16527
056012,74091
056013,90699
056014,85657
056015,43449
056017,14519
056019,24901
056020,60337
056021,50753
056022,77711
056028,76723
056029,60904
056030,52691
056031,41516
056033,155087
056034,33927
056036,94683
056048,42647
056049,39335
056050,66931
056051,41705
056053,40721
056083,20933
056120,85863
056143,78971
056145,76563
056146,68369
056147,82313
056148,63839
056149,65811
056150,75819
056151,65477
056152,60675
056160,62057
056163,70977
056166,89871
056167,90767
056168,78199
056169,88091
056171,107609
056174,77247
056175,71365
056176,80617
056177,102333
056191,56265
056247,30756
056248,35222
056249,45186
056273,41200
056274,62321
056275,52770
056460,60941
056464,50561
056465,63305
056466,55369
056467,121703
056468,42429
056469,27235
056470,55209
056471,49911
056472,50487
056474,89853
056476,88871
056490,90801
056491,55365
056492,62279
056493,91651
056495,57001
056496,100241
056497,33637
056498,88145
056499,54823
056516,33447
056517,38485
056518,49527
056519,28995
056520,55533
056521,32743
056522,21061
056523,44719
056524,35020
056525,39884
056526,11033
056527,65373
056528,47859
056543,38112
056545,42907
056547,59899
056548,55622
056549,50418
056550,45826
056551,68384
056552,107009
056553,108565
056554,112107
056555,94485
056558,62233
056559,104747
056560,19805
056567,42841
056575,56005
056629,69755
056631,70803
056638,95461
056639,24039
056640,58653
056641,98155
056645,56949
056646,61391
056647,39637
056648,51919
056649,51123
056650,52537
056651,51429
056652,97763
056653,73195
056657,95687
056658,86487
056659,87343
056664,84529
056665,46007
056666,75965
056667,42221
056680,32349
056686,24136
056687,25733
056688,58058
056689,59159
056690,19112
056691,77323
056692,66177
056693,64940
056694,64331
056695,16249
056696,49792
056795,27768
056796,34381
056797,19682
056798,21104
056799,25937
056800,37622
056801,15427
056802,26093
056803,38315
056804,22387
056805,32830
056836,56181
056837,46271
056839,62621
056840,63099
056841,78171
056842,79781
056869,30076
056870,16638
056871,23838
056872,46181
056873,49292
056874,41247
056875,39189
056881,64985
056882,121691
056883,103897
056884,98029
056885,115711
056888,51835
056895,45613
056929,92177
056930,51966
056931,60949
056932,54825
056933,44730
056937,69182
056940,111751
056941,42551
056944,50708
057041,99951
057046,38630
057047,48395
057048,43559
057049,37846
057050,44334
057051,60423
057052,33753
057053,85030
057054,86458
057066,76339
057068,54375
057070,58051
057071,42393
057072,106247
057078,35323
057080,74421
057162,75927
057164,58912
057165,69823
057166,48971
057167,54866
057168,85100
057175,59306
057176,60986
057177,79666
057178,58171
057179,34785
057180,59113
057253,28555
057254,49193
057255,48889
057256,55053
057257,76121
057271,42677
057272,44205
057273,14093
057274,19363
057327,46593
057328,21222
057329,43112
057339,50158
057344,224609
057351,38695
057352,89403
057355,93908
057358,105108
057359,80067
057360,127186
057371,108213
057381,19629
057391,42565
057393,27667
057395,75795
057396,41249
057399,23297
057400,28813
057402,30077
057403,42307
057404,39581
057405,30732
057406,21679
057407,43023
057408,30338
057409,53944
057410,48748
057411,44361
057412,47166
057413,50789
057414,30492
057415,34663
057417,35846
057418,38329
057420,160239
057422,35767
057433,40761
057434,67235
057435,70211
057437,36815
057439,70545
057440,59235
057441,45343
057442,67043
057443,26093
057446,27721
057447,8161
057451,62161
057458,70821
057470,63181
057477,61879
057488,81883
057490,75039
057493,95913
057494,109707
057495,106221
057496,91897
057497,78621
057499,96433
057500,95363
057508,35275
057540,44157
057541,67701
057542,41733
057543,55591
057544,48141
057545,72223
057546,53201
057547,73109
057550,66715
057551,42607
057552,76625
057553,75041
057554,57313
057555,64615
057556,62101
057557,58055
057558,41159
057565,62835
057566,67995
057567,72775
057568,68465
057569,71101
057584,43201
057601,39447
057624,32237
057626,48371
057627,40059
057628,32539
057629,81669
057630,34193
057631,71741
057637,73179
057638,74985
057639,60049
057640,25063
057641,34041
057642,35167
057643,39485
057644,39909
057645,22191
057646,36133
057647,41029
057648,16159
057655,69341
057656,72495
057657,57581
057658,66413
057659,75659
057660,80971
057661,73193
057662,73779
057663,90139
057665,30395
057680,53673
057691,40627
057697,44021
057805,54165
057806,53423
057809,62749
057812,43761
057813,58461
057819,47681
057820,80459
057821,65615
057822,64103
057823,47197
057882,108211
057883,60747
057884,64509
057886,66887
057887,97251
057888,75055
057890,76923
057891,87697
057892,66753
057936,52989
057937,78333
057938,75639
057939,107673
057943,73429
057960,78309
057961,82329
057962,84643
057963,74412
057964,103627
057965,78899
057966,46997
057967,55638
057968,19470
057975,31707
057978,13673
057981,20239
057984,35977
057986,39307
057988,88879
057989,33709
057990,73037
057991,65105
057992,58314
057993,86710
057994,84917
057995,64323
057997,65991
057998,55403
057999,32793
058001,238189
058002,121217
058052,147629
058053,184959
058054,192903
058060,20421
058061,67709
058063,66407
058068,36481
058069,87261
058070,33431
058077,37207
058093,70051
058115,62133
058116,78066
058117,68039
058128,133339
058130,100915
058135,80753
058136,119937
058138,64103
058139,128531
058140,128347
058156,46051
058157,20543
058160,44409
058161,28951
058162,56426
058163,51393
058164,47437
058166,52389
058167,37127
058168,94737
058169,124451
058170,101689
058173,68634
058174,65979
058204,45734
058207,63699
058208,36335
058210,48984
058211,100709
058212,49101
058213,92965
058215,69889
058221,42239
058222,100235
058223,27684
058224,85401
058225,82939
058232,70912
058233,31876
058234,41162
058237,55023
058238,33578
058239,66848
058264,89856
058265,46474
058333,92923
058334,76743
058341,54567
058343,58405
058344,62157
058393,72225
058401,61697
058402,85857
058403,76553
058404,49327
058405,44757
058417,39675
058419,56405
058423,57259
058425,55391
058474,100704
058525,62087
058526,50781
058528,60229
058531,49753
058532,61186
058533,46720
058539,54655
058540,71835
058541,70537
058542,70861
058543,42615
058553,69759
058555,72927
058566,11807
058567,59907
058570,50433
058599,69679
058600,46643
058603,46607
058604,31079
058605,37087
058613,24499
058701,54007
058720,52059
058721,53297
058722,64623
058723,59365
058724,56821
058725,75477
058726,40349
058727,45673
058728,79271
058729,83243
058731,26257
058751,78995
058752,79653
058754,50731
058755,65049
058756,61399
058757,69003
058763,42393
058764,78957
058877,58627
058878,81471
058889,75833
059015,71487
059016,83847
059017,40209
059020,46735
059021,45089
059022,22987
059023,39863
059024,54463
059044,59539
059046,60145
059047,30309
059050,33367
059051,23859
059052,73761
059053,51673
059054,84799
059055,50299
059056,94343
059057,42685
059058,28015
059059,48363
059060,35469
059061,62321
059062,57243
059063,39265
059068,60951
059075,51185
059078,36635
059080,50455
059086,55677
059087,33181
059173,76025
059176,69819
059177,72307
059178,74633
059179,74257
059180,89175
059181,74251
059190,78533
059192,53705
059197,39303
059199,18079
059224,80553
059226,73907
059231,94387
059240,110193
059241,94887
059255,27745
059260,33436
059271,35844
059274,69661
059275,64896
059277,62830
059367,58943
059368,70107
