track_id,spectral_centroid
073561,1475.859468389692
131020,1510.044765738634
108879,922.4474292718784
148285,1782.0206412856007
107592,470.918695575716
092953,649.6848671570349
051918,1769.1592934808277
123342,1201.6201636418177
036983,1363.406148867328
113281,1410.4162919659389
038776,2179.736932543571
092947,1587.1619483819325
036997,1275.8250306083125
028571,918.1472319757632
006854,1038.1304367168398
054874,2173.335692246666
138010,2469.400978643314
081085,1906.5645811618162
025055,1114.025949739303
064009,2460.0298421489583
001685,1674.8873490942278
067500,1824.8810752557702
052034,1549.5782237028238
012376,2847.1087767003487
148078,1643.2910677042048
139681,389.83328409414565
126979,1117.4743207291012
099345,2427.3221984422185
114061,2858.1101277572984
056520,2101.9450103339177
010575,2645.3339642121305
046733,1428.4452912317765
119545,1336.7330496521492
106465,3335.331757302237
110207,1040.9201354646566
146727,1538.7740338318283
099437,2728.4361441388382
074959,680.8902306515035
064592,2360.273153594152
092562,2260.800528144825
108306,1873.307467398893
098701,3382.06851372602
054479,1233.6066212695569
006459,2167.6757508471724
142569,2220.828823351299
114049,1824.223130683294
051267,2215.2561986678375
105144,1922.9695923237462
108460,1821.1922681848334
086259,753.9064642046449
119579,1967.536052940163
126789,1531.2470738523539
087153,2530.013264519057
127497,742.5006501872441
108474,1592.6470068430372
103521,1587.880785825352
051273,787.3973949890324
078839,2505.5189338765326
057164,2124.392451635383
048044,794.5888409338778
095231,2083.6711248217634
096738,2009.3052259485016
107021,2275.6512730241825
003535,1379.8883815946026
141074,2175.7727884923424
053302,1506.6180113462792
122504,1653.0155031628767
060045,2061.9212297536073
026010,3097.8555217998037
124175,882.3996690022319
043844,2031.3759675282206
116879,1768.2679636680873
089195,2108.2774388348166
120313,1389.4088428317827
119592,1514.8838248544478
120307,1819.4656083905834
099392,2628.7659543100767
046928,1512.8967539525806
122510,906.3691112968312
085963,1246.0072818797182
093867,2586.660375271076
016879,1787.1489512596227
027454,1181.8420137158575
013929,1726.3667425667634
089817,1552.2558331342225
100799,2538.2091777957003
080833,2128.605301084856
073763,606.7317529833188
135044,1982.239163275228
133435,1538.984012556771
071174,2447.4779016916136
037121,2457.4317839324312
085787,2264.7990078385264
057819,1878.5332457625614
109971,1135.0311417912042
073777,1579.0732162995362
087190,1851.001388346171
138212,2294.241370348393
038560,2351.5266759677047
076654,1919.912475775664
113972,1743.5200107143305
029350,2095.1289438910294
071885,599.5869824146715
020374,1918.6983834269797
064536,2158.6284116564184
064522,2797.1575813310724
144180,2208.0840641529267
082919,2340.9062143894566
011803,3276.8322749042954
107913,3300.8287487181615
028072,1785.698234102246
133446,908.1667921634786
067765,961.4531441842221
112488,1473.80197603171
081586,1840.232052729966
044802,2698.9587311489827
096944,2349.5303797780116
082931,2077.2409471204787
135989,1167.089239928563
016822,2704.6095741445856
067017,1118.3214298637256
137152,1185.0340092384904
033446,1816.3071501248492
012488,1269.4027660925376
075375,1746.1569368466348
109902,1865.1721933153353
123641,1987.838028038085
133452,1517.6795594224297
036258,2144.7444213703975
123899,1447.541738272999
016163,2615.2564753201787
006370,1610.818645928877
114006,1566.11798129729
110260,2571.5704400460645
128927,2934.589429994093
098028,1636.8895831879433
087108,873.0547749586241
054436,1970.1640078427536
116177,1095.9938350969517
062184,2638.9409742466964
142532,1002.1133904733499
129393,1641.464318849385
042240,1585.926981245502
062190,2724.701156290823
110274,586.9295483483586
123866,2618.529380175212
059660,2285.5451053863203
000715,820.2505014895916
049473,1524.1103193319611
131292,2514.9465110855954
057665,1765.204235891285
155066,478.71627474079816
113033,1291.6449023141283
092539,731.1423077580655
030198,2425.067824626907
055714,2048.2910538735114
107046,1886.9313395083677
045513,1073.5209242228505
113027,2112.485511712703
058542,2235.9825800215463
006358,1807.2815621295788
069947,2286.182757934018
089482,2362.882483634756
069210,2196.2028488975157
095915,2649.5542644064385
132566,562.1730626427792
142081,2961.8535307677907
130371,2648.1899034990206
129620,2357.7322703323407
108836,1924.9817426573904
126507,1641.6692664394384
069204,1427.0179748932517
061670,3276.4378595450694
110923,1635.5440879701525
025032,3210.363265310769
140872,1193.768039981929
014589,955.003396396261
049842,1238.0897998471578
135221,3296.7773942780586
049856,1125.5586208732384
079995,1109.108051969665
068898,1778.7494802080073
111397,2091.88739702347
148584,1784.3447185407565
149842,1900.0388473135076
086799,2031.5264489577382
138063,1992.4732786342315
085290,1352.608162751051
115697,3472.933100199169
027802,1363.594236228739
089441,1322.3722901557671
131912,967.500519240131
129185,472.01559671894944
064091,511.9618055456151
054152,1574.8435168053954
014576,2014.321564414467
067598,1625.0428256056755
040133,2235.040233095667
044355,849.6033005365738
111368,3604.0946375327785
116407,1028.1067045287234
149103,1797.4625549738066
003778,2013.5905085142224
004017,1867.1088217138865
050446,1908.8973416452484
040655,1075.2597412625103
127194,1708.7931278324315
117057,1880.7360743338677
019708,1939.307912887165
084159,880.2717439796131
029813,2009.6782513415812
123494,1168.3697303748752
114238,529.213166648077
145711,1947.1604034690213
025797,1760.6700838738377
148235,2036.3843407248162
129807,2746.0675590463966
087322,1845.98065834456
098202,430.6745959174915
120189,2032.827252584805
027194,2135.1591606339607
095726,878.3047016904411
145705,2475.7852234804386
068683,1316.6915033923658
036099,2541.884803180431
047660,1105.4624024572954
029807,1756.9094891708571
127180,1370.4215225458565
107250,2029.8850148461242
120770,2888.9952592816658
038895,2384.3424953738063
029740,2409.449944496675
092868,3218.074845495493
153946,1575.3031843335143
152480,1658.5633798566448
050283,1979.5990181308014
043599,1158.4112246655122
081814,726.6611750794539
025608,3448.852211751152
134077,1420.5125758185695
079605,2014.1251338295133
135369,2239.9591336592143
026301,663.0733826769858
038881,2833.023199660176
007481,2427.2954374452397
131899,1704.635995656271
121452,1762.5451402940937
004836,2513.622231212217
073466,2405.5047795677356
128476,2101.519897419333
106953,2004.8833847489932
123523,1567.81218637034
084788,1890.2293910967
135341,2911.0482148073374
085482,1726.428902713276
056802,1323.5130461215367
121320,1659.6851881206856
127037,918.3555607933412
125620,730.7804371298607
067361,1402.9780883552369
071503,2029.4859310182042
007495,1897.8373743371553
125813,802.1849072715446
114416,1220.0012847784922
048369,2037.1438448532433
072787,1909.280040604846
062594,1298.4992752111789
109447,1286.933602319409
084777,2024.661853320741
144547,1840.156112187792
010670,2523.654140041387
119898,1542.6175193841445
110102,2444.481967713632
012067,886.5746371381724
054032,1299.1452884856592
096401,2934.868337284333
114402,694.2213288834593
150268,1048.3566482641193
014358,2609.1199887286252
003624,2012.9610553147809
134922,1218.263337383655
143214,2006.1580781770786
125191,1862.57065746241
092129,963.0334022644064
129973,2828.291605525586
045103,2071.285183979393
111220,2387.2183421347904
125185,1694.703130334849
122832,2369.878926590153
011234,3045.2760033531863
047072,2238.9291900794396
134936,2396.7336383563907
108017,609.0965326086737
024700,1967.268073778704
109686,2368.5585956665636
118953,794.0398791320625
053588,1150.8159789895738
073658,1648.282592858672
036304,1888.1580950192858
057936,1675.6253113678572
122365,962.1596496443593
025378,1224.5284715918672
126103,2481.55303384841
044792,1866.151230550176
127209,1216.2644577428005
072234,2312.6092312028068
105916,1252.2114304292095
070423,2152.339159643156
067639,3161.788916614362
120200,2690.0247235909887
126671,2762.8076826604565
011787,1486.695453362294
115293,1898.5702645022081
131325,908.2800320136506
111793,940.9045641241383
091187,1817.295626619575
071715,2203.9010798249014
122359,2088.4110932425215
027547,1663.3625205891308
067163,1830.1190724251587
026659,1698.3818346601333
130991,1023.385412210363
137740,2560.474486584519
087097,531.7507832300273
137998,1039.1034541378037
011793,2596.5456789775535
068536,1655.9171377874281
114199,2465.0283097140577
011778,2839.348129192966
146152,2182.3189227892103
091178,1146.9955050857147
088429,2321.893255048994
105719,308.20171350237774
019442,2209.13920821861
052127,2027.494472926644
087068,2466.9303940940704
106562,1085.8618993752739
052641,3157.9609848329274
040245,1350.6248055315318
116759,935.551785444889
091622,1917.512751316128
069827,2339.550352240129
082886,539.3758952913943
016995,1359.018944694388
069199,1848.815289439641
141167,2722.261371110329
118012,1254.0581449738595
107126,2359.1298783035
141173,2074.6816099119405
130952,1687.7920102968553
043016,1644.1275276477195
044779,2264.597737717719
082892,1230.4954256765222
069833,1695.383616043034
009678,1951.4979340119078
082893,1439.1144514428483
044778,1570.023419179905
098613,2124.5477396402352
130953,1183.6377182741437
107127,497.59156941052754
055113,3035.136562995108
147265,2920.1241257666943
090529,1201.7322675723087
069826,3095.1616066113643
000890,1258.104380995356
091623,2446.2976823941235
043765,1725.6819831627845
116758,1035.4206899076603
053576,1334.321852017299
141166,2450.7869687888806
069198,2180.7324160136827
016994,679.6716687172367
052126,1774.2792307059424
040244,1369.544870648625
146147,2092.0487815439296
106563,1796.8826422247146
087069,1574.6600498143002
014601,1687.8028677034933
146153,1849.955434370351
040250,819.5389692651411
011779,2710.093478752202
009888,1279.543442555736
143995,2947.853286713149
105718,1447.4890746832236
088428,2361.2987280824154
091179,1773.2467325073549
130990,544.9848113134972
026658,2449.0581274390656
114198,2906.1436686574884
068537,1707.7609226280347
011792,2159.545169940093
097285,1633.0750004762263
087096,802.0750382334433
131324,606.9493070668834
013191,1498.6663191741636
095486,4272.8345739080105
011786,1693.211951912318
000853,1214.3618320864914
115292,1739.0012849283971
122358,1412.301217180108
071714,1899.064884271835
017491,2414.340051388542
027552,1662.1994925207905
091186,1708.4050272127195
121651,332.8951919527812
007872,1852.3932889752052
105917,1623.1879995545266
127208,1088.9132602346008
150080,1524.8614059282895
128885,1339.5457288137852
126670,2341.5668835638126
064331,2876.021387045245
120201,1110.556541948395
067638,3457.5011367564416
057937,2198.333615326954
060143,3120.143663694888
118952,881.3012010677712
109687,2777.628485436672
053589,1475.5010766181838
024701,2370.6946990216343
044793,933.7880342829728
126102,2335.5281706927994
054580,1978.0491613438867
122364,913.9807541202903
111221,1661.8013527681314
045102,1591.0740634827087
108016,895.4598874559412
134937,2276.194074980767
047073,1949.1628671951526
115721,2202.804045696547
017644,1980.3192464788247
134923,2147.9518908126383
122199,1092.9321861386925
057274,676.7089634168339
115735,2579.430713186576
070813,2386.8115444775126
113344,733.8903836209015
064866,2213.867063409277
129972,3185.026996425484
125190,1709.8029166373606
143215,2402.8875770549407
012066,1308.5852733049312
054033,829.1553905754577
013378,2208.6053351713495
119899,861.2705364711765
110103,2441.74831316969
010671,2208.9883729717094
144552,1706.6583595499562
114403,673.7227178848802
049062,4431.030965829594
096400,2861.6792281494227
014365,1279.6421542036792
005268,2462.371394917708
112066,2202.549442601567
048368,2604.374482588221
125812,531.5333385828931
114371,1155.8417328068567
152324,2116.5171706099186
133916,1287.1069264152397
144546,1819.7827418261857
109446,1086.398838847386
099041,2273.445220489727
062595,1387.3789939144422
072786,1600.0251959301306
096399,2749.9165980990715
121321,2198.2813669127477
122628,1074.0448896471862
056803,1372.7815127177812
028477,2193.723706043519
067360,2154.2419631328576
125621,1018.6592695027368
127036,1780.7785083006797
075764,2461.5480663442845
121453,1346.30538411226
071516,998.8967603823227
135340,3103.585715292082
067412,1907.848718059846
133731,2271.130444143599
106952,1863.5046503287094
128477,1468.3803053963247
073467,3786.769759198394
135368,2109.857468276456
099096,2456.7930682262036
108957,2372.704600753831
025609,1938.8022248933999
026466,1898.8873269410399
038880,862.6793347924765
123278,2592.5133594998797
124517,2044.355757481389
009491,2101.8291573831307
122166,887.746443224145
029741,2426.0417349250856
038894,1720.728629675648
126300,1284.4591826313329
120771,903.6314218908173
043598,1724.3949401765346
079610,2488.4745439802255
047661,1865.7951983572348
068682,961.8886746498029
095727,708.2679088771043
145704,2764.3643891369798
027195,2079.92467492488
141562,2155.4417385465995
120188,2348.345860810055
098203,1648.2138602590387
106629,258.91603092986804
087323,1912.047998833969
098565,2706.230550276661
013556,2367.584400097901
107251,2380.758984024785
127181,2142.9725486120697
084158,1798.3968413614734
129806,2619.423440633043
148234,1581.3473144507718
025796,1426.3376019482066
145710,1650.448972853085
114239,519.7000093324478
149102,1930.2065629143497
044354,1713.1304091348738
056036,3251.155124779225
040654,1202.2043592930697
050447,2091.9419476098847
129190,817.7924494139079
054621,2990.7948024460907
110711,1249.8007805503614
003779,1955.7967232940791
129184,457.652244660018
096560,1338.6813448913006
131913,1469.8936381295887
027803,2505.5565518175804
094411,644.759019414416
068872,2867.7511395497136
077952,2149.0875211394346
014577,975.9165168965365
052522,2240.1911411632786
013218,1921.727140349967
099135,1521.3972354804184
148208,1463.076172121732
054153,1403.501717236138
111396,2356.6646048284715
033123,2487.852891228434
123442,3110.967911593793
068899,1642.4948227919263
049857,1315.406756264702
135220,1912.9292259062518
070768,1449.4220190428405
085291,2041.04843342257
037423,2856.957339177463
138062,2018.8939437173658
148585,1158.1515842829106
025033,3246.6421987673366
125999,2408.6385104229344
071304,2139.470248886111
049843,1285.1804107823687
111382,2453.224873605098
014588,3221.1124981641306
140873,1230.514145354788
137423,2702.593488630374
069563,2397.417252926645
142094,1795.9694810533354
066650,2417.4737407042685
126506,1792.0224883655383
120177,1192.2630937237184
062436,1162.1244645254756
060547,2429.729508556896
069205,2412.3206975524095
124477,2786.733467373392
040683,3192.2859943892527
069211,2381.4530363859917
108837,1633.6206585254006
126512,767.9606910638395
130370,1501.8694046477108
142080,2495.7088726969214
066644,1804.9750875897248
132567,373.4469812112925
095914,2146.451556284992
058225,2107.874627742513
145260,2233.761901352156
113026,1828.6295189279213
087121,1888.84292305529
058543,1912.324765159276
107047,2281.495460092269
055715,1579.5553983124719
092538,679.8297737512534
113032,2074.6915141448044
013768,2839.270132893453
062191,2922.84885832429
042241,1414.8982734750566
129392,1723.920036191677
142533,2634.536294650482
000714,1190.7600620597018
056552,2729.026856333871
123867,2504.3165108718586
118629,1875.534502429527
110261,2778.77961687362
059675,2598.1822628407285
114007,2063.6209215465924
057658,1800.0909591274801
016162,2231.653242263269
007709,1341.9732684018509
062185,2015.8527973683856
116176,1283.1387339621622
054437,1768.5791444727172
032759,2419.379042595759
012489,1402.3417383699364
075412,1848.8326961951218
067016,1394.007608937471
124891,1154.7152187381243
069985,2732.0135517917684
133453,1320.4898856639377
037147,2576.696216375352
109903,1770.0810322264535
075374,1943.811608010129
091958,2335.8861114475053
067764,1111.2331950302896
133447,1236.65801177935
082930,1789.1019582905699
096945,2873.5906835435935
131536,2855.1340468651547
044803,2941.0081617694095
020361,2395.345829714719
082918,918.3367511450215
144181,2284.6998554548604
122204,558.1058965571752
064523,1825.3761784143924
107912,443.261133553754
069761,1155.9436394012887
113973,1712.8977607485012
029351,2406.2614545496226
060037,1211.5907359236196
063258,1099.1058474701285
089859,2231.44694056564
064537,2158.906146487932
020375,2163.1686005077618
071884,1382.7930771783901
069763,1476.594747252162
132773,297.29618656515987
107910,1384.6178906401353
032001,1820.640955891489
064247,1660.9372298268022
035008,811.3762213885318
064521,2266.9284848231237
060753,2741.1278125749027
076131,1930.7073810424968
075438,1704.5438959322084
064535,1142.087286230338
064253,1949.6762047048064
130170,2012.004353752668
133479,1826.547261161748
036273,1778.7398668382145
113971,1858.3502123403082
075376,2626.0240940438944
109901,1713.384173729038
133451,791.831190766679
144801,1754.3455307736945
105685,1518.6732424029296
137151,2147.3193191102
146970,1407.241932652313
025227,3365.215864272547
044801,2217.2742009882363
127356,2633.0914016990237
025233,3383.55147127066
082932,1245.4985444944878
016821,2214.970833299419
059688,2066.813357563103
133445,1279.3372249103893
067766,1029.1278981316566
111182,1200.8475116157579
091796,1943.7455945130853
075389,3071.6601176947884
006367,1710.0383084551886
059663,2435.1334830220176
000716,1285.0351523211043
018159,2329.032174622483
113018,1459.5856319830314
142531,1650.747862530329
062193,1850.60912838052
042243,1354.5050098324643
062187,2749.2437807541596
052044,1347.3866719525697
006373,1241.4808310600788
059677,2556.2457864635294
110263,3644.230958563406
015469,2500.0148252171284
058541,2202.707079505742
132954,2476.344884824094
078849,1302.2380816480288
051203,2087.252365738299
087645,2813.124280276437
033486,2013.994204317293
113024,1172.4793796719382
142519,808.9310499523178
113030,1828.0070191448112
083437,815.8483124933888
109068,532.5554366872755
055717,2148.7217776904026
091755,2799.7227757512096
146019,1282.2450805267824
069788,971.8882688681496
069207,1298.6576161533985
122004,2214.183100396537
142096,1320.83573878029
069561,2710.8354236456826
067558,1340.581833072657
142082,2207.196904159673
066646,1784.7049746344358
123468,1844.9061117701042
120161,2168.6987217763253
119938,2079.5489891269203
130372,2780.2593008802423
126510,509.2133697011947
119086,1423.5191396844277
126276,493.2844496234203
124461,2075.9111541941074
051954,2004.7785689735192
148587,1651.430679072667
097697,1726.5397928283678
138060,936.2420599853981
075612,2638.9473321339365
001193,1111.8266180135759
135222,2588.949508119013
123440,2935.9965106296654
035550,1343.1320830952563
064079,1272.7989629406318
111394,2088.3306995844496
121257,1818.867663206324
140871,1261.1424997192298
004799,1047.7838301675865
035544,1747.2285317873502
042914,1426.3007474502579
108809,2389.55858790922
031044,1601.683610999435
063064,2958.5085585579336
116389,2022.618580465033
025031,3173.9844504608536
087490,2882.9234259122336
089456,2726.635348099767
054623,3094.7772204288576
050445,2078.4509594498177
040656,1592.2279384135172
006603,2554.136873965369
056034,1601.3749044895671
144424,1519.9816089421208
050323,1637.304145324767
149100,1873.955296895816
044342,526.8202942208663
054151,1477.1620775389106
098229,538.6839610104707
056020,1524.6651175606169
131911,2320.73390369319
053158,2460.3815623798073
129186,508.74576936981686
127183,1807.7436579930486
131939,1657.5576496153296
098567,1340.6838350788191
081988,773.905099101233
107535,0.0
052508,2010.3283770075227
145706,3037.0259188429245
095725,969.9701253246569
027197,2262.1062524923955
068680,2768.3406623789283
047663,1318.0361022255652
059449,1822.3868868304078
115125,2065.9427804385273
013540,2063.377727322412
098573,2637.867475743863
126289,631.8303671063227
105450,2436.7742224837466
145074,884.7593227614715
026464,2845.163438714418
038882,1074.6099911878848
126316,530.9869005418799
081803,571.8892746528335
033069,2552.122478050158
024515,996.4052098908708
079606,4468.5845001531725
103800,2238.027799889772
026302,783.1175239346164
144587,1572.9188761940986
108799,2149.6310598096065
140939,2604.7943051476336
120773,1438.341073813933
038896,2354.1771286217704
131656,2810.9458527148245
006788,2405.3813676263258
067362,2035.4453417898521
114398,1671.177347557597
056801,998.4889595732674
121323,1620.35691608552
108969,1882.6751974615174
073465,1748.507331486174
004835,2278.6119926108026
010698,1487.1616152995246
135342,1698.5172244702776
071514,2328.007311243674
007482,1969.0469789911806
081195,2390.5503157180638
121451,1601.734289252078
032439,2691.942583407038
111579,1962.409018212936
042135,1986.289254012084
096402,2677.9796294783446
149712,1741.4729687137815
085318,1878.147478770268
114401,1571.7004706445753
144550,1980.185950543694
010673,1825.3851294246813
072790,1781.1891598902205
147059,1600.7340078297661
054031,1394.0978232654468
012064,1208.3829872001763
098349,2308.271657678376
109450,1410.1026225911692
072784,2038.0555224622558
025804,1642.2350220117316
045128,2638.5298308169968
044236,1499.7251889211539
144544,1774.604953594218
114373,952.401584392196
114415,2024.6789655377015
027975,1001.9180061771516
064858,1861.0880057855227
011237,1559.2498195695418
115723,2704.793803781863
134935,2700.7143652659456
047071,2655.397046046369
148430,1930.5729143026083
108014,1203.2564079798622
045100,1754.8818509578864
012058,1161.4593438446598
111223,2989.737326134073
125186,2246.2996815550136
125192,1888.9407692517918
143217,1539.0451280865216
129970,3106.552391143384
054019,1424.933446392624
064864,2202.560805721678
062742,386.7085500472722
120203,2444.6673143236567
024717,2092.124438248267
064333,2128.4429522741657
126672,2635.1193999177653
128887,1801.705742064316
052859,1568.4317673057594
134510,2767.1554330329577
105915,1233.7587065789319
041825,2452.1037939078014
044791,2808.4566481893175
044949,2428.865765196921
111974,1858.0204622755587
034510,1224.642502219914
065039,1214.6123954272923
109685,2571.3778319921516
126666,2661.8493458471826
118950,723.9925590444925
122400,1790.3932961299079
048815,1732.2485675349362
011790,1573.6562566618288
059930,2169.5464107302514
041819,2320.5774822809
130992,702.9873832893767
131454,2368.7577411315665
065777,2932.284650847879
121653,1302.2033189122888
130986,1668.388893795051
091184,1604.1867229811405
027550,1510.4360668771853
076079,2384.7889292951627
115290,1960.2467637573495
011784,1706.92559729797
126882,688.5134526659765
131326,514.8450559058457
136449,1818.1300055431425
118987,2199.8552405543096
148168,2275.9214320369247
096166,1612.3280009370553
052642,1429.3602935020958
124918,2334.1028656082935
095309,1594.5327242800784
092466,2151.2770049658334
052124,1775.0542363576421
043029,1482.4106383806331
012514,1474.6233403153435
019441,2242.7952121251556
000676,1936.1263067633156
018039,1497.1866939935371
021860,1711.6753202286159
145458,1542.7097381766014
146151,2170.750835837062
014603,1527.3017021530236
069830,1547.3314082201175
112528,2922.8606760840307
147267,2801.513418050979
043773,952.2317324735951
128878,1614.2264688608202
117450,1759.0766765618207
141616,1153.1077525504604
052118,1558.3236432477784
107125,1353.7586263069445
130951,1901.2051314290372
111747,1370.6369568703644
122399,2038.6764309206078
133294,2133.6446099839245
141164,2580.1087062838096
130945,1265.3186520951865
043767,1793.1604898000217
091621,1910.6522452761105
145464,1634.0467503000668
000892,1042.2738881877704
069824,2139.3191377884878
130944,1827.6822907074331
037781,2452.2848038841125
016997,804.9833392373338
040509,1357.079352536502
122398,1837.2712229299905
011020,1623.2158744846136
123938,2261.239041699882
069825,1856.1382174490598
010458,791.9966709311819
091620,1556.338471940961
043766,2120.200920224751
141617,2653.11258152145
151404,1741.5741948689779
128879,1418.8068296601284
112529,2476.636407134925
095452,2594.2282147578944
082890,1164.647014748418
035182,1342.6388402988796
130950,1617.7419962233828
116029,3149.9987561153575
054568,2485.0348289558247
052119,2190.6445367839992
014602,1221.2556692872677
146150,2044.9223174910926
059702,2166.232099702352
018038,1377.7332206630476
096167,1304.9617728840713
097279,1152.1895670986507
128845,1808.9920391996015
118986,1499.7284321377451
043028,1464.100878569141
054554,1963.429588259984
052125,2068.1946629409163
095308,1645.7532067489806
070409,2287.5007131646917
076078,2046.757037106403
027551,1188.9045911033315
091185,1405.8142797867324
073100,1542.7042181970492
121652,1016.1660796586611
131327,256.5917704365264
126883,677.904370331442
011785,2352.245199446974
011791,3211.695437828606
097286,2540.667137268594
138317,2301.424608211563
130993,926.4784809507884
044948,2259.201676150085
046839,2187.4571833464247
118951,722.1996121270186
126667,2564.428525295184
109684,2177.771125388937
065038,516.2246601217129
034511,1224.5225307339047
024702,2008.1246160752603
128886,1272.138857219052
126673,1839.0041407415401
064332,2745.9002766503586
066525,2514.7593593848997
113810,1762.0823175440178
069170,2676.600550560662
124702,2310.4807045641905
105914,1316.9223969898694
143941,936.0991823365177
034263,1382.783573772945
013804,1257.212877231919
011544,2106.214817461266
143216,1190.1692116680822
125193,1697.5680542939135
064865,1544.3672930771793
108015,1187.2495564900435
119118,1383.8322062826821
047070,2837.7649378799306
134934,2088.691086077438
115722,1305.3411000352971
092881,1305.9434320267007
029971,1156.2246898146507
125187,1561.6602246414407
111222,501.239923583006
012059,1545.0629825514975
045101,1796.185850098996
114372,1465.287495054923
144545,1577.65207680731
109445,901.6828497664263
062596,1770.2553310080675
072785,1178.1189953858084
064859,3467.810552480278
112065,2553.906288167644
006762,1051.8501738555099
114414,1895.752550917351
082462,988.2664731305256
006776,1972.47360918381
114400,1999.725699917054
049061,2814.451582765725
096403,2869.8292953826503
098348,2220.5698601060462
012065,1201.3223147054866
149075,2397.3795896138995
010672,1585.3022620977574
144551,1633.0326103545058
085494,2231.7424610686676
010699,1701.9355932111878
106951,1609.6147330168883
032438,2909.4946084395597
121450,2028.6891154311172
081194,1960.8083162402718
007483,2189.856306682816
071515,1769.045116932808
067363,2177.4989633583004
125622,935.5953471519775
136138,1246.4286117032104
131657,2612.984708610901
108968,1942.2449731226811
121322,2557.2489788396188
056800,1713.340287149422
114399,1875.5849701384957
128448,2077.4584874232673
029742,1699.8799305965636
120772,1374.0853901566302
074445,1464.3396462045491
126317,715.6188086049816
040938,2174.1381245929138
026465,3683.5279307785436
144592,1094.1913395962727
123509,678.6570942856245
099095,2251.0019460382887
033068,2335.219464687017
081802,1013.5920492526794
129742,2905.1127059865935
025795,1897.1324951907004
059448,1559.257670774014
094348,2795.982559246117
105451,2094.638170033748
081037,1178.3875294637023
131938,1492.3740440845395
127182,2005.831410446927
038908,2620.4193935126427
047662,1151.3592196302682
145707,1978.4215048564558
095724,878.0551790993441
141561,2377.1883392329605
107534,1020.7303653428519
152253,1804.8229988505677
054150,2332.828452683946
098228,1864.7549402790685
064093,1630.957884351939
129187,466.749808842336
053159,2447.170697466077
147886,3685.557861211733
040657,1256.3327054537183
050444,2212.138620273872
131904,1559.5706208746687
042040,2143.6642118413174
149101,2136.1217553786146
114212,1240.0333558367129
066690,2176.949618341929
108808,1924.519197029863
042915,2508.1318677532886
035545,2111.9177447313828
128500,1759.321501302214
075607,850.7906757237741
127155,1702.922149779689
063065,2551.3752382222197
025030,3319.7263931698917
116388,2826.690422515275
084198,707.8268161911762
123333,2356.6274223330274
013596,2828.828840475389
138061,1107.3457701421419
148586,1431.7615107150407
121256,1106.9251863585555
064078,1851.6023855453013
111395,2032.0045590750751
081792,438.26376623124696
123441,2764.375119638741
028266,1782.8520480367629
135223,1775.6322741004055
129622,1951.0343252524865
119939,2519.691439646285
120160,2392.511251947485
142083,2361.88182663821
124460,1727.4324069048857
045934,952.6811710358974
060544,2760.618140501012
124474,2793.816999542384
069206,1204.4172914487463
076440,2614.6865898505307
142097,820.1000513823413
039357,3275.562236470051
126505,2087.132508677219
130367,2178.1569133659273
055716,2624.5322917202143
098770,1933.957503511605
113031,1843.1994579234943
069789,1915.8007771553266
008363,2067.5165811581405
146018,2262.393087184047
044169,543.0104765853592
111154,658.2183446941422
078848,2398.2976234006874
058540,2270.110722154474
094638,2692.041293818554
113025,2081.5164567114493
107050,3213.8744797113873
121929,2066.0241905582843
087644,3098.131604119156
052045,727.7683632546763
062186,2373.604217673339
116175,1244.4014025377498
110262,3020.653321663617
059676,2502.9858701481294
006372,1693.7232225638786
092275,2471.2140300312763
006366,2130.6575908363066
084417,2503.88078224804
073921,2563.787552168764
121915,2053.0793280860175
062192,1139.8848481090452
129391,2185.356427042058
102114,3769.6311850691363
142530,1871.8813176069273
046024,1329.6318253547713
113019,1771.9528584964812
016820,2374.8505467828795
025232,3247.009632809216
096946,2423.644285073076
127357,2206.430188500517
044800,2862.058886240017
091797,1250.6683120178964
133444,1038.7898398614757
028070,1625.4022989678326
133450,1801.8085067252066
109900,1137.3306916398594
075377,2480.1960676150698
127343,1643.9421270901967
124892,2254.161889210872
075439,1044.585760849181
076130,2181.442980119843
020376,1712.935002901958
113970,1491.0329649935402
036272,1033.0609503410617
064252,1364.7160722725548
107911,1874.0475173417535
069762,1464.5115208312843
020362,1389.9201129285404
144182,2487.8512871300845
064520,2002.2918294499257
067011,950.8402639128407
133332,1729.563516319579
075415,2905.7989279346552
121736,1821.3136626545538
015487,947.4132743014602
137632,1610.960004871732
075373,2554.6335127362695
109904,1538.893982976795
011839,1930.0387262257364
133454,1501.6939244123512
066469,1618.3171334760802
123647,2411.8664604016876
077564,1264.2393154667227
068444,2064.664179854533
133440,1736.865669370707
113790,1652.2508169290495
144810,1913.3118210991358
006389,1983.087329698668
067763,1152.7622781921473
111187,1151.7713101952816
091793,1575.011993414465
075401,2709.4257958881717
044804,3044.017244590433
146961,1549.4647851616016
114941,1379.5188258719825
134449,1948.912034265307
075429,675.6275368044442
137168,1281.0290617881446
136276,1183.6820279235706
020366,1342.5706599399273
069766,1700.1787935948416
079575,2495.498628563233
126717,786.7194096671975
139637,1008.2863679458272
060756,2908.2449712768207
020372,2047.2475024052026
045515,1230.6711879524742
113021,1724.7328605389062
021087,1206.3770604480394
144179,2947.738338811942
132789,1653.1233997041454
024699,2215.6476688959547
139804,2107.579838720555
111150,871.2814370494889
081543,1129.4329102996917
108415,2294.443481806308
148031,1780.131065615029
057663,2356.868490523727
094628,2477.9140936951458
095250,2314.521499007949
