track_id,tempo,rms_harmonic,rms_percussive,spectral_centroid,spectral_rolloff,zero_crossings,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_stft_12,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,KMeans_umap_Labels
56465,117.45383522727272,0.09260012,0.06819828,2002.541923602009,3876.702119692826,63305,0.26521477,0.27134338,0.28866795,0.306042,0.33803633,0.41774815,0.5187637,0.33364207,0.31662425,0.35769358,0.31528398,0.29441994,-148.73726,109.99493,0.9751167,42.411,8.535526,1.8913106,-9.745158,-3.2902293,-12.547808,6.263014,-12.412049,6.716144,-8.524908,3.8710287,-3.5351343,-1.9454608,-4.91005,6.6435623,-6.658657,2.533786,9
56466,135.99917763157896,0.11065674,0.07681952,1767.1448305710885,3226.844727318939,55369,0.25573334,0.2643747,0.26077712,0.2984313,0.34064952,0.48962846,0.6368931,0.4410984,0.31249136,0.3170866,0.30277425,0.27086636,-134.42587,126.70719,5.230363,28.542095,4.712531,6.4042892,-14.6687565,4.0242167,-12.780553,2.7878635,-8.979812,2.2326128,-7.275046,0.85086155,-2.7317522,3.0261896,-10.179609,8.485668,0.05750826,3.3628044,9
56467,95.703125,0.14569312,0.06066815,2914.44825693654,5216.781235627663,121703,0.16880229,0.12166252,0.16024593,0.27313268,0.2610392,0.46139315,0.3365208,0.49042392,0.20560923,0.20383863,0.1584804,0.12000723,-95.30201,41.682274,-52.178387,34.511127,-25.772621,11.880961,-16.021935,-2.81842,-36.517372,8.139556,9.537637,-3.8820288,-13.262156,7.896513,-16.94184,1.7912866,-6.1820493,-4.431525,0.8050794,-0.94541615,7
56468,117.45383522727272,0.14492638,0.055914413,1308.9774158781918,2412.110717678883,42429,0.33876806,0.46652594,0.26900765,0.44620648,0.33283874,0.39976335,0.17924774,0.25559688,0.52256936,0.20954905,0.16564433,0.2733948,-104.61062,170.47423,-39.795593,34.412865,0.84212166,-15.415842,-2.827761,13.08395,-3.6397407,7.3852005,7.4780383,13.821895,-2.0152962,12.440563,0.5086533,0.56242114,-4.8388023,3.9038136,-2.2916,5.6754394,10
56469,129.19921875,0.15274905,0.043466695,1085.719766255349,2101.9687024180685,27235,0.15966977,0.39931473,0.29858473,0.30960834,0.19308746,0.37552905,0.17175789,0.10987134,0.3603565,0.17589194,0.19587064,0.11182493,-147.59409,155.10258,2.7875667,43.609272,-12.593754,17.28941,-7.7250686,-2.3175614,-8.194051,-2.375661,-4.0498776,-0.7216108,-1.1168652,3.4244134,-5.965961,5.104837,-4.273881,5.9882956,-1.6827902,5.5294013,2
56470,117.45383522727272,0.104985446,0.08307749,1759.783385187858,3318.236624945621,55209,0.2805139,0.2588537,0.27893534,0.28628904,0.3039064,0.39138657,0.51516086,0.43964586,0.39091146,0.39489067,0.3480277,0.3096885,-134.60582,127.45882,0.04310772,30.449825,3.9001951,4.99081,-15.263486,2.1371093,-17.072138,1.5150254,-12.203454,0.6895936,-3.4239335,0.40064308,-3.2659717,4.0934024,-11.718877,4.496644,0.14638752,-0.94450146,9
56471,103.359375,0.13769732,0.057662543,1733.2026420469904,3582.7263605308385,49911,0.21795763,0.39481708,0.30850065,0.4287635,0.31162822,0.3839269,0.2703214,0.22753996,0.4990266,0.25373042,0.15814914,0.14589676,-91.741035,129.42152,-9.493951,29.06303,-12.663704,2.196856,-6.440506,3.574373,-17.446953,4.7697816,5.0624895,3.1789882,-11.322209,2.0405467,-8.729041,2.1379364,-6.350947,4.620948,-3.3446827,2.0721903,2
56472,117.45383522727272,0.14739427,0.046460006,1473.774348753309,3147.492121689824,50487,0.23383589,0.23611188,0.25567296,0.325417,0.7148355,0.22706372,0.19908886,0.29686671,0.37461248,0.5911165,0.21517578,0.19079527,-105.56046,133.00137,-0.534688,49.195,-9.312975,15.68222,-1.8106948,9.60695,-17.423525,8.198836,3.7334642,-2.695921,-3.068804,8.99815,-11.960545,2.0904725,1.701618,0.9752996,-0.7849874,3.678544,9
56474,107.666015625,0.12511057,0.07524124,2229.802479041144,4113.800866727585,89853,0.20163618,0.16295366,0.25345883,0.33253664,0.6132103,0.52071506,0.63296795,0.34286648,0.27705017,0.22436818,0.23042248,0.3124027,-58.32926,103.3133,-37.724323,41.25684,-15.393404,-1.6165525,-10.662146,4.877276,-29.881124,7.9277315,4.6140103,-1.2316726,-15.296227,-1.0461131,-17.85036,0.6109812,-10.667398,-0.13821003,-4.7458153,-4.8677444,7
56493,129.19921875,0.10324442,0.15046641,2564.5626756543465,4884.77298887036,91651,0.4220877,0.37577024,0.42647076,0.49844682,0.5318466,0.4938369,0.44760475,0.45244652,0.5294251,0.7291692,0.6112248,0.46059132,-58.23803,79.35203,-21.215057,45.36469,1.1777751,17.379316,-4.122238,12.259887,-8.828735,11.1600065,-5.048682,5.6076403,-1.0185573,1.5933444,-5.406797,5.304505,-8.779551,2.1732652,-6.271447,0.9737586,30
56495,103.359375,0.1965948,0.12835136,2074.80501086035,4387.6778576745255,57001,0.54428065,0.5321841,0.41299558,0.35669467,0.3842017,0.6117971,0.3545033,0.3082093,0.4226062,0.4517441,0.5593014,0.43353158,-19.085283,104.97951,-9.081409,43.40323,-8.5549345,12.73859,-2.8010428,6.5279307,-10.657195,7.585302,-9.885243,3.3053977,-9.874692,4.110186,-8.773458,-0.22261856,-9.682319,3.4333086,-5.881343,3.7793937,21
56496,135.99917763157896,0.088770464,0.07614686,2477.663424646414,4892.608543449101,100241,0.36335552,0.35487548,0.4561862,0.3515513,0.44943708,0.32576087,0.3550614,0.50884885,0.38864368,0.37298295,0.37089628,0.4617216,-74.969666,88.36154,-20.62873,33.306423,-15.445341,13.3356085,-11.071484,9.190886,-17.665812,3.7663376,-6.1056094,4.625366,-11.544303,0.5877522,-11.187653,0.80595237,-9.252814,-0.30506113,-6.171548,3.0434656,33
56497,123.046875,0.20642118,0.14528145,2038.0578663330305,4577.7738421947615,33637,0.38843364,0.37770653,0.3853828,0.47766644,0.72029775,0.90933156,0.6465225,0.42426482,0.31905973,0.27991456,0.30959967,0.3228684,-72.40093,88.5893,9.1982975,49.75598,9.069756,19.725746,2.0126023,15.04791,-2.8525476,15.158128,-2.4184403,8.844624,-0.47577518,9.408568,-0.5991932,9.7785635,-5.358186,5.1073546,-3.895506,3.8455167,8
56498,95.703125,0.12918775,0.11984384,2599.238285928589,5099.763619761456,88145,0.46758515,0.44686386,0.5142549,0.47740424,0.45655006,0.46079466,0.4363253,0.45216912,0.48393822,0.58174825,0.53526044,0.4914393,-29.43017,81.914276,-15.145131,39.581284,-6.0363755,21.840475,-0.0069086556,12.90534,-8.625606,9.0365715,-10.40338,-0.019945916,-6.3390446,3.8527946,-6.6567636,6.59599,-6.7708883,3.7047238,-7.340484,0.9288463,5
56499,123.046875,0.097146526,0.082736075,1845.328586546484,3813.603663130568,54823,0.34131476,0.37010354,0.3312853,0.36950174,0.4943659,0.41079602,0.39459795,0.4924549,0.4991168,0.5471645,0.41736403,0.38515604,-114.90896,123.10204,11.84373,34.539528,2.7372472,11.834489,-1.1299511,4.9156404,-8.329533,9.291999,-5.2960415,2.8171384,-0.8333787,2.1224566,-4.6189246,1.7978896,-4.0313263,5.637386,-3.9935484,1.9918492,32
56516,117.45383522727272,0.11599337,0.019660262,1567.2274676689458,2973.880238544084,33447,0.13626961,0.12679689,0.19317183,0.1640366,0.21297288,0.11525535,0.05490494,0.08627701,0.29874265,0.72979367,0.34841675,0.17915048,-260.97534,103.93071,13.123259,5.7347393,-6.634369,-10.793401,-7.6864276,-31.148281,-14.401275,-17.414255,-33.486782,-22.807066,-25.463753,-8.01468,-24.345633,-10.103365,-20.090597,-8.751497,-15.305011,-6.9683247,31
56517,135.99917763157896,0.116567284,0.025899328,1760.8002467783683,3745.328473934165,38485,0.4942592,0.22842649,0.21195844,0.14262621,0.31023195,0.116644934,0.13412976,0.35638937,0.21114258,0.33373865,0.18272142,0.26939029,-215.94524,99.90169,12.925823,10.480111,-13.573509,-24.633553,-12.1251955,-21.382845,-17.511185,-13.787869,-37.140667,-17.441265,-27.456839,-11.626215,-26.292507,-15.260982,-23.582663,-11.820439,-15.654377,-1.7505878,31
56518,123.046875,0.14273551,0.039817367,2139.8575108501914,4639.081306191995,49527,0.17043446,0.18377416,0.35517,0.20755368,0.19969025,0.12618181,0.30318782,0.30604747,0.20433852,0.38924938,0.26044625,0.265038,-187.18414,91.9616,18.691532,-1.5120357,-8.8236265,-22.728401,-18.051588,-28.508404,-24.186022,-15.023611,-38.157352,-18.832088,-32.241005,-12.247165,-28.556732,-9.629335,-18.779722,-3.4560947,-13.693515,0.4010013,31
56519,129.19921875,0.13839719,0.029638555,1374.1447858118609,2694.552619396301,28995,0.28556436,0.1508353,0.18145877,0.13238114,0.19302177,0.077992335,0.18717834,0.43182945,0.382192,0.627536,0.27562207,0.16974896,-234.92465,117.05035,20.304625,25.103283,7.0852838,-11.480131,-8.979424,-26.204548,-14.86035,-15.393985,-32.63995,-22.9965,-31.208977,-11.381698,-27.217491,-9.738521,-18.956398,-7.302969,-18.176958,-11.409351,31
56520,123.046875,0.124675535,0.039082076,2101.9450103339177,4489.222505718677,55533,0.26181808,0.1804407,0.3135037,0.21622393,0.32264355,0.21382114,0.3153149,0.38007966,0.3114848,0.3863835,0.2929086,0.40314528,-150.6491,101.58777,9.319038,0.8259578,-6.535303,-2.1711893,-1.8478361,-8.849015,-13.961105,-5.0233035,-26.62755,-9.5547905,-17.244678,-11.607225,-28.99351,-10.191193,-19.82695,-1.9368514,-17.921633,-5.4717426,14
56521,135.99917763157896,0.15140884,0.03494346,1554.7176581114798,3194.169634428253,32743,0.22091252,0.16510674,0.119881086,0.12582943,0.30625,0.2233896,0.18343255,0.31601772,0.40404752,0.66965926,0.2768209,0.16544546,-199.84454,108.371826,10.772611,23.498318,9.082553,-13.513891,-9.185518,-24.047401,-16.895603,-10.350154,-31.65869,-21.0429,-34.187733,-14.116631,-28.021204,-11.013835,-18.782257,-4.1118965,-14.578806,-5.347388,31
56523,117.45383522727272,0.11800989,0.049879517,1345.1399938756708,2764.2728278103214,44719,0.34279156,0.5590357,0.6244028,0.42858186,0.4303359,0.42790693,0.5401823,0.40440273,0.35635775,0.4092408,0.29254264,0.29014942,-186.8277,128.76286,-24.968708,48.82499,24.706095,14.15272,4.7889533,14.971144,4.395271,1.3060585,-1.1816914,4.5512986,-4.8594494,2.2783043,-4.873847,-3.0577703,-4.1603065,1.0378206,-2.0936818,1.1541984,6
56552,143.5546875,0.20995694,0.18038358,2729.026856333871,5761.391136352634,107009,0.4974212,0.45370045,0.45966792,0.41939387,0.5217506,0.46739313,0.46701553,0.69458044,0.53355,0.44545126,0.4459743,0.55347663,75.91878,82.48277,-29.966656,8.732325,-9.013235,13.9913435,-13.197417,12.226188,-7.5676985,12.228968,-8.196987,11.5338,-7.674423,7.4672036,-8.04737,3.6006033,-9.263136,3.6808324,-5.2371397,5.350138,22
56559,103.359375,0.1903411,0.13405111,2547.1756688473347,5148.328667366624,104747,0.36865538,0.32100874,0.37694678,0.49104652,0.71717143,0.4970158,0.36964172,0.34997398,0.36298883,0.32545745,0.28102085,0.41887805,41.234688,88.985176,-29.996506,15.897284,-12.36905,11.277114,-8.675689,5.1057715,-11.879737,1.958824,-11.323922,7.5078616,-14.719966,4.8724103,-9.388662,0.085427284,-12.357221,6.6874075,-6.468422,2.5950837,16
56639,86.1328125,0.22469762,0.07331094,1191.289305396032,2559.267857790732,24039,0.43112424,0.39905682,0.51520085,0.60376877,0.5297048,0.63020194,0.7046374,0.5115095,0.42155746,0.455831,0.60030735,0.43193328,-177.71416,134.23663,41.74714,39.7893,5.5550165,15.453854,1.5225474,6.170009,-3.5307817,2.3116314,3.7667649,9.169438,6.041337,14.333652,4.4304485,6.037488,2.2238364,5.268829,-2.1647205,4.322521,3
56640,95.703125,0.16794139,0.09364899,1998.6589997121669,4258.078505655452,58653,0.4623376,0.38481805,0.5658809,0.51927495,0.44312721,0.5791181,0.4960505,0.57133514,0.43210837,0.44074878,0.48773098,0.41304114,-75.11852,102.03135,-4.2013073,36.348663,0.038297933,12.9451,-2.4133346,4.9357705,-1.961328,14.627654,2.9620209,9.569508,-7.376274,0.3866283,-4.9548965,9.859718,0.54316896,2.3784995,-8.323448,5.17655,8
56641,123.046875,0.06854471,0.089764476,2772.301638656288,5383.58389374275,98155,0.32402098,0.3793578,0.4214259,0.42056292,0.38716075,0.45190284,0.45971453,0.33497828,0.29693863,0.28543106,0.30786794,0.3183965,-96.093605,69.27786,-23.834318,13.612342,1.3045762,10.294324,-19.745382,-4.1623697,-15.043571,1.6408902,-10.349098,2.4097247,-9.34433,-3.8199816,-12.630226,8.522397,-12.023156,-4.099031,-4.210173,3.8852196,33
56645,107.666015625,0.09463147,0.06255358,1908.9051506433668,4011.520831822796,56949,0.44173825,0.27082157,0.24322064,0.3786278,0.46995226,0.48496416,0.39062643,0.39079216,0.20600493,0.19360155,0.24092788,0.32676488,-103.304115,106.775024,-8.287824,33.344772,-1.0732541,19.110722,-8.6008415,-1.2097358,-12.722397,7.379704,-0.8378492,3.8050485,-9.37866,0.15602699,-11.590416,3.453943,-10.399701,-1.0886645,-8.352361,3.4417043,29
56646,135.99917763157896,0.0673413,0.044744227,1744.4909663842232,3567.7919604662125,61391,0.23942228,0.3000829,0.31962705,0.36338675,0.54646814,0.2992845,0.4315749,0.3054238,0.2803383,0.47808903,0.34652168,0.32641476,-146.00653,121.426575,-16.873827,41.358955,-4.356958,0.3545247,-9.267047,10.279183,-16.794601,2.6425226,-2.9919088,1.7268595,-8.098762,1.5109547,-7.7732716,4.057233,-6.779866,2.0478842,-7.362884,-1.2951999,15
56648,107.666015625,0.057521097,0.035795838,1670.2556872995158,3561.355314675174,51919,0.333958,0.34353796,0.34968948,0.5414196,0.35807806,0.41523746,0.4016567,0.41355732,0.47346944,0.3118466,0.39797807,0.27967033,-169.38899,118.713165,-2.518989,34.23165,1.3030668,14.334453,-7.8043475,4.78831,-10.883078,2.5322213,-2.2297783,3.2788055,-9.084685,-1.795807,-8.294485,1.9326168,-10.403348,1.5476213,-3.399803,-2.7046964,28
56649,112.34714673913044,0.068590775,0.04439448,1724.794898544351,3797.199398782436,51123,0.33160108,0.29349542,0.45605636,0.47448337,0.39920884,0.4521311,0.35142648,0.4080855,0.2823809,0.4363747,0.54497474,0.29184675,-140.3511,116.72366,-0.7110334,37.60051,-1.9208205,11.54093,-5.1981378,8.86862,-12.728508,3.8478022,-0.0818055,4.625429,-8.037793,1.477302,-7.599567,4.0525274,-6.8369255,2.0792987,-7.6932836,-2.750907,38
56650,78.30255681818181,0.07339635,0.046089098,1788.3430501556286,3799.4678074772464,52537,0.44743875,0.29775688,0.28182772,0.37311402,0.5210585,0.3549946,0.35981053,0.59665304,0.2539869,0.28700948,0.3600747,0.37088895,-138.67995,113.315994,-5.051555,34.644184,1.8126968,9.138099,-7.0296397,10.13242,-13.091844,2.646622,-3.6841388,5.6587825,-6.061594,2.4616563,-10.317165,2.5064871,-7.4683113,5.0191264,-7.4545956,1.7199675,28
56651,107.666015625,0.0872759,0.049144257,1814.3031746969448,3957.2548284331497,51429,0.4469554,0.24756527,0.3112437,0.4332181,0.43057382,0.5634255,0.34274018,0.40351313,0.42566344,0.44106808,0.4782794,0.3691594,-116.40817,111.72963,-4.5325394,38.411396,1.7178274,8.41451,-3.5477474,15.49526,-10.765491,1.0684841,-7.0106015,2.5430145,-5.662396,-0.47847107,-17.74673,5.090803,-1.4634452,1.4103413,-11.175507,2.709541,38
56686,172.265625,0.26500654,0.09865703,1605.1888888381045,3788.85132119602,24136,0.5759152,0.63214767,0.50412863,0.39924854,0.3972197,0.39865592,0.38532943,0.40808362,0.50542295,0.56420135,0.5882842,0.55324084,-108.0656,112.258736,18.44491,24.237717,3.9526954,26.079657,0.48674974,11.7989645,1.3892843,15.054331,0.57428837,13.587699,0.70495963,6.94838,1.5785395,10.134602,-4.2100143,9.275228,-1.1320784,4.845509,12
56687,86.1328125,0.23340167,0.10741638,1545.5390782680547,3572.996234229988,25733,0.61995494,0.67373943,0.5138816,0.47702613,0.4706117,0.49464557,0.5573091,0.5832251,0.6676528,0.7159066,0.66970664,0.6057212,-120.98932,113.66031,3.9940403,31.053612,5.450337,21.757338,7.2295594,13.672307,4.6780887,17.017292,5.139659,11.865706,0.88160294,12.049258,1.3625252,5.9885015,-1.5325334,1.473774,-1.0267518,3.5447044,12
56688,172.265625,0.1817162,0.116591565,2271.3773980059327,4973.402665992932,58058,0.65369374,0.71686375,0.61191696,0.63031954,0.60456544,0.59061193,0.58570004,0.575814,0.59569156,0.5416364,0.55768174,0.67724496,-52.80412,96.10832,4.4925294,29.560835,0.85603005,16.5623,-7.321454,8.48818,-7.9419374,5.700451,-3.7484462,10.451555,-4.2308736,7.5739903,-0.96895385,9.2099695,-3.5696948,4.5709105,0.0121215535,7.8936954,12
56689,89.10290948275862,0.20037152,0.104740046,2220.7277279786417,4737.829278295389,59159,0.41501474,0.38212642,0.43551043,0.5139933,0.35704768,0.31729925,0.36443597,0.3669447,0.41019118,0.41774407,0.43187132,0.5350529,-85.169106,89.96211,-4.121279,21.628565,-3.7360592,16.050827,-15.447767,11.391418,-5.6110997,4.9926305,4.651907,0.5072539,-6.147561,13.105381,-4.085178,9.888042,-5.98302,-1.1308548,-4.8206744,-0.48883685,24
56690,89.10290948275862,0.19440885,0.0797124,1148.1695242473202,2426.998497770446,19112,0.676851,0.5278564,0.46252352,0.5336133,0.6601006,0.73885024,0.7276802,0.74866223,0.7499349,0.71902454,0.6244481,0.62051535,-168.37442,131.13402,5.96456,33.949463,18.571926,24.330332,13.998577,17.360422,4.362836,8.88341,3.963615,11.743456,3.7642324,9.560741,1.0598139,4.9923773,1.2656906,4.759683,0.8386353,5.7485776,20
56691,89.10290948275862,0.15397915,0.10908117,2411.099092367376,4648.353043607184,77323,0.3316015,0.33323213,0.34450716,0.39936513,0.42470393,0.49194005,0.36053216,0.4123728,0.46461573,0.353727,0.42323285,0.3092132,-93.93597,80.89643,-19.86326,25.55889,-16.056307,-3.329028,-1.9261686,0.24703363,-9.76533,0.7355473,-14.04742,4.434893,-12.239796,9.401841,-5.7877755,5.4193826,-4.804983,-0.7256156,-2.420217,5.68073,16
56692,95.703125,0.16377175,0.118263714,2042.313670019406,4047.950748169229,66177,0.47754326,0.44624498,0.392104,0.45206374,0.50307196,0.44960058,0.37567076,0.5217618,0.5205812,0.6079669,0.57271296,0.4858948,-69.19646,103.66236,-26.40311,22.303612,-6.4388866,3.9426694,-9.203756,12.071534,-16.404045,7.610142,-2.8536053,-1.0872136,-3.366473,3.7712257,-6.232531,3.496029,-2.3485894,1.8624709,-7.7837524,-0.6404572,5
56693,99.38401442307692,0.101935826,0.061984707,1993.8482853372043,3962.6514579601567,64940,0.3713046,0.4094503,0.4003466,0.42688292,0.4808653,0.44640765,0.5597929,0.38337967,0.31806237,0.35303316,0.3922403,0.50147706,-132.52518,109.959984,-26.007637,21.317047,-14.065962,8.651198,-18.961359,6.6750216,-6.6672487,4.437747,-8.124633,3.79571,-2.3844101,4.660312,-5.89274,4.2434993,-2.221096,-0.5865838,-0.30374327,7.2515755,38
56694,95.703125,0.21739683,0.12693469,2203.4464041424685,4699.642431375872,64331,0.6121347,0.640648,0.6794087,0.592765,0.61697024,0.53808784,0.55623025,0.5019593,0.5168531,0.58748865,0.5510821,0.64617056,-65.265976,82.743645,-13.802781,39.573288,8.301135,21.234705,12.56606,18.83676,7.9061027,11.402036,4.707545,13.421274,-2.309823,8.541908,-0.846525,12.022445,-1.5610704,8.752695,-0.1515006,10.776835,12
56695,80.74951171875,0.26616412,0.05676886,953.9766336877436,1926.2542700970664,16249,0.5745645,0.57213825,0.59954417,0.6389991,0.74515706,0.78760135,0.75913054,0.66555244,0.76896393,0.83321375,0.73628694,0.6539537,-207.20662,128.49512,16.386738,49.087055,26.478302,22.802921,17.124477,16.70795,-0.0897135,9.286524,7.2197123,10.838405,6.156452,6.02237,4.567261,4.710904,-0.78917104,4.391292,0.28027,3.8692322,20
56696,172.265625,0.21711785,0.10264591,2202.572002139346,4757.420135190743,49792,0.53314024,0.610502,0.5604293,0.61793685,0.62561506,0.6108187,0.5621903,0.5097932,0.5397658,0.54621905,0.49778977,0.51555425,-89.861275,89.11646,6.172821,31.160492,3.3971102,21.874432,-1.7309654,11.085808,-3.9960725,9.651235,1.062526,9.790621,-1.325548,7.440065,-0.45260042,9.008512,-4.4337535,5.373127,-1.1432947,4.5203185,12
56795,95.703125,0.12449469,0.018234238,1301.376375699129,2581.1365963964618,27768,0.11770036,0.17197117,0.3811297,0.14820473,0.10592605,0.12474581,0.3532918,0.4249333,0.16476971,0.14074619,0.13492964,0.24027249,-264.32907,104.577965,33.496998,26.153063,-3.1289833,12.061333,-7.219653,8.728935,-3.5718977,-2.4815416,-10.656527,-6.519776,-9.32494,-4.818117,-16.543247,0.29079226,-5.097953,2.3740354,2.8623326,6.1089964,18
56796,184.5703125,0.11165614,0.055631537,1416.7946706372566,2836.011252783695,34381,0.42697242,0.3083346,0.39989302,0.36073062,0.48032355,0.39047018,0.32431766,0.344024,0.32540706,0.44132313,0.27151152,0.30380332,-193.35168,133.19926,21.770912,36.37277,2.6632297,9.255341,-5.908502,10.257788,-0.34897578,3.2359874,3.384609,10.694365,-3.0356007,7.385985,0.019403128,5.6311474,-0.57304436,-0.022937058,-0.30694243,-1.475049,32
56797,143.5546875,0.17226769,0.048434105,989.3399004676849,1980.0804474514207,19682,0.2777535,0.3108552,0.32215855,0.4348198,0.30917886,0.32176602,0.53963506,0.40999657,0.34252298,0.20047839,0.24318488,0.48465142,-239.52293,140.26492,42.815067,34.051445,19.048851,17.33512,10.444581,16.651024,1.1887777,1.9738636,-9.748684,-2.6552608,-6.3178577,-0.66223186,-6.6278844,-2.0874445,-2.7706318,3.790092,0.20130385,5.7215686,26
56798,103.359375,0.19149055,0.03411143,1126.288583471844,2084.208904948925,21104,0.16163899,0.14381394,0.17378615,0.16461436,0.28707778,0.5566438,0.25317165,0.27191347,0.16228893,0.20610386,0.37755907,0.21738388,-207.83728,109.03592,34.58344,40.178555,10.281194,24.148975,5.573947,17.4578,6.178412,13.888158,-1.2663544,4.582268,-2.610863,5.2076654,-4.7519236,4.013662,-0.48052776,6.769298,1.9861953,13.509959,26
56799,129.19921875,0.11890793,0.04589671,1782.3860214229503,4228.876284712152,25937,0.30041146,0.3816544,0.59942627,0.5169071,0.38893965,0.35798332,0.28141296,0.26232564,0.30272064,0.44845098,0.35028782,0.3304705,-186.24916,101.527336,42.075405,29.786331,12.409808,20.641493,5.135481,11.287701,-6.124895,0.12543541,0.69122046,8.345172,-1.8448905,3.329384,-7.517555,10.411685,2.713339,9.2335205,-7.931482,-5.5997114,32
56800,99.38401442307692,0.14588338,0.0414167,1713.340287149422,4056.785523310615,37622,0.46671328,0.25206795,0.22189935,0.3357127,0.2715066,0.36699626,0.23658913,0.36649972,0.32091406,0.19721608,0.37994695,0.27923417,-181.88478,138.7332,26.379425,17.602524,11.832107,5.4747143,5.080299,5.258647,-14.864357,-0.9266949,-9.094875,5.318845,-9.973928,8.596437,-3.7002811,7.049045,-2.1538882,6.9868674,-4.5154185,3.8780954,28
56801,117.45383522727272,0.14652893,0.04178141,998.4889595732674,2138.742450740705,15427,0.44737318,0.528448,0.38642827,0.31831867,0.318732,0.20261107,0.25054872,0.30478626,0.45370784,0.5104259,0.4548588,0.41787875,-265.3946,110.28261,34.108864,49.108032,23.624674,32.556637,17.214281,19.14784,6.1248307,9.5688095,2.1175659,5.4948125,1.2904936,2.7536292,-1.1320502,6.0262,1.4446214,1.1651188,-1.9922166,9.449371,6
56802,99.38401442307692,0.09607474,0.024329374,1323.5130461215367,2748.5190630143784,26093,0.34583148,0.31683213,0.4463664,0.6384528,0.63506854,0.5524536,0.47235182,0.3240582,0.2662475,0.24312948,0.3069661,0.50222564,-245.50359,117.81845,13.390586,21.384047,5.208991,16.344488,15.631592,11.3287525,-0.72279584,10.359791,8.1063795,7.834827,-2.6344645,7.741844,1.7566053,5.6412287,-0.17266217,-1.0100597,-12.1261635,-0.8471901,6
56803,107.666015625,0.13804194,0.06925427,1372.7815127177812,2747.257014936195,38315,0.29920864,0.510168,0.26783922,0.27689233,0.3090266,0.20427048,0.2729747,0.21862149,0.26279062,0.22983071,0.18130666,0.30181652,-172.97472,123.170425,9.85446,34.2816,2.8243935,24.839876,0.8851372,5.2142563,1.5853932,5.5157714,4.671069,4.173695,-0.91758704,1.7274324,-4.334654,1.2361654,-3.1775715,1.5248861,-2.0182483,-0.19777808,10
56804,161.4990234375,0.15767534,0.021749364,881.38780150825,1797.463698501646,22387,0.37686712,0.28650925,0.41762376,0.34354228,0.43439364,0.47563535,0.24346118,0.1943954,0.3449371,0.4319695,0.29795098,0.37534705,-218.46516,172.54692,7.8711376,14.757126,22.184906,22.513313,6.6045294,4.6103973,-1.8574805,10.861054,10.384919,5.0194807,1.5454726,0.37959176,-0.5238487,8.265747,3.105384,3.5695229,-6.820217,-5.277611,6
56805,99.38401442307692,0.07968625,0.029733654,918.9360988689336,1661.7204493546983,32830,0.24183843,0.16388181,0.2701866,0.21532758,0.42667326,0.31494462,0.20940296,0.31775454,0.21263881,0.24494386,0.18738186,0.3254155,-278.07703,172.90796,8.765659,26.795654,-11.704025,-2.3329647,6.5134225,0.8959557,8.021453,3.0910954,-7.3583856,7.3936644,-0.9990178,-7.4653172,4.640551,-3.0388389,-12.27565,3.3442512,1.694507,-1.6006588,34
56874,83.35433467741936,0.17292735,0.12291478,1414.6423823033745,2806.9021556880803,41247,0.41244665,0.36702102,0.45531005,0.4419828,0.27576032,0.46696106,0.3968014,0.5246412,0.37911093,0.3332941,0.6114478,0.34569114,-62.99259,146.62665,-6.45379,24.206882,-3.351265,12.417416,-7.738704,0.24334277,-18.359743,0.97091156,-3.0839725,-2.2624717,-6.0167294,2.4741032,-4.569426,2.064376,-3.483112,1.7525238,-1.6486367,4.004117,28
56888,117.45383522727272,0.058310937,0.014893264,1609.5590221865034,2957.0375284421,51835,0.24402578,0.27526978,0.40198842,0.3212059,0.2974051,0.19160438,0.19587082,0.32244068,0.25658774,0.47566727,0.25104406,0.21301702,-221.62607,122.13972,-27.18117,12.807835,-1.8016886,3.634029,-12.357801,-5.420433,-11.224676,4.866753,-11.0891285,-5.6914086,-10.2433815,0.74562174,-6.6579323,3.4969115,0.3700438,9.972078,-3.0290992,-7.3658485,25
56895,123.046875,0.13546965,0.058769397,1806.531347744828,4003.127379096578,45613,0.37927318,0.30947438,0.41645792,0.41705015,0.5803049,0.4343105,0.37215388,0.46594483,0.4624536,0.54338217,0.3925535,0.39197335,-114.43551,104.73616,-3.3036988,38.969494,0.31949994,16.111212,2.1310112,13.631737,5.4091244,12.066252,-0.55253,10.691152,0.9875294,6.4543276,-2.78521,5.113892,-1.6277997,3.543721,-4.564067,1.9030252,13
56929,103.359375,0.14556748,0.09090431,2171.898416075363,3858.121183766218,92177,0.50145596,0.5840168,0.65241635,0.7090687,0.700958,0.69283074,0.6418437,0.65583974,0.5786031,0.5293109,0.45850334,0.4336573,-25.714432,112.62271,-60.15815,63.970905,-20.370722,12.443743,1.0725374,25.591566,-2.900813,7.810885,5.8190174,5.84493,2.0200498,7.5705986,-8.418061,11.51012,0.82989186,3.0729868,-4.3696747,2.638113,30
